,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN
358_20,2,room,203,2,358,20,True,Air in room would not work past a certain temperature,2019-04-29,-0.4956831932067871,"[0, 750, 1315, 1527]",0.03915373046143027,"['2019-04-26', '2020-03-22']",358_2,,3
358_25,2,room,203,2,358,25,True,Surprising part is there was no wifi in the room which is insane nowadays but they provided me the wifi password after I reached to hotelscom,2019-09-27,-0.4908560812473297,"[0, 750, 1315, 1527]",0.03915373046143027,"['2019-04-26', '2020-03-22']",358_2,,3
358_26,2,room,203,2,358,26,True,there are no microwaves in the room to warm up any leftover pizza,2019-11-13,-0.4881420433521271,"[0, 750, 1315, 1527]",0.03915373046143027,"['2019-04-26', '2020-03-22']",358_2,,3
360_1,2,facility,486,0,360,1,True,the workout equipment was older technology but everything worked and it was a good layout,2016-02-07,-0.3709308207035065,"[0, 315, 395]",-0.10941005109374065,"['2015-01-10', '2017-10-07']",360_0,a,3
360_3,2,facility,486,0,360,3,True,There was some sort of party in the atrium the day checked in and they played loud music until 100 that night,2016-07-01,-0.4973585903644562,"[0, 315, 395]",-0.10941005109374065,"['2015-01-10', '2017-10-07']",360_0,a,3
360_6,2,facility,486,0,360,6,True,From the outside and maybe when you first walk in the lobby the hotel seems nice,2016-07-20,-0.4298951029777527,"[0, 315, 395]",-0.10941005109374065,"['2015-01-10', '2017-10-07']",360_0,a,3
360_11,2,facility,486,1,360,11,True,Simple yet elegant decor and ambiance throughout lobby restaurant and rooms incredibly helpful and courteous staff,2018-01-31,0.4997363686561585,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_12,2,facility,486,1,360,12,True,The lobby and the inner courtyard of the hotel was so extremely pleasing,2018-02-17,0.4995818734169006,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_13,2,facility,486,1,360,13,True,The gym was really clean and equipment was up to date,2018-07-02,0.4927252531051636,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_14,2,facility,486,1,360,14,True,I was very impressed with the property including the reception lobby and cleanliness of rooms,2018-07-30,0.4537288546562195,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_15,2,facility,486,1,360,15,True,Excellent hospitality and accommodations,2018-07-30,0.4930692911148071,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_16,2,facility,486,1,360,16,True,There is a great bar and restaurant in the lobby and a concierge lounge that is well appointed,2018-08-05,0.4909145832061768,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_17,2,facility,486,1,360,17,True,Nice room lobby and bed was amazingly comfortable,2018-08-25,0.4998739957809448,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_18,2,facility,486,1,360,18,True,All rooms look out onto the inner courtyard and elevators are glass for a view during the ride,2019-03-01,0.35297107696533203,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
360_19,2,facility,486,1,360,19,True,Friendly welcoming lobby with a fireplace comfy chairs and a pool table,2019-03-01,0.4993879795074463,"[0, 315, 395]",0.15464812102727593,"['2017-10-16', '2020-03-09']",360_1,,9
361_0,2,reception,486,0,361,0,True,Wait times to check in are ridiculous The restaurant is incapable of even calling themselves that as I was told by staff that the wait for room service would be so long that I should go elsewhere,2015-04-27,-0.4971973896026611,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_1,2,reception,486,0,361,1,True,Early morning desk person did not know how to make coffee so he did not put out coffee maker,2015-05-02,-0.4882405698299408,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_4,2,reception,486,0,361,4,True,We told the front desk and all they did was apologize,2016-04-28,-0.458720326423645,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_6,2,reception,486,0,361,6,True,The Front Desk says a Credit Card for Check in is mandatory they will not take cash,2016-05-22,-0.4948844313621521,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_8,2,reception,486,0,361,8,True,Need more training on customer service most specially on duty nights to morning i ask my bill it seems like he dnt want to give it to me and my be he is busy playing on he s desk,2016-08-20,-0.4950623214244842,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_9,2,reception,486,0,361,9,True,The staff then attempted to fix this but that attempt failed leading to another night without heat,2016-12-28,-0.4323423802852631,"[0, 420, 655, 660]",0.03826969438266207,"['2015-01-01', '2017-01-07']",361_0,a,6
361_11,2,reception,486,1,361,11,True,Not what I thought and this hotel staff has been amazing thanks Beth and Tiffany,2018-01-28,0.163982093334198,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_12,2,reception,486,1,361,12,True,The front desk representative Trina was amazing,2018-04-11,0.07700353860855103,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_13,2,reception,486,1,361,13,True,I have been staying here for convenience but am getting used to the awesome people including the bar staff and front desk,2018-05-15,0.11372607946395875,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_14,2,reception,486,1,361,14,True,Exceeded expectations all roundWel done and thanks to Team DeltaReg,2018-06-19,0.11319178342819215,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_15,2,reception,486,1,361,15,True,When I had a problem with my keys she was quick to handle this with the front desk in the most professional manner,2018-07-30,0.08916717767715454,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_16,2,reception,486,1,361,16,True,Diana in the concierge lounge does a phenomenal job taking care of the guests needs,2018-10-23,0.08753293752670288,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
361_19,2,reception,486,1,361,19,True,Engaging personable and nothing was too much trouble if only all front of house staff could be like this,2019-06-12,0.18468654155731198,"[0, 420, 655, 660]",0.24501885470225576,"['2017-01-08', '2019-11-22']",361_1,c,7
362_1,2,pool,486,0,362,1,True,The pool area was so loud that we left and then we could hear the loud noises coming from a bar mitzvah party,2015-08-22,-0.4985995292663574,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_2,2,pool,486,0,362,2,True,pool several times changing area and shower need makeover,2015-10-07,-0.4845017492771149,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_4,2,pool,486,0,362,4,True,The pool however is comically small and with it being full of children we decided not to swim,2016-02-23,-0.4862532615661621,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_5,2,pool,486,0,362,5,True,Pool area needs work,2016-05-06,-0.4795761704444885,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_8,2,pool,486,0,362,8,True,Tried twice to go to the pool but it was filled with screaming kids,2016-08-28,-0.4332782626152039,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_9,2,pool,486,0,362,9,True,Pool closed mold in bathroom,2017-01-01,-0.4927463531494141,"[0, 120, 188]",-0.05291018457048469,"['2015-01-05', '2017-02-21']",362_0,a,6
362_10,2,pool,486,1,362,10,True,They Hotel still has a nice pool and workout room,2017-10-15,0.1925007700920105,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_11,2,pool,486,1,362,11,True,We did enjoy the pool area as well,2017-11-09,0.14897900819778442,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_13,2,pool,486,1,362,13,True,Pool was nice showers in pool area were nice to have available,2018-05-29,0.4996340274810791,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_14,2,pool,486,1,362,14,True,Beds pool and staff,2018-07-01,0.4364337325096129,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_15,2,pool,486,1,362,15,True,The public areas are welcoming and the pool is above average in size yet never seems too busy,2018-08-08,0.4550168514251709,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_16,2,pool,486,1,362,16,True,On the plus side if you ever find the hotel the bed was comfy the room was big and clean and the pool was nice,2018-09-04,0.4970321655273438,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_18,2,pool,486,1,362,18,True,Clean lobby room gym and pool,2019-03-19,0.4985005855560303,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
362_19,2,pool,486,1,362,19,True,Rooms were clean nice gym and pool,2019-06-13,0.4961342811584473,"[0, 120, 188]",0.08977524746282428,"['2017-03-03', '2020-02-10']",362_1,,8
363_0,2,renovation_room,486,0,363,0,True,Update some of the furniture and the TVs,2015-02-05,-0.339333176612854,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_1,2,renovation_room,486,0,363,1,True,The rooms however could use updating,2015-04-11,-0.4923617541790009,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_3,2,renovation_room,486,0,363,3,True,Cons rips in upholstery in sitting room bathroom needs updating,2015-05-03,-0.4983153343200684,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_4,2,renovation_room,486,0,363,4,True,When i notified the front desk they sent a repair man into the room at 9 am,2015-06-11,-0.35006558895111084,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_5,2,renovation_room,486,0,363,5,True,it is is need of a remodel but the rooms are reasonably clean and quiet even on the highway side of the hotel,2015-06-17,-0.3685595989227295,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_6,2,renovation_room,486,0,363,6,True,Decor needs updating in the room and thorough out the hotel,2015-07-16,-0.4667225182056427,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_8,2,renovation_room,486,0,363,8,True,Room seemed like it was nice 10 years ago but had not been updated and was starting to fall apart,2015-09-30,-0.4864090979099274,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_9,2,renovation_room,486,0,363,9,True,Rooms are dated and in need of a MAJOR update,2016-09-28,-0.4967597126960754,"[0, 110, 139]",-0.3223557688070066,"['2015-01-05', '2017-01-30']",363_0,a,8
363_10,2,renovation_room,486,1,363,10,True,The lady at the check in desk was really nice room was updated clean and the beds were super comfortable,2017-03-17,0.4996422529220581,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_11,2,renovation_room,486,1,363,11,True,It is recently renovated and the recreational spaces like the fitness center heated pool room bar etc are nice touches in addition the atrium area on the second floor,2017-04-21,0.4998129010200501,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_12,2,renovation_room,486,1,363,12,True,The recent room renovations are really nice,2017-05-15,0.479900062084198,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_13,2,renovation_room,486,1,363,13,True,The bed pillows were nice and the room was nicely updated staff was nice,2017-06-06,0.4996740818023682,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_14,2,renovation_room,486,1,363,14,True,Once we got to our room I was still pleased with the updates,2017-11-09,0.2616943120956421,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_15,2,renovation_room,486,1,363,15,True,I can see the hotel was recently renovated room was clean simple and modern,2018-07-16,0.498735249042511,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_16,2,renovation_room,486,1,363,16,True,The room was large updated and clean,2018-08-10,0.4987708926200866,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
363_18,2,renovation_room,486,1,363,18,True,The suite was clean the common space was updated and well kept,2019-03-24,0.4991111159324646,"[0, 110, 139]",0.12971971226834703,"['2017-02-13', '2019-12-11']",363_1,,8
364_0,2,restaurant,486,0,364,0,True,Lovely hotel lovely staff very helpful breakfast was very good,2015-05-18,0.4993071556091309,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_1,2,restaurant,486,0,364,1,True,The full breakfast is buffet style in their beautiful atrium lunch dinner can be had in a dining section adjacent to the bar,2015-05-22,0.4463340640068054,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_2,2,restaurant,486,0,364,2,True,The hotel is very nice and the breakfast was great,2015-07-31,0.4971323013305664,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_3,2,restaurant,486,0,364,3,True,Clean great breakfast comfy bedroom,2015-08-26,0.4994285702705383,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_5,2,restaurant,486,0,364,5,True,Nice hotel great breakfast would stay again beds are comfortable,2015-10-05,0.4996041655540466,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_8,2,restaurant,486,0,364,8,True,The atrium is lovely and the breakfast was very good,2016-01-16,0.4983431100845337,"[0, 240, 435, 536]",0.05192907220055719,"['2015-01-01', '2016-03-19']",364_0,b,6
364_12,2,restaurant,486,1,364,12,True,The last time we stayed we had free breakfast not this time,2016-08-29,-0.06733521819114685,"[0, 240, 435, 536]",-0.12127293338132647,"['2016-03-20', '2018-02-12']",364_1,b,4
364_14,2,restaurant,486,1,364,14,True,Everything was great except no room service and bar closes at 10 pm,2017-08-03,0.02341073751449585,"[0, 240, 435, 536]",-0.12127293338132647,"['2016-03-20', '2018-02-12']",364_1,b,4
364_15,2,restaurant,486,1,364,15,True,I called the hotel and was told it would be breakfast for two,2017-08-26,-0.05307957530021668,"[0, 240, 435, 536]",-0.12127293338132647,"['2016-03-20', '2018-02-12']",364_1,b,4
364_16,2,restaurant,486,1,364,16,True,We were never offered a discount free breakfast etc,2017-11-20,0.026177167892456055,"[0, 240, 435, 536]",-0.12127293338132647,"['2016-03-20', '2018-02-12']",364_1,b,4
364_17,2,restaurant,486,2,364,17,True,small things that in a well run restaurant we would not have experienced,2018-06-11,-0.4618075788021088,"[0, 240, 435, 536]",0.092933123979238,"['2018-02-13', '2020-01-28']",364_2,,3
364_22,2,restaurant,486,2,364,22,True,I was anticipating that the hotel would provide complimentary breakfast evidently the new management has changed that policy,2018-10-30,-0.4895599484443665,"[0, 240, 435, 536]",0.092933123979238,"['2018-02-13', '2020-01-28']",364_2,,3
364_25,2,restaurant,486,2,364,25,True,I did nt like the food at the restaurant,2019-05-28,-0.1488458514213562,"[0, 240, 435, 536]",0.092933123979238,"['2018-02-13', '2020-01-28']",364_2,,3
365_0,2,room,486,0,365,0,True,one a sitting room with a microwave refrigerator sink and coffee maker of course,2015-04-13,0.22175365686416626,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_1,2,room,486,0,365,1,True,The layout of the room was nice and opened up into the atrium,2015-05-18,0.4937775135040283,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_4,2,room,486,0,365,4,True,Lots of space including a pull out sofa and 2 tvs,2015-07-23,0.13840866088867188,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_5,2,room,486,0,365,5,True,The room size was great,2015-08-10,0.4774686098098755,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_8,2,room,486,0,365,8,True,The room was very comfortable and spacious,2016-06-28,0.4968151450157166,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_9,2,room,486,0,365,9,True,Awesome staff great rooms,2016-08-28,0.4979162812232971,"[0, 440, 465, 510, 795, 804]",-0.09928077429270597,"['2015-01-01', '2016-09-23']",365_0,b,6
365_10,2,room,486,1,365,10,True,Upon entering the new room I tripped because the carpet was buckled throughout the room,2016-09-25,-0.2767366170883179,"[0, 440, 465, 510, 795, 804]",-0.34076091753159254,"['2016-09-24', '2016-10-31']",365_1,c,4
365_11,2,room,486,1,365,11,True,We stayed in a king family suite which was out dated but still sufficed,2016-09-29,-0.2622515559196472,"[0, 440, 465, 510, 795, 804]",-0.34076091753159254,"['2016-09-24', '2016-10-31']",365_1,c,4
365_16,2,room,486,1,365,16,True,I am really glad it was not real money the room was a disappointment,2016-10-23,-0.2440613806247711,"[0, 440, 465, 510, 795, 804]",-0.34076091753159254,"['2016-09-24', '2016-10-31']",365_1,c,4
365_17,2,room,486,1,365,17,True,We used our WR points to book this room,2016-10-23,-0.2710823118686676,"[0, 440, 465, 510, 795, 804]",-0.34076091753159254,"['2016-09-24', '2016-10-31']",365_1,c,4
365_25,2,room,486,3,365,25,True,They have newly remodeled rooms close to the playing site,2017-02-20,0.05575460195541382,"[0, 440, 465, 510, 795, 804]",0.12537540014385457,"['2017-02-17', '2019-12-11']",365_3,a,5
365_27,2,room,486,3,365,27,True,The architecture is similar to a lot of the atrium style Embassy Suites locations,2017-07-30,-0.09044983983039856,"[0, 440, 465, 510, 795, 804]",0.12537540014385457,"['2017-02-17', '2019-12-11']",365_3,a,5
365_28,2,room,486,3,365,28,True,Room was decent but if that is all I get then the price was to high,2017-08-08,-0.06798294186592102,"[0, 440, 465, 510, 795, 804]",0.12537540014385457,"['2017-02-17', '2019-12-11']",365_3,a,5
365_30,2,room,486,3,365,30,True,There is nothing wrong with that at all because although we were there to visit family our room was comfortable and clean and nicely furnished,2017-10-15,0.033227205276489265,"[0, 440, 465, 510, 795, 804]",0.12537540014385457,"['2017-02-17', '2019-12-11']",365_3,a,5
365_34,2,room,486,3,365,34,True,I give a thumbs up to the housekeeping staff that do an outstanding job on keeping the rooms clean and tidy,2019-11-26,0.06178516149520874,"[0, 440, 465, 510, 795, 804]",0.12537540014385457,"['2017-02-17', '2019-12-11']",365_3,a,5
365_35,2,room,486,4,365,35,True,The room was super clean and warm,2020-01-03,0.4972687363624573,"[0, 440, 465, 510, 795, 804]",-0.20778696790889456,"['2019-12-28', '2020-03-13']",365_4,,5
365_36,2,room,486,4,365,36,True,They gave us a room upgrade which was a pleasant surprise,2020-01-03,0.497327446937561,"[0, 440, 465, 510, 795, 804]",-0.20778696790889456,"['2019-12-28', '2020-03-13']",365_4,,5
365_37,2,room,486,4,365,37,True,My family and I checked in New Year ’s Eve so at 12 that night everyone was outside there room having fun and yelling happy New Years,2020-01-28,0.4565481543540954,"[0, 440, 465, 510, 795, 804]",-0.20778696790889456,"['2019-12-28', '2020-03-13']",365_4,,5
365_38,2,room,486,4,365,38,True,The kids were able to enjoy themselves instead of being trapped in a room,2020-01-28,0.2370630502700805,"[0, 440, 465, 510, 795, 804]",-0.20778696790889456,"['2019-12-28', '2020-03-13']",365_4,,5
365_39,2,room,486,4,365,39,True,Great price for room size,2020-01-31,0.4964027404785156,"[0, 440, 465, 510, 795, 804]",-0.20778696790889456,"['2019-12-28', '2020-03-13']",365_4,,5
366_7,2,facility,399,0,366,7,True,Reception was very rude we were charged incorrectly for 4 out of 5 rooms booked,2017-02-08,-0.488226443529129,"[0, 400, 509]",-0.0032195325518647854,"['2015-01-01', '2018-10-16']",366_0,a,3
366_8,2,facility,399,0,366,8,True,I was under the assumption the 8th floor was secure as in the elevator it says a key card is needed to go to the 7th and 8th floors,2017-11-28,-0.4915569126605988,"[0, 400, 509]",-0.0032195325518647854,"['2015-01-01', '2018-10-16']",366_0,a,3
366_9,2,facility,399,0,366,9,True,I have only 1 negative comment for this facility which isElevators certifications are due date,2018-02-04,-0.4839121997356415,"[0, 400, 509]",-0.0032195325518647854,"['2015-01-01', '2018-10-16']",366_0,a,3
366_10,2,facility,399,1,366,10,True,Clean facility and friendly staff,2018-10-25,0.4985547661781311,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_11,2,facility,399,1,366,11,True,Was here for a business Confrence in their large crystal hall and all the employees were exceptional,2018-11-22,0.4997044205665589,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_13,2,facility,399,1,366,13,True,Nice meeting room facilities and attractive lobby,2019-04-01,0.4996789693832398,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_15,2,facility,399,1,366,15,True,The value you get for very good accommodations and service is worth the room rate,2019-07-22,0.4976868629455566,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_16,2,facility,399,1,366,16,True,Very modern look Good gym area They even have a study and work area,2019-10-07,0.4945955872535706,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_18,2,facility,399,1,366,18,True,There is a very well stocked executive lounge and a nice gym,2019-12-09,0.4790747761726379,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
366_19,2,facility,399,1,366,19,True,Nice welcomeing lobby easy check in with very courteous front desk staff,2020-02-07,0.4998581409454346,"[0, 400, 509]",0.17647179634472646,"['2018-10-20', '2020-03-16']",366_1,,7
367_0,2,reception,399,0,367,0,True,Reception were reasonably efficient but not as friendly as we have found in other hotels again symptomatic of larger more impersonal chains,2015-02-01,-0.24722298979759216,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_1,2,reception,399,0,367,1,True,I do not blame the staff GM on this one though,2015-02-11,-0.4082271158695221,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_2,2,reception,399,0,367,2,True,Call the front desk and express my disappointment of all the things and 20 minutes later I get shampoo AFTER MY SHOWER IS OVER,2015-02-19,-0.3787142038345337,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_4,2,reception,399,0,367,4,True,called the front desk and the clerk threatens to throw us out,2015-02-26,-0.4301730394363403,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_6,2,reception,399,0,367,6,True,So back to the front desk I go where i m told someone will contact me,2015-03-31,-0.4874404668807984,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_7,2,reception,399,0,367,7,True,The front desk screwed up our morning taxi reservation and almost missed my sisters graduation from college,2015-05-07,-0.4639598429203034,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_9,2,reception,399,0,367,9,True,Horrible lack of service from management,2015-06-20,-0.3989313840866089,"[0, 90, 330, 530, 932]",0.131273327226992,"['2015-01-01', '2015-07-06']",367_0,c,7
367_21,2,reception,399,2,367,21,True,Staff the Good and the Not So Good,2016-11-24,0.1590556502342224,"[0, 90, 330, 530, 932]",0.1549515522682816,"['2016-10-27', '2017-10-25']",367_2,b,5
367_25,2,reception,399,2,367,25,True,I really think hotels need more employee like you,2017-07-11,0.2266014814376831,"[0, 90, 330, 530, 932]",0.1549515522682816,"['2016-10-27', '2017-10-25']",367_2,b,5
367_26,2,reception,399,2,367,26,True,The staff apologized for the elderly room atmosphere for this hotel,2017-07-24,0.2388938069343567,"[0, 90, 330, 530, 932]",0.1549515522682816,"['2016-10-27', '2017-10-25']",367_2,b,5
367_27,2,reception,399,2,367,27,True,Solid staff and buffet was better then expected,2017-09-10,0.2276824116706848,"[0, 90, 330, 530, 932]",0.1549515522682816,"['2016-10-27', '2017-10-25']",367_2,b,5
367_29,2,reception,399,2,367,29,True,Currently undergoing renovations so upgrade was not available but staff was welcoming and friendly,2017-10-22,0.24228858947753906,"[0, 90, 330, 530, 932]",0.1549515522682816,"['2016-10-27', '2017-10-25']",367_2,b,5
367_31,2,reception,399,3,367,31,True,The hotel has a restaurant with average food and terrible staff,2018-02-20,-0.4903164803981781,"[0, 90, 330, 530, 932]",0.2648268725881635,"['2017-10-30', '2020-03-21']",367_3,,4
367_32,2,reception,399,3,367,32,True,I showed Daniel the email I had received from Hilton approving granting early check in only to be faced with a Hilton employee who did not seem to either understand or care that the early check in time we had requested was not going to happen,2018-02-26,-0.4584853649139404,"[0, 90, 330, 530, 932]",0.2648268725881635,"['2017-10-30', '2020-03-21']",367_3,,4
367_33,2,reception,399,3,367,33,True,Front desk was not especially apologetic,2018-06-13,-0.4919800758361816,"[0, 90, 330, 530, 932]",0.2648268725881635,"['2017-10-30', '2020-03-21']",367_3,,4
367_34,2,reception,399,3,367,34,True,I call back to the desk and they recommend I go to another room and see if it is any better,2018-08-23,-0.2283506393432617,"[0, 90, 330, 530, 932]",0.2648268725881635,"['2017-10-30', '2020-03-21']",367_3,,4
369_0,2,renovation_room,399,0,369,0,True,Rooms need updated,2015-01-27,-0.3949889540672302,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_1,2,renovation_room,399,0,369,1,True,should remodel rooms every thing is so old A C is loud,2015-05-13,-0.4875026941299439,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_2,2,renovation_room,399,0,369,2,True,bathroom needs full remodel,2015-10-10,-0.4826321303844452,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_3,2,renovation_room,399,0,369,3,True,Desperately in need of room updates,2016-01-27,-0.4936812818050385,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_5,2,renovation_room,399,0,369,5,True,Bathroom was in terrible shape and in need of an update,2017-01-12,-0.4972227215766907,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_7,2,renovation_room,399,0,369,7,True,The rugs are dingy and stained the walls are stained and somewhat grimy and the rooms need a major facelift,2017-04-24,-0.4963338077068329,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_8,2,renovation_room,399,0,369,8,True,Rooms require renovation and the bathrooms are nearly falling apart,2017-07-17,-0.4820974469184876,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_9,2,renovation_room,399,0,369,9,True,But this room was a little worse than the second and in severe need of a refresh,2017-08-29,-0.4744808077812195,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a,8
369_10,2,renovation_room,399,1,369,10,True,Lucky enough to be staying in one of the renovated rooms while the hotel hosts the Florida Writers Conference,2017-10-21,0.4946658611297608,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_11,2,renovation_room,399,1,369,11,True,We were given a renovated room and they were gorgeous,2017-11-17,0.4960162043571472,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_12,2,renovation_room,399,1,369,12,True,The room was renovated and comfortable,2018-01-02,0.4935575127601624,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
