,sent_id,file_id,cpt
186_1,1,186,0
186_2,2,186,0
186_3,3,186,0
186_4,4,186,0
186_5,5,186,0
186_6,6,186,0
186_7,7,186,0
186_8,8,186,0
186_9,9,186,0
186_10,10,186,1
186_11,11,186,1
186_12,12,186,1
186_13,13,186,1
186_16,16,186,1
186_17,17,186,1
186_18,18,186,1
186_19,19,186,1
186_20,20,186,2
186_21,21,186,2
186_22,22,186,2
186_23,23,186,2
186_24,24,186,2
186_25,25,186,2
186_26,26,186,2
186_27,27,186,2
186_28,28,186,2
186_29,29,186,2
187_0,0,187,0
187_1,1,187,0
187_2,2,187,0
187_3,3,187,0
187_4,4,187,0
187_5,5,187,0
187_6,6,187,0
187_7,7,187,0
187_8,8,187,0
187_9,9,187,0
187_10,10,187,1
187_11,11,187,1
187_12,12,187,1
187_13,13,187,1
187_14,14,187,1
187_15,15,187,1
187_16,16,187,1
187_17,17,187,1
187_18,18,187,1
187_19,19,187,1
188_0,0,188,0
188_1,1,188,0
188_2,2,188,0
188_3,3,188,0
188_4,4,188,0
188_5,5,188,0
188_6,6,188,0
188_7,7,188,0
188_8,8,188,0
188_9,9,188,0
188_10,10,188,1
188_11,11,188,1
188_12,12,188,1
188_13,13,188,1
188_14,14,188,1
188_15,15,188,1
188_16,16,188,1
188_17,17,188,2
188_18,18,188,2
188_19,19,188,2
188_20,20,188,2
188_21,21,188,2
188_22,22,188,2
188_23,23,188,3
188_24,24,188,3
188_25,25,188,3
188_26,26,188,3
188_27,27,188,3
188_28,28,188,3
188_29,29,188,3
188_30,30,188,3
188_31,31,188,3
188_32,32,188,3
189_0,0,189,0
189_1,1,189,0
189_2,2,189,0
189_3,3,189,0
189_4,4,189,0
189_5,5,189,0
189_6,6,189,0
189_7,7,189,0
189_8,8,189,0
189_9,9,189,0
189_10,10,189,1
189_11,11,189,1
189_12,12,189,1
189_13,13,189,1
189_14,14,189,1
189_15,15,189,1
189_16,16,189,1
189_17,17,189,1
189_18,18,189,1
189_19,19,189,2
189_20,20,189,2
189_21,21,189,2
189_22,22,189,2
189_23,23,189,2
189_24,24,189,2
189_25,25,189,2
189_26,26,189,2
189_27,27,189,2
189_28,28,189,2
190_0,0,190,0
190_1,1,190,0
190_2,2,190,0
190_3,3,190,0
190_4,4,190,0
190_5,5,190,0
190_6,6,190,0
190_7,7,190,0
190_8,8,190,0
190_9,9,190,0
190_10,10,190,1
190_11,11,190,1
190_12,12,190,1
190_13,13,190,1
190_14,14,190,1
190_15,15,190,1
190_16,16,190,1
190_17,17,190,1
190_18,18,190,1
190_19,19,190,1
190_20,20,190,2
190_21,21,190,2
190_22,22,190,2
190_23,23,190,2
190_24,24,190,3
190_25,25,190,3
190_26,26,190,3
190_27,27,190,3
190_28,28,190,3
190_29,29,190,3
190_30,30,190,3
190_31,31,190,3
190_32,32,190,3
190_33,33,190,3
191_0,0,191,0
191_1,1,191,0
191_2,2,191,0
191_3,3,191,0
191_4,4,191,0
191_5,5,191,0
191_6,6,191,0
191_7,7,191,0
191_8,8,191,0
191_9,9,191,0
191_10,10,191,1
191_11,11,191,1
191_12,12,191,1
191_13,13,191,1
191_14,14,191,1
191_15,15,191,1
191_16,16,191,1
191_17,17,191,1
191_18,18,191,1
191_19,19,191,1
192_0,0,192,1
192_1,1,192,1
192_2,2,192,1
192_3,3,192,1
192_4,4,192,1
192_5,5,192,1
192_6,6,192,1
192_7,7,192,1
192_8,8,192,1
192_9,9,192,1
193_0,0,193,0
193_1,1,193,0
193_2,2,193,0
193_3,3,193,0
193_4,4,193,0
193_5,5,193,0
193_6,6,193,0
193_7,7,193,0
193_8,8,193,0
193_9,9,193,0
194_0,0,194,0
194_1,1,194,0
194_2,2,194,0
194_3,3,194,0
194_4,4,194,0
194_5,5,194,0
194_6,6,194,0
194_7,7,194,0
194_8,8,194,0
194_9,9,194,0
194_10,10,194,1
194_11,11,194,1
194_12,12,194,1
194_13,13,194,1
194_14,14,194,1
194_15,15,194,1
194_16,16,194,1
194_17,17,194,1
194_18,18,194,1
194_19,19,194,1
194_20,20,194,2
194_21,21,194,2
194_22,22,194,2
194_25,25,194,2
194_27,27,194,2
194_28,28,194,2
194_29,29,194,2
194_30,30,194,3
194_31,31,194,3
194_32,32,194,3
194_33,33,194,3
194_34,34,194,3
194_35,35,194,3
194_36,36,194,4
194_37,37,194,4
194_38,38,194,4
194_39,39,194,4
194_40,40,194,4
194_41,41,194,4
194_42,42,194,4
194_43,43,194,4
194_44,44,194,4
194_45,45,194,4
194_46,46,194,5
194_47,47,194,5
194_48,48,194,5
194_49,49,194,5
194_50,50,194,5
194_51,51,194,5
194_52,52,194,5
194_53,53,194,5
194_54,54,194,5
194_55,55,194,5
195_0,0,195,0
195_1,1,195,0
195_2,2,195,0
195_3,3,195,0
195_4,4,195,0
195_5,5,195,0
195_6,6,195,0
195_7,7,195,0
195_8,8,195,0
195_9,9,195,0
195_10,10,195,1
195_11,11,195,1
195_12,12,195,1
195_13,13,195,1
195_14,14,195,1
195_15,15,195,1
195_16,16,195,1
195_17,17,195,1
195_18,18,195,1
195_19,19,195,1
195_20,20,195,2
195_21,21,195,2
195_22,22,195,2
195_23,23,195,2
195_24,24,195,2
195_25,25,195,2
195_26,26,195,2
195_27,27,195,3
195_28,28,195,3
195_29,29,195,3
195_30,30,195,3
195_31,31,195,3
195_32,32,195,3
195_33,33,195,3
195_34,34,195,3
195_35,35,195,3
195_36,36,195,3
196_0,0,196,0
196_1,1,196,0
196_2,2,196,0
196_3,3,196,0
196_4,4,196,0
196_5,5,196,0
196_6,6,196,0
196_7,7,196,0
196_8,8,196,0
196_9,9,196,0
196_10,10,196,1
196_11,11,196,1
196_12,12,196,1
196_13,13,196,1
197_0,0,197,0
197_1,1,197,0
197_2,2,197,0
197_3,3,197,0
197_4,4,197,0
197_5,5,197,0
197_6,6,197,0
197_7,7,197,0
197_8,8,197,0
197_9,9,197,0
197_10,10,197,1
197_11,11,197,1
197_12,12,197,1
197_13,13,197,1
197_14,14,197,1
197_15,15,197,1
197_16,16,197,1
197_17,17,197,1
197_18,18,197,1
197_19,19,197,1
198_0,0,198,0
198_1,1,198,0
198_2,2,198,0
198_3,3,198,0
198_4,4,198,0
198_5,5,198,0
198_6,6,198,0
198_7,7,198,0
198_8,8,198,0
198_9,9,198,0
198_10,10,198,1
198_11,11,198,1
198_12,12,198,1
198_13,13,198,1
198_14,14,198,1
198_15,15,198,1
198_16,16,198,1
198_17,17,198,1
198_18,18,198,1
198_19,19,198,1
199_0,0,199,0
199_1,1,199,0
199_2,2,199,0
199_3,3,199,0
199_4,4,199,0
199_5,5,199,0
199_6,6,199,0
199_7,7,199,0
199_8,8,199,0
199_9,9,199,0
199_10,10,199,1
199_11,11,199,1
199_12,12,199,1
199_13,13,199,1
199_14,14,199,1
199_15,15,199,2
199_16,16,199,2
199_17,17,199,2
199_18,18,199,2
199_19,19,199,2
199_20,20,199,2
199_21,21,199,2
199_22,22,199,2
199_23,23,199,2
199_24,24,199,2
200_0,0,200,0
200_1,1,200,0
200_2,2,200,0
200_3,3,200,0
200_4,4,200,0
200_5,5,200,0
200_6,6,200,0
200_7,7,200,0
200_8,8,200,0
200_9,9,200,0
200_10,10,200,1
200_11,11,200,1
200_12,12,200,1
200_13,13,200,1
200_14,14,200,1
200_15,15,200,1
200_16,16,200,1
200_17,17,200,1
200_18,18,200,1
200_19,19,200,1
200_20,20,200,2
200_21,21,200,2
200_22,22,200,2
200_23,23,200,2
200_24,24,200,2
200_25,25,200,2
200_26,26,200,2
200_27,27,200,2
200_28,28,200,2
200_29,29,200,2
201_0,0,201,0
201_1,1,201,0
201_2,2,201,0
201_3,3,201,0
201_4,4,201,0
201_5,5,201,0
201_6,6,201,0
201_7,7,201,0
201_9,9,201,0
201_10,10,201,1
201_11,11,201,1
201_12,12,201,1
201_13,13,201,1
201_14,14,201,1
201_15,15,201,1
201_16,16,201,1
201_17,17,201,1
201_18,18,201,1
201_19,19,201,1
202_0,0,202,0
202_1,1,202,0
202_2,2,202,0
202_3,3,202,0
202_4,4,202,0
202_5,5,202,0
202_6,6,202,0
202_7,7,202,0
202_8,8,202,0
202_9,9,202,0
202_10,10,202,1
202_11,11,202,1
202_12,12,202,1
202_13,13,202,1
202_14,14,202,1
202_15,15,202,1
202_16,16,202,1
202_17,17,202,1
202_18,18,202,1
202_19,19,202,1
203_0,0,203,0
203_1,1,203,0
203_2,2,203,0
203_3,3,203,0
203_4,4,203,0
203_5,5,203,0
203_6,6,203,0
203_7,7,203,0
203_8,8,203,0
203_9,9,203,0
203_10,10,203,1
203_11,11,203,1
203_12,12,203,1
203_13,13,203,1
203_14,14,203,1
203_15,15,203,1
203_16,16,203,1
203_17,17,203,1
203_18,18,203,1
203_19,19,203,1
204_0,0,204,0
204_1,1,204,0
204_2,2,204,0
204_3,3,204,0
204_4,4,204,0
204_5,5,204,0
204_6,6,204,0
204_7,7,204,0
204_8,8,204,0
204_9,9,204,0
204_10,10,204,1
204_11,11,204,1
204_12,12,204,1
204_13,13,204,1
204_14,14,204,1
204_15,15,204,1
204_16,16,204,1
204_17,17,204,1
204_18,18,204,1
204_19,19,204,1
205_0,0,205,0
205_1,1,205,0
205_2,2,205,0
205_3,3,205,0
205_4,4,205,0
205_5,5,205,0
205_6,6,205,0
205_7,7,205,0
205_8,8,205,0
205_9,9,205,0
205_10,10,205,1
205_11,11,205,1
205_12,12,205,1
205_13,13,205,1
205_14,14,205,1
205_16,16,205,1
205_17,17,205,1
205_18,18,205,1
205_19,19,205,1
205_20,20,205,2
205_21,21,205,2
205_22,22,205,2
205_23,23,205,2
205_24,24,205,2
205_25,25,205,2
205_26,26,205,3
205_27,27,205,3
205_28,28,205,3
205_29,29,205,3
205_30,30,205,3
205_31,31,205,3
205_32,32,205,3
205_33,33,205,3
205_34,34,205,3
205_35,35,205,4
205_36,36,205,4
205_37,37,205,4
205_38,38,205,4
205_39,39,205,4
205_40,40,205,4
205_41,41,205,4
205_42,42,205,4
205_43,43,205,4
205_44,44,205,4
206_0,0,206,0
206_1,1,206,0
206_2,2,206,0
206_3,3,206,0
206_4,4,206,0
206_5,5,206,0
206_6,6,206,0
206_7,7,206,0
206_8,8,206,0
206_9,9,206,0
206_10,10,206,1
206_11,11,206,1
206_12,12,206,1
206_13,13,206,1
206_14,14,206,1
206_15,15,206,1
206_16,16,206,1
206_17,17,206,1
206_18,18,206,1
206_19,19,206,1
207_0,0,207,0
207_1,1,207,0
207_2,2,207,0
207_3,3,207,0
207_4,4,207,0
207_5,5,207,0
207_6,6,207,0
207_7,7,207,0
207_8,8,207,0
207_9,9,207,0
207_10,10,207,1
207_11,11,207,1
207_12,12,207,1
207_13,13,207,1
207_14,14,207,1
207_15,15,207,1
207_16,16,207,1
207_17,17,207,1
207_18,18,207,1
207_19,19,207,1
208_0,0,208,0
208_1,1,208,0
208_2,2,208,0
208_3,3,208,0
208_4,4,208,0
208_5,5,208,0
208_6,6,208,0
208_7,7,208,0
208_8,8,208,0
208_9,9,208,0
208_10,10,208,1
208_11,11,208,1
208_12,12,208,1
208_13,13,208,1
208_14,14,208,1
208_15,15,208,1
208_16,16,208,1
208_17,17,208,1
208_18,18,208,1
208_19,19,208,1
209_0,0,209,0
209_1,1,209,0
209_2,2,209,0
209_3,3,209,0
209_4,4,209,0
209_5,5,209,0
209_6,6,209,0
209_7,7,209,0
209_8,8,209,0
209_9,9,209,0
209_10,10,209,1
209_11,11,209,1
209_12,12,209,1
209_13,13,209,1
209_14,14,209,1
209_15,15,209,1
209_16,16,209,1
209_17,17,209,1
209_18,18,209,1
209_19,19,209,1
210_0,0,210,0
210_1,1,210,0
210_2,2,210,0
210_3,3,210,0
210_4,4,210,0
210_5,5,210,0
210_6,6,210,0
210_7,7,210,0
210_8,8,210,0
210_9,9,210,0
210_10,10,210,1
210_11,11,210,1
210_12,12,210,1
210_13,13,210,1
210_14,14,210,1
210_15,15,210,1
210_16,16,210,1
210_17,17,210,1
210_18,18,210,1
210_19,19,210,1
211_0,0,211,0
211_1,1,211,0
211_2,2,211,0
211_3,3,211,0
211_4,4,211,0
211_5,5,211,0
211_6,6,211,0
211_7,7,211,0
211_8,8,211,0
211_9,9,211,0
211_10,10,211,1
211_11,11,211,1
211_12,12,211,1
211_13,13,211,1
211_14,14,211,1
211_15,15,211,1
211_16,16,211,1
211_17,17,211,1
211_18,18,211,1
211_19,19,211,1
212_0,0,212,0
212_1,1,212,0
212_2,2,212,0
212_3,3,212,0
212_4,4,212,0
212_5,5,212,0
212_6,6,212,0
212_7,7,212,0
212_8,8,212,1
212_9,9,212,1
212_10,10,212,1
212_11,11,212,1
212_12,12,212,1
212_13,13,212,1
212_14,14,212,1
212_15,15,212,2
212_16,16,212,2
212_17,17,212,2
212_18,18,212,2
212_19,19,212,2
212_20,20,212,2
212_21,21,212,2
212_22,22,212,2
212_23,23,212,2
212_24,24,212,2
213_0,0,213,0
213_1,1,213,0
213_2,2,213,0
213_3,3,213,0
213_4,4,213,0
213_5,5,213,1
213_6,6,213,1
213_7,7,213,1
213_8,8,213,1
213_9,9,213,1
213_10,10,213,1
213_11,11,213,1
213_12,12,213,1
213_13,13,213,1
213_14,14,213,1
214_0,0,214,0
214_1,1,214,0
214_2,2,214,0
214_3,3,214,0
214_4,4,214,0
214_5,5,214,0
214_6,6,214,0
214_7,7,214,0
214_8,8,214,0
214_9,9,214,0
214_10,10,214,1
214_11,11,214,1
214_12,12,214,1
214_13,13,214,1
214_14,14,214,1
214_15,15,214,2
214_16,16,214,2
214_17,17,214,2
214_18,18,214,2
214_19,19,214,2
214_20,20,214,2
214_21,21,214,2
214_22,22,214,2
214_23,23,214,2
214_24,24,214,2
215_0,0,215,0
215_2,2,215,0
215_3,3,215,0
215_4,4,215,0
215_6,6,215,0
215_7,7,215,0
215_8,8,215,0
215_9,9,215,0
215_10,10,215,1
215_11,11,215,1
215_12,12,215,1
215_13,13,215,1
215_14,14,215,1
215_15,15,215,1
215_16,16,215,1
215_17,17,215,1
216_0,0,216,1
216_1,1,216,1
216_2,2,216,1
216_3,3,216,1
216_4,4,216,1
216_5,5,216,1
216_6,6,216,1
216_7,7,216,1
216_8,8,216,1
216_9,9,216,1
217_0,0,217,0
217_1,1,217,0
217_2,2,217,0
217_3,3,217,0
217_4,4,217,0
217_5,5,217,0
217_6,6,217,0
217_7,7,217,0
217_8,8,217,0
217_9,9,217,0
217_10,10,217,1
217_11,11,217,1
217_12,12,217,1
217_13,13,217,1
217_14,14,217,1
217_15,15,217,1
217_16,16,217,1
217_17,17,217,1
217_18,18,217,1
217_19,19,217,1
218_0,0,218,0
218_1,1,218,0
218_2,2,218,0
218_3,3,218,0
218_4,4,218,0
218_5,5,218,0
218_6,6,218,0
218_7,7,218,0
218_8,8,218,0
218_9,9,218,0
218_10,10,218,1
218_11,11,218,1
218_12,12,218,1
218_13,13,218,1
218_14,14,218,1
218_15,15,218,1
218_16,16,218,1
218_17,17,218,1
218_18,18,218,1
218_19,19,218,1
218_20,20,218,2
218_21,21,218,2
218_22,22,218,2
218_23,23,218,2
218_24,24,218,2
218_25,25,218,2
218_26,26,218,2
218_27,27,218,2
218_28,28,218,2
218_29,29,218,2
218_30,30,218,3
218_31,31,218,3
218_32,32,218,3
218_33,33,218,3
218_35,35,218,3
218_36,36,218,3
218_37,37,218,3
218_38,38,218,3
218_39,39,218,3
218_40,40,218,4
218_41,41,218,4
218_42,42,218,4
218_43,43,218,4
218_44,44,218,4
218_45,45,218,4
218_46,46,218,4
218_47,47,218,4
218_48,48,218,4
218_49,49,218,4
219_0,0,219,0
219_1,1,219,0
219_2,2,219,0
219_3,3,219,0
219_4,4,219,0
219_5,5,219,0
219_6,6,219,0
219_7,7,219,0
219_8,8,219,0
219_9,9,219,0
219_10,10,219,1
219_11,11,219,1
219_12,12,219,1
219_13,13,219,1
219_14,14,219,1
219_15,15,219,1
219_16,16,219,2
219_17,17,219,2
219_18,18,219,2
219_19,19,219,2
219_20,20,219,2
219_21,21,219,2
219_22,22,219,2
219_23,23,219,2
219_24,24,219,2
219_25,25,219,2
220_0,0,220,0
220_1,1,220,0
220_2,2,220,0
220_3,3,220,0
220_4,4,220,0
220_5,5,220,0
220_6,6,220,0
220_7,7,220,0
220_8,8,220,0
220_9,9,220,0
220_10,10,220,1
220_11,11,220,1
220_12,12,220,1
220_13,13,220,1
220_15,15,220,1
220_16,16,220,1
220_17,17,220,1
220_18,18,220,1
220_19,19,220,1
221_0,0,221,0
221_1,1,221,0
221_2,2,221,0
221_3,3,221,0
221_4,4,221,0
221_5,5,221,0
221_6,6,221,0
221_7,7,221,0
221_8,8,221,0
221_9,9,221,0
221_10,10,221,1
221_11,11,221,1
221_12,12,221,1
221_13,13,221,1
221_14,14,221,1
221_15,15,221,1
221_16,16,221,1
221_17,17,221,1
221_18,18,221,1
221_19,19,221,1
222_0,0,222,0
222_1,1,222,0
222_2,2,222,0
222_3,3,222,0
222_4,4,222,0
222_5,5,222,0
222_6,6,222,0
222_7,7,222,0
222_8,8,222,0
222_9,9,222,0
222_10,10,222,1
222_11,11,222,1
222_12,12,222,1
222_13,13,222,1
222_14,14,222,1
222_15,15,222,1
222_16,16,222,1
222_17,17,222,1
222_18,18,222,1
222_19,19,222,1
222_20,20,222,2
222_21,21,222,2
222_22,22,222,2
222_23,23,222,2
222_24,24,222,2
222_25,25,222,2
222_26,26,222,2
222_27,27,222,2
222_28,28,222,2
222_29,29,222,2
222_30,30,222,3
222_31,31,222,3
222_32,32,222,3
222_33,33,222,3
222_34,34,222,3
222_35,35,222,3
222_36,36,222,3
222_37,37,222,3
222_38,38,222,3
222_39,39,222,3
222_40,40,222,4
222_41,41,222,4
222_42,42,222,4
222_43,43,222,4
222_44,44,222,4
222_45,45,222,4
222_46,46,222,4
222_47,47,222,4
222_48,48,222,4
222_49,49,222,4
222_50,50,222,5
222_51,51,222,5
222_52,52,222,5
222_53,53,222,5
222_54,54,222,5
222_55,55,222,5
222_56,56,222,5
222_57,57,222,5
222_58,58,222,5
222_59,59,222,5
222_60,60,222,6
222_61,61,222,6
222_62,62,222,6
222_63,63,222,6
222_64,64,222,6
222_65,65,222,6
222_66,66,222,6
222_67,67,222,6
222_68,68,222,6
222_69,69,222,6
223_0,0,223,0
223_1,1,223,0
223_2,2,223,0
223_3,3,223,0
223_4,4,223,0
223_5,5,223,0
223_6,6,223,0
223_7,7,223,0
223_8,8,223,0
223_9,9,223,0
223_10,10,223,1
223_11,11,223,1
223_12,12,223,1
223_13,13,223,1
223_14,14,223,1
223_15,15,223,1
223_16,16,223,1
223_17,17,223,1
223_18,18,223,1
223_19,19,223,1
223_20,20,223,2
223_21,21,223,2
223_22,22,223,2
223_23,23,223,2
223_24,24,223,2
223_25,25,223,2
223_26,26,223,2
223_27,27,223,2
223_28,28,223,2
223_29,29,223,2
223_30,30,223,3
223_31,31,223,3
223_32,32,223,3
223_33,33,223,3
223_34,34,223,3
223_36,36,223,3
223_37,37,223,3
223_38,38,223,3
223_39,39,223,3
224_0,0,224,0
224_1,1,224,0
224_2,2,224,0
224_3,3,224,0
224_4,4,224,0
224_5,5,224,0
224_6,6,224,0
224_7,7,224,0
224_8,8,224,0
224_9,9,224,0
224_10,10,224,1
224_11,11,224,1
224_12,12,224,1
224_13,13,224,1
224_14,14,224,1
224_15,15,224,1
224_16,16,224,1
224_17,17,224,1
224_18,18,224,1
224_19,19,224,1
225_0,0,225,0
225_1,1,225,0
225_2,2,225,0
225_3,3,225,0
225_4,4,225,0
225_5,5,225,0
225_6,6,225,0
225_7,7,225,0
225_8,8,225,0
225_9,9,225,0
225_11,11,225,1
225_12,12,225,1
225_13,13,225,1
225_14,14,225,1
225_15,15,225,1
225_16,16,225,1
225_17,17,225,1
225_18,18,225,1
225_19,19,225,1
226_0,0,226,0
226_1,1,226,0
226_2,2,226,0
226_3,3,226,0
226_4,4,226,0
226_5,5,226,0
226_6,6,226,0
226_7,7,226,0
226_8,8,226,0
226_9,9,226,0
226_10,10,226,1
226_11,11,226,1
226_12,12,226,1
226_13,13,226,1
226_14,14,226,1
226_15,15,226,1
226_16,16,226,1
226_17,17,226,1
226_18,18,226,1
226_19,19,226,1
227_0,0,227,0
227_1,1,227,0
227_2,2,227,0
227_3,3,227,0
227_4,4,227,0
227_5,5,227,0
227_6,6,227,0
227_7,7,227,0
227_8,8,227,0
227_9,9,227,0
227_10,10,227,1
227_11,11,227,1
227_12,12,227,1
227_13,13,227,1
227_14,14,227,1
227_15,15,227,1
227_16,16,227,1
227_17,17,227,1
227_18,18,227,1
227_19,19,227,1
228_0,0,228,0
228_1,1,228,0
228_2,2,228,0
228_3,3,228,0
228_4,4,228,0
228_5,5,228,0
228_6,6,228,0
228_7,7,228,0
228_8,8,228,0
228_9,9,228,0
228_10,10,228,1
228_11,11,228,1
228_12,12,228,1
228_13,13,228,1
228_14,14,228,1
228_15,15,228,1
228_16,16,228,1
228_17,17,228,1
228_18,18,228,1
228_19,19,228,1
228_20,20,228,2
228_21,21,228,2
228_22,22,228,2
228_23,23,228,2
228_25,25,228,2
228_26,26,228,2
228_27,27,228,2
228_28,28,228,2
228_29,29,228,2
228_30,30,228,3
228_31,31,228,3
228_32,32,228,3
228_33,33,228,3
228_34,34,228,3
228_35,35,228,3
228_36,36,228,4
228_37,37,228,4
228_38,38,228,4
228_39,39,228,4
228_40,40,228,4
228_41,41,228,4
228_42,42,228,4
228_43,43,228,4
228_44,44,228,4
228_45,45,228,4
228_46,46,228,5
228_47,47,228,5
228_48,48,228,5
228_49,49,228,5
228_50,50,228,5
228_51,51,228,5
228_52,52,228,5
228_53,53,228,5
228_54,54,228,5
228_55,55,228,5
229_0,0,229,0
229_1,1,229,0
229_2,2,229,0
229_3,3,229,0
229_4,4,229,0
229_5,5,229,0
229_6,6,229,0
229_7,7,229,0
229_8,8,229,0
229_9,9,229,0
229_10,10,229,1
229_11,11,229,1
229_13,13,229,1
229_14,14,229,1
229_15,15,229,1
229_16,16,229,1
229_17,17,229,1
229_18,18,229,1
229_19,19,229,1
229_20,20,229,2
229_21,21,229,2
229_22,22,229,2
229_23,23,229,2
229_24,24,229,2
229_25,25,229,2
229_26,26,229,2
229_27,27,229,3
229_28,28,229,3
229_29,29,229,3
229_30,30,229,3
229_31,31,229,3
229_32,32,229,3
229_33,33,229,3
229_34,34,229,3
229_35,35,229,3
229_36,36,229,3
230_0,0,230,0
230_1,1,230,0
230_2,2,230,0
230_3,3,230,0
230_4,4,230,0
230_5,5,230,0
230_6,6,230,0
230_7,7,230,0
230_8,8,230,0
230_9,9,230,0
230_10,10,230,1
230_11,11,230,1
230_12,12,230,1
230_13,13,230,1
230_14,14,230,1
230_15,15,230,1
230_16,16,230,1
230_17,17,230,1
230_18,18,230,1
230_19,19,230,1
231_0,0,231,0
231_1,1,231,0
231_2,2,231,0
231_3,3,231,0
231_4,4,231,0
231_5,5,231,0
231_6,6,231,0
231_7,7,231,0
231_8,8,231,0
231_9,9,231,0
231_10,10,231,1
231_11,11,231,1
231_12,12,231,1
231_13,13,231,1
231_14,14,231,1
231_15,15,231,1
231_16,16,231,1
231_17,17,231,1
231_18,18,231,1
231_19,19,231,1
232_0,0,232,0
232_1,1,232,0
232_2,2,232,0
232_3,3,232,0
232_4,4,232,0
232_5,5,232,0
232_6,6,232,0
232_7,7,232,0
232_8,8,232,0
232_9,9,232,0
232_10,10,232,1
232_11,11,232,1
232_12,12,232,1
232_13,13,232,1
232_14,14,232,1
232_15,15,232,1
232_16,16,232,1
232_17,17,232,1
232_18,18,232,1
232_19,19,232,1
233_0,0,233,0
233_1,1,233,0
233_2,2,233,0
233_3,3,233,0
233_4,4,233,0
233_5,5,233,0
233_6,6,233,0
233_7,7,233,0
233_8,8,233,0
233_9,9,233,0
233_10,10,233,1
233_11,11,233,1
233_12,12,233,1
233_13,13,233,1
233_14,14,233,1
233_15,15,233,1
233_16,16,233,1
233_17,17,233,1
233_18,18,233,1
233_19,19,233,1
234_0,0,234,0
234_1,1,234,0
234_2,2,234,0
234_3,3,234,0
234_4,4,234,0
234_5,5,234,0
234_6,6,234,0
234_7,7,234,0
234_8,8,234,0
234_9,9,234,0
234_10,10,234,1
234_11,11,234,1
234_12,12,234,1
234_13,13,234,1
234_14,14,234,1
234_15,15,234,1
234_16,16,234,1
234_17,17,234,1
234_18,18,234,1
234_19,19,234,1
235_0,0,235,0
235_1,1,235,0
235_2,2,235,0
235_3,3,235,0
235_4,4,235,0
235_5,5,235,0
235_6,6,235,0
235_7,7,235,0
235_8,8,235,0
235_9,9,235,0
235_10,10,235,1
235_11,11,235,1
235_12,12,235,1
235_13,13,235,1
235_14,14,235,1
235_15,15,235,1
235_16,16,235,1
235_17,17,235,1
235_18,18,235,1
235_19,19,235,1
235_20,20,235,2
235_21,21,235,2
235_22,22,235,2
235_23,23,235,2
235_24,24,235,3
235_25,25,235,3
235_26,26,235,3
235_27,27,235,3
235_28,28,235,3
235_29,29,235,3
235_30,30,235,3
235_31,31,235,3
235_32,32,235,3
235_33,33,235,3
236_0,0,236,0
236_1,1,236,0
236_2,2,236,0
236_3,3,236,0
236_4,4,236,0
236_5,5,236,0
236_6,6,236,0
236_7,7,236,1
236_8,8,236,1
236_9,9,236,1
236_10,10,236,1
236_11,11,236,1
236_12,12,236,1
236_13,13,236,1
236_14,14,236,1
236_15,15,236,1
236_16,16,236,2
236_17,17,236,2
236_18,18,236,2
236_19,19,236,2
236_20,20,236,2
236_21,21,236,2
236_22,22,236,2
236_23,23,236,2
236_24,24,236,2
236_25,25,236,2
237_0,0,237,0
237_1,1,237,0
237_2,2,237,0
237_3,3,237,0
237_4,4,237,0
237_5,5,237,0
237_6,6,237,0
237_7,7,237,0
237_8,8,237,0
237_9,9,237,0
237_10,10,237,1
237_11,11,237,1
237_12,12,237,1
237_13,13,237,1
237_14,14,237,1
237_15,15,237,1
237_16,16,237,1
237_17,17,237,1
237_18,18,237,2
237_19,19,237,2
237_20,20,237,2
237_21,21,237,2
237_22,22,237,2
237_23,23,237,2
237_24,24,237,2
237_25,25,237,2
237_27,27,237,2
238_0,0,238,0
238_1,1,238,0
238_2,2,238,0
238_3,3,238,0
238_4,4,238,0
238_5,5,238,0
238_6,6,238,0
238_7,7,238,0
238_8,8,238,0
238_9,9,238,0
238_10,10,238,1
238_11,11,238,1
238_12,12,238,1
238_13,13,238,1
238_14,14,238,1
238_15,15,238,2
238_16,16,238,2
238_17,17,238,2
238_18,18,238,2
238_19,19,238,2
238_20,20,238,3
238_21,21,238,3
238_22,22,238,3
238_23,23,238,3
238_24,24,238,3
238_25,25,238,3
238_26,26,238,3
238_27,27,238,3
238_28,28,238,3
238_29,29,238,3
239_0,0,239,0
239_1,1,239,0
239_2,2,239,0
239_3,3,239,0
239_4,4,239,0
239_5,5,239,0
239_6,6,239,0
239_7,7,239,0
239_8,8,239,0
239_9,9,239,0
239_10,10,239,1
239_11,11,239,1
239_12,12,239,1
239_13,13,239,1
239_14,14,239,1
239_15,15,239,1
239_16,16,239,1
239_17,17,239,1
239_18,18,239,1
239_19,19,239,1
240_0,0,240,1
240_1,1,240,1
240_2,2,240,1
240_3,3,240,1
241_0,0,241,0
241_1,1,241,0
241_2,2,241,0
241_3,3,241,0
241_4,4,241,0
241_5,5,241,0
241_6,6,241,0
241_7,7,241,1
241_8,8,241,1
241_9,9,241,1
241_10,10,241,1
241_11,11,241,1
241_12,12,241,1
241_13,13,241,1
241_14,14,241,1
241_15,15,241,1
241_16,16,241,1
242_0,0,242,0
242_1,1,242,0
242_2,2,242,0
242_3,3,242,0
242_4,4,242,0
242_5,5,242,0
242_6,6,242,0
242_7,7,242,0
242_8,8,242,0
242_9,9,242,0
242_10,10,242,1
