,Edita,Alina,Andrei,Liviu,Oana,Silviu,Mada,Meli,least2,gold
417_5,,,,0.0,,,2.0,,True,0
417_6,,,,0.0,,,0.0,,True,0
417_8,,,,2.0,,,2.0,,True,0
417_9,,,,2.0,,,2.0,,True,0
417_10,,,,2.0,,,2.0,,True,0
417_11,,,,2.0,,,2.0,,True,0
417_12,,,,2.0,,,2.0,,True,0
417_13,,,,2.0,,,2.0,,True,0
417_14,,,,2.0,,,2.0,,True,0
417_15,,,,2.0,,,2.0,,True,0
417_16,,,,2.0,,,2.0,,True,0
417_17,,,,2.0,,,2.0,,True,0
417_18,,,,2.0,,,2.0,,True,0
417_19,,,,2.0,,,2.0,,True,0
418_0,,,,0.0,,,2.0,,True,0
418_1,,,,2.0,,,2.0,,True,0
418_2,,,,2.0,,,2.0,,True,0
418_3,,,,2.0,,,2.0,,True,0
418_4,,,,2.0,,,2.0,,True,0
418_5,,,,0.0,,,2.0,,True,0
418_6,,,,0.0,,,2.0,,True,0
418_7,,,,0.0,,,2.0,,True,0
418_8,,,,0.0,,,2.0,,True,0
418_9,,,,0.0,,,2.0,,True,0
418_10,,,,0.0,,,2.0,,True,0
418_11,,,,0.0,,,2.0,,True,0
418_12,,,,2.0,,,0.0,,True,0
418_13,,,,2.0,,,2.0,,True,0
418_14,,,,0.0,,,0.0,,True,0
418_15,,,,0.0,,,2.0,,True,0
418_16,,,,0.0,,,0.0,,True,0
418_19,,,,2.0,,,2.0,,True,0
418_23,,,,0.0,,,2.0,,True,0
418_24,,,,2.0,,,2.0,,True,0
418_25,,,,2.0,,,2.0,,True,0
418_26,,,,2.0,,,2.0,,True,0
419_0,,,,2.0,,,2.0,,True,0
419_1,,,,2.0,,,2.0,,True,0
419_2,,,,0.0,,,2.0,,True,0
419_3,,,,0.0,,,0.0,,True,0
419_4,,,,2.0,,,2.0,,True,0
419_5,,,,2.0,,,2.0,,True,0
419_6,,,,0.0,,,2.0,,True,0
419_7,,,,2.0,,,2.0,,True,0
419_8,,,,2.0,,,2.0,,True,0
419_9,,,,0.0,,,2.0,,True,0
419_10,,,,0.0,,,0.0,,True,0
419_11,,,,0.0,,,2.0,,True,0
419_12,,,,0.0,,,2.0,,True,0
419_13,,,,0.0,,,2.0,,True,0
419_14,,,,2.0,,,2.0,,True,0
419_15,,,,2.0,,,2.0,,True,0
419_16,,,,2.0,,,2.0,,True,0
419_18,,,,2.0,,,2.0,,True,0
419_19,,,,2.0,,,2.0,,True,0
419_20,,,,2.0,,,2.0,,True,0
419_21,,,,2.0,,,2.0,,True,0
419_22,,,,2.0,,,2.0,,True,0
419_23,,,,0.0,,,0.0,,True,0
419_24,,,,2.0,,,2.0,,True,0
419_25,,,,2.0,,,2.0,,True,0
0_0,,,,,2.0,,,2.0,True,0
0_2,,,,,2.0,,,2.0,True,0
0_3,,,,,2.0,,,2.0,True,0
0_4,,,,,2.0,,,2.0,True,0
0_5,,,,,2.0,,,2.0,True,0
0_6,,,,,2.0,,,2.0,True,0
0_7,,,,,2.0,,,2.0,True,0
0_8,,,,,2.0,,,0.0,True,0
0_9,,,,,2.0,,,2.0,True,0
0_10,,,,,2.0,,,2.0,True,0
0_11,,,,,2.0,,,2.0,True,0
0_12,,,,,2.0,,,2.0,True,0
0_13,,,,,2.0,,,2.0,True,0
0_14,,,,,2.0,,,2.0,True,0
0_15,,,,,0.0,,,0.0,True,0
0_17,,,,,2.0,,,2.0,True,0
0_18,,,,,2.0,,,2.0,True,0
0_19,,,,,2.0,,,2.0,True,0
1_0,,,,,2.0,,,0.0,True,0
1_1,,,,,2.0,,,2.0,True,0
1_2,,,,,2.0,,,2.0,True,0
1_3,,,,,2.0,,,2.0,True,0
1_4,,,,,2.0,,,2.0,True,0
1_5,,,,,0.0,,,0.0,True,0
1_7,,,,,2.0,,,2.0,True,0
1_8,,,,,2.0,,,2.0,True,0
1_9,,,,,2.0,,,2.0,True,0
1_10,,,,,2.0,,,2.0,True,0
1_11,,,,,2.0,,,2.0,True,0
1_12,,,,,2.0,,,0.0,True,0
1_13,,,,,2.0,,,2.0,True,0
1_14,,,,,0.0,,,2.0,True,0
1_15,,,,,0.0,,,2.0,True,0
1_18,,,,,2.0,,,2.0,True,0
2_0,,,,,0.0,,,0.0,True,0
2_1,,,,,2.0,,,0.0,True,0
2_2,,,,,2.0,,,2.0,True,0
2_3,,,,,2.0,,,2.0,True,0
2_5,,,,,2.0,,,2.0,True,0
2_6,,,,,2.0,,,2.0,True,0
2_7,,,,,2.0,,,0.0,True,0
2_8,,,,,2.0,,,0.0,True,0
2_9,,,,,2.0,,,2.0,True,0
2_10,,,,,2.0,,,2.0,True,0
2_11,,,,,2.0,,,2.0,True,0
2_12,,,,,2.0,,,2.0,True,0
2_13,,,,,2.0,,,2.0,True,0
2_14,,,,,2.0,,,2.0,True,0
2_15,,,,,2.0,,,2.0,True,0
2_16,,,,,0.0,,,0.0,True,0
2_17,,,,,2.0,,,0.0,True,0
2_18,,,,,2.0,,,2.0,True,0
2_19,,,,,2.0,,,2.0,True,0
3_0,,,,,2.0,,,2.0,True,0
3_1,,,,,2.0,,,2.0,True,0
3_2,,,,,2.0,,,2.0,True,0
3_3,,,,,2.0,,,2.0,True,0
3_5,,,,,2.0,,,0.0,True,0
3_6,,,,,2.0,,,2.0,True,0
3_7,,,,,2.0,,,2.0,True,0
3_8,,,,,2.0,,,2.0,True,0
3_9,,,,,2.0,,,2.0,True,0
3_10,,,,,2.0,,,2.0,True,0
3_11,,,,,2.0,,,2.0,True,0
3_12,,,,,2.0,,,0.0,True,0
3_13,,,,,0.0,,,0.0,True,0
3_14,,,,,2.0,,,2.0,True,0
3_15,,,,,2.0,,,2.0,True,0
3_16,,,,,2.0,,,2.0,True,0
3_17,,,,,2.0,,,2.0,True,0
3_18,,,,,2.0,,,2.0,True,0
3_19,,,,,0.0,,,0.0,True,0
3_20,,,,,0.0,,,2.0,True,0
3_21,,,,,0.0,,,0.0,True,0
3_22,,,,,0.0,,,2.0,True,0
3_23,,,,,0.0,,,0.0,True,0
3_24,,,,,2.0,,,2.0,True,0
3_25,,,,,2.0,,,2.0,True,0
3_26,,,,,2.0,,,0.0,True,0
3_27,,,,,2.0,,,2.0,True,0
3_28,,,,,2.0,,,2.0,True,0
3_29,,,,,2.0,,,2.0,True,0
3_30,,,,,2.0,,,2.0,True,0
3_32,,,,,2.0,,,2.0,True,0
3_33,,,,,2.0,,,2.0,True,0
3_34,,,,,2.0,,,2.0,True,0
3_35,,,,,2.0,,,2.0,True,0
3_36,,,,,2.0,,,2.0,True,0
3_37,,,,,2.0,,,2.0,True,0
3_38,,,,,2.0,,,2.0,True,0
3_39,,,,,2.0,,,2.0,True,0
3_40,,,,,2.0,,,2.0,True,0
3_41,,,,,2.0,,,2.0,True,0
3_42,,,,,2.0,,,2.0,True,0
3_43,,,,,2.0,,,2.0,True,0
3_44,,,,,0.0,,,2.0,True,0
3_45,,,,,0.0,,,0.0,True,0
3_46,,,,,0.0,,,0.0,True,0
3_47,,,,,0.0,,,0.0,True,0
3_48,,,,,0.0,,,0.0,True,0
3_49,,,,,0.0,,,2.0,True,0
3_50,,,,,0.0,,,0.0,True,0
3_51,,,,,0.0,,,2.0,True,0
3_52,,,,,0.0,,,2.0,True,0
3_53,,,,,0.0,,,0.0,True,0
4_0,,,,,2.0,,,0.0,True,0
4_1,,,,,2.0,,,2.0,True,0
4_2,,,,,0.0,,,2.0,True,0
4_3,,,,,2.0,,,2.0,True,0
4_4,,,,,0.0,,,2.0,True,0
4_6,,,,,2.0,,,2.0,True,0
4_7,,,,,2.0,,,0.0,True,0
4_8,,,,,2.0,,,2.0,True,0
4_9,,,,,2.0,,,2.0,True,0
4_10,,,,,2.0,,,2.0,True,0
4_11,,,,,2.0,,,2.0,True,0
4_12,,,,,2.0,,,2.0,True,0
4_13,,,,,0.0,,,0.0,True,0
4_15,,,,,2.0,,,2.0,True,0
4_16,,,,,2.0,,,0.0,True,0
4_17,,,,,0.0,,,2.0,True,0
4_18,,,,,2.0,,,2.0,True,0
4_19,,,,,2.0,,,2.0,True,0
4_20,,,,,0.0,,,0.0,True,0
4_21,,,,,0.0,,,0.0,True,0
4_22,,,,,0.0,,,0.0,True,0
4_23,,,,,2.0,,,2.0,True,0
4_24,,,,,2.0,,,2.0,True,0
4_25,,,,,2.0,,,2.0,True,0
4_26,,,,,0.0,,,2.0,True,0
4_27,,,,,0.0,,,0.0,True,0
4_28,,,,,2.0,,,2.0,True,0
4_29,,,,,0.0,,,0.0,True,0
4_30,,,,,2.0,,,2.0,True,0
4_31,,,,,2.0,,,2.0,True,0
4_32,,,,,2.0,,,0.0,True,0
4_33,,,,,2.0,,,2.0,True,0
4_35,,,,,2.0,,,2.0,True,0
5_0,,,,,2.0,,,2.0,True,0
5_1,,,,,2.0,,,2.0,True,0
5_2,,,,,0.0,,,2.0,True,0
5_3,,,,,2.0,,,0.0,True,0
5_4,,,,,2.0,,,0.0,True,0
5_5,,,,,2.0,,,2.0,True,0
5_6,,,,,2.0,,,2.0,True,0
5_7,,,,,2.0,,,0.0,True,0
5_8,,,,,2.0,,,0.0,True,0
5_9,,,,,2.0,,,2.0,True,0
5_10,,,,,2.0,,,2.0,True,0
5_11,,,,,2.0,,,0.0,True,0
5_12,,,,,0.0,,,0.0,True,0
5_13,,,,,2.0,,,2.0,True,0
5_14,,,,,2.0,,,0.0,True,0
5_15,,,,,2.0,,,2.0,True,0
5_16,,,,,2.0,,,2.0,True,0
5_17,,,,,2.0,,,2.0,True,0
5_18,,,,,2.0,,,2.0,True,0
5_19,,,,,0.0,,,0.0,True,0
6_0,,,,,2.0,,,0.0,True,0
6_1,,,,,2.0,,,2.0,True,0
6_2,,,,,2.0,,,0.0,True,0
6_3,,,,,2.0,,,0.0,True,0
6_4,,,,,2.0,,,0.0,True,0
6_5,,,,,0.0,,,0.0,True,0
6_6,,,,,0.0,,,0.0,True,0
6_7,,,,,2.0,,,0.0,True,0
6_8,,,,,2.0,,,0.0,True,0
6_9,,,,,2.0,,,0.0,True,0
6_10,,,,,2.0,,,2.0,True,0
6_11,,,,,2.0,,,0.0,True,0
6_13,,,,,2.0,,,0.0,True,0
6_14,,,,,2.0,,,0.0,True,0
6_15,,,,,2.0,,,0.0,True,0
6_16,,,,,2.0,,,2.0,True,0
6_17,,,,,2.0,,,2.0,True,0
6_18,,,,,2.0,,,2.0,True,0
6_19,,,,,2.0,,,2.0,True,0
6_20,,,,,2.0,,,2.0,True,0
6_21,,,,,2.0,,,2.0,True,0
6_22,,,,,2.0,,,2.0,True,0
6_23,,,,,2.0,,,0.0,True,0
6_24,,,,,2.0,,,2.0,True,0
6_25,,,,,0.0,,,0.0,True,0
6_26,,,,,2.0,,,2.0,True,0
6_27,,,,,2.0,,,2.0,True,0
6_28,,,,,2.0,,,2.0,True,0
6_29,,,,,2.0,,,2.0,True,0
7_0,,,,,0.0,,,2.0,True,0
7_1,,,,,0.0,,,2.0,True,0
7_2,,,,,0.0,,,2.0,True,0
7_3,,,,,0.0,,,2.0,True,0
7_4,,,,,2.0,,,2.0,True,0
7_5,,,,,2.0,,,2.0,True,0
7_6,,,,,2.0,,,2.0,True,0
7_7,,,,,2.0,,,2.0,True,0
7_8,,,,,2.0,,,2.0,True,0
7_9,,,,,2.0,,,2.0,True,0
7_10,,,,,2.0,,,2.0,True,0
7_11,,,,,2.0,,,2.0,True,0
7_12,,,,,2.0,,,2.0,True,0
7_13,,,,,2.0,,,2.0,True,0
7_14,,,,,2.0,,,2.0,True,0
7_15,,,,,2.0,,,2.0,True,0
7_16,,,,,2.0,,,2.0,True,0
7_17,,,,,0.0,,,0.0,True,0
7_18,,,,,2.0,,,2.0,True,0
7_19,,,,,2.0,,,2.0,True,0
8_0,,,,,2.0,,,2.0,True,0
8_1,,,,,2.0,,,2.0,True,0
8_2,,,,,2.0,,,2.0,True,0
8_3,,,,,2.0,,,2.0,True,0
8_4,,,,,2.0,,,2.0,True,0
8_5,,,,,2.0,,,0.0,True,0
8_6,,,,,0.0,,,0.0,True,0
8_7,,,,,2.0,,,2.0,True,0
8_8,,,,,2.0,,,2.0,True,0
8_9,,,,,2.0,,,2.0,True,0
8_10,,,,,2.0,,,2.0,True,0
8_11,,,,,2.0,,,2.0,True,0
8_12,,,,,2.0,,,2.0,True,0
8_13,,,,,2.0,,,2.0,True,0
8_14,,,,,0.0,,,0.0,True,0
8_15,,,,,2.0,,,2.0,True,0
8_16,,,,,2.0,,,2.0,True,0
8_17,,,,,2.0,,,0.0,True,0
8_18,,,,,0.0,,,0.0,True,0
8_19,,,,,2.0,,,2.0,True,0
8_20,,,,,0.0,,,2.0,True,0
8_21,,,,,2.0,,,2.0,True,0
8_22,,,,,2.0,,,2.0,True,0
8_23,,,,,2.0,,,2.0,True,0
8_24,,,,,2.0,,,2.0,True,0
8_25,,,,,2.0,,,2.0,True,0
8_26,,,,,2.0,,,2.0,True,0
8_27,,,,,2.0,,,2.0,True,0
8_28,,,,,2.0,,,2.0,True,0
8_29,,,,,2.0,,,2.0,True,0
8_30,,,,,2.0,,,2.0,True,0
8_31,,,,,2.0,,,2.0,True,0
8_32,,,,,2.0,,,2.0,True,0
8_33,,,,,2.0,,,2.0,True,0
8_34,,,,,2.0,,,0.0,True,0
8_35,,,,,2.0,,,2.0,True,0
8_36,,,,,2.0,,,2.0,True,0
8_37,,,,,2.0,,,2.0,True,0
9_0,,,,,2.0,,,2.0,True,0
9_1,,,,,2.0,,,2.0,True,0
9_2,,,,,2.0,,,2.0,True,0
9_3,,,,,2.0,,,0.0,True,0
9_4,,,,,0.0,,,2.0,True,0
9_5,,,,,2.0,,,2.0,True,0
9_6,,,,,2.0,,,2.0,True,0
9_7,,,,,2.0,,,2.0,True,0
9_8,,,,,0.0,,,0.0,True,0
9_9,,,,,2.0,,,2.0,True,0
9_10,,,,,2.0,,,2.0,True,0
9_11,,,,,2.0,,,2.0,True,0
9_12,,,,,2.0,,,2.0,True,0
9_13,,,,,2.0,,,0.0,True,0
9_14,,,,,2.0,,,2.0,True,0
9_15,,,,,2.0,,,2.0,True,0
9_16,,,,,2.0,,,2.0,True,0
9_17,,,,,2.0,,,2.0,True,0
9_18,,,,,0.0,,,0.0,True,0
9_19,,,,,2.0,,,2.0,True,0
10_0,,,,,2.0,,,0.0,True,0
10_1,,,,,2.0,,,0.0,True,0
10_2,,,,,2.0,,,0.0,True,0
10_3,,,,,2.0,,,2.0,True,0
10_4,,,,,2.0,,,2.0,True,0
10_5,,,,,2.0,,,0.0,True,0
10_6,,,,,2.0,,,2.0,True,0
10_7,,,,,2.0,,,0.0,True,0
10_8,,,,,2.0,,,2.0,True,0
10_9,,,,,2.0,,,0.0,True,0
10_10,,,,,2.0,,,2.0,True,0
10_11,,,,,2.0,,,0.0,True,0
10_12,,,,,0.0,,,0.0,True,0
10_13,,,,,0.0,,,0.0,True,0
10_14,,,,,2.0,,,2.0,True,0
10_15,,,,,2.0,,,2.0,True,0
10_16,,,,,2.0,,,2.0,True,0
10_17,,,,,2.0,,,2.0,True,0
10_18,,,,,2.0,,,0.0,True,0
10_19,,,,,2.0,,,2.0,True,0
11_0,,,,,2.0,,,2.0,True,0
11_1,,,,,2.0,,,2.0,True,0
11_2,,,,,2.0,,,2.0,True,0
11_3,,,,,2.0,,,0.0,True,0
11_4,,,,,2.0,,,0.0,True,0
11_5,,,,,2.0,,,2.0,True,0
11_6,,,,,2.0,,,2.0,True,0
11_7,,,,,2.0,,,2.0,True,0
11_8,,,,,2.0,,,2.0,True,0
11_9,,,,,2.0,,,2.0,True,0
11_10,,,,,0.0,,,2.0,True,0
11_11,,,,,2.0,,,2.0,True,0
11_12,,,,,0.0,,,2.0,True,0
11_13,,,,,0.0,,,2.0,True,0
11_14,,,,,2.0,,,2.0,True,0
11_15,,,,,2.0,,,2.0,True,0
11_16,,,,,2.0,,,2.0,True,0
11_17,,,,,2.0,,,2.0,True,0
11_18,,,,,2.0,,,2.0,True,0
11_19,,,,,2.0,,,2.0,True,0
12_0,,,,,0.0,,,2.0,True,0
12_1,,,,,2.0,,,2.0,True,0
12_2,,,,,2.0,,,0.0,True,0
12_3,,,,,2.0,,,2.0,True,0
12_4,,,,,0.0,,,2.0,True,0
12_5,,,,,2.0,,,2.0,True,0
12_6,,,,,2.0,,,2.0,True,0
12_7,,,,,2.0,,,2.0,True,0
12_8,,,,,2.0,,,2.0,True,0
12_9,,,,,2.0,,,2.0,True,0
13_0,,,,,2.0,,,2.0,True,0
13_1,,,,,2.0,,,2.0,True,0
13_2,,,,,2.0,,,2.0,True,0
13_3,,,,,0.0,,,0.0,True,0
13_4,,,,,2.0,,,2.0,True,0
13_5,,,,,0.0,,,0.0,True,0
13_6,,,,,0.0,,,2.0,True,0
13_7,,,,,2.0,,,2.0,True,0
13_8,,,,,2.0,,,2.0,True,0
13_9,,,,,0.0,,,2.0,True,0
13_10,,,,,2.0,,,2.0,True,0
13_11,,,,,0.0,,,2.0,True,0
13_12,,,,,2.0,,,2.0,True,0
13_13,,,,,2.0,,,2.0,True,0
13_14,,,,,2.0,,,2.0,True,0
13_15,,,,,2.0,,,2.0,True,0
13_16,,,,,2.0,,,2.0,True,0
13_17,,,,,2.0,,,2.0,True,0
13_18,,,,,2.0,,,2.0,True,0
13_19,,,,,2.0,,,2.0,True,0
14_0,,,,,2.0,,,2.0,True,0
14_1,,,,,0.0,,,2.0,True,0
14_2,,,,,2.0,,,2.0,True,0
14_3,,,,,2.0,,,2.0,True,0
14_4,,,,,2.0,,,2.0,True,0
14_5,,,,,2.0,,,2.0,True,0
14_6,,,,,2.0,,,2.0,True,0
14_7,,,,,2.0,,,2.0,True,0
14_8,,,,,2.0,,,2.0,True,0
14_9,,,,,2.0,,,2.0,True,0
14_10,,,,,2.0,,,2.0,True,0
14_11,,,,,0.0,,,0.0,True,0
14_12,,,,,2.0,,,2.0,True,0
14_13,,,,,2.0,,,2.0,True,0
14_14,,,,,2.0,,,2.0,True,0
14_15,,,,,0.0,,,2.0,True,0
14_16,,,,,2.0,,,2.0,True,0
14_17,,,,,2.0,,,2.0,True,0
14_18,,,,,0.0,,,0.0,True,0
14_19,,,,,2.0,,,2.0,True,0
14_20,,,,,2.0,,,2.0,True,0
14_21,,,,,2.0,,,2.0,True,0
14_22,,,,,2.0,,,2.0,True,0
14_23,,,,,2.0,,,2.0,True,0
14_24,,,,,2.0,,,2.0,True,0
15_0,,,,,2.0,,,2.0,True,0
15_1,,,,,2.0,,,2.0,True,0
15_2,,,,,2.0,,,2.0,True,0
15_3,,,,,2.0,,,2.0,True,0
15_4,,,,,2.0,,,0.0,True,0
15_5,,,,,2.0,,,2.0,True,0
15_6,,,,,2.0,,,0.0,True,0
15_7,,,,,2.0,,,0.0,True,0
15_8,,,,,2.0,,,0.0,True,0
15_9,,,,,2.0,,,0.0,True,0
15_10,,,,,2.0,,,0.0,True,0
15_11,,,,,2.0,,,0.0,True,0
15_12,,,,,2.0,,,0.0,True,0
15_13,,,,,2.0,,,2.0,True,0
15_14,,,,,2.0,,,2.0,True,0
15_15,,,,,2.0,,,2.0,True,0
15_16,,,,,2.0,,,2.0,True,0
15_17,,,,,2.0,,,0.0,True,0
15_18,,,,,2.0,,,2.0,True,0
15_19,,,,,2.0,,,2.0,True,0
16_0,,,,,0.0,,,2.0,True,0
16_1,,,,,2.0,,,2.0,True,0
16_2,,,,,2.0,,,2.0,True,0
16_3,,,,,2.0,,,2.0,True,0
16_4,,,,,2.0,,,2.0,True,0
16_5,,,,,2.0,,,0.0,True,0
16_6,,,,,2.0,,,2.0,True,0
16_7,,,,,2.0,,,0.0,True,0
16_8,,,,,2.0,,,2.0,True,0
16_10,,,,,2.0,,,0.0,True,0
16_11,,,,,2.0,,,0.0,True,0
16_12,,,,,2.0,,,2.0,True,0
16_13,,,,,2.0,,,0.0,True,0
16_14,,,,,2.0,,,0.0,True,0
16_15,,,,,2.0,,,2.0,True,0
16_16,,,,,2.0,,,0.0,True,0
16_17,,,,,2.0,,,0.0,True,0
16_18,,,,,2.0,,,0.0,True,0
16_19,,,,,2.0,,,0.0,True,0
17_0,,,,,2.0,,,2.0,True,0
17_1,,,,,2.0,,,2.0,True,0
17_2,,,,,2.0,,,2.0,True,0
17_3,,,,,0.0,,,0.0,True,0
17_4,,,,,0.0,,,0.0,True,0
17_5,,,,,0.0,,,0.0,True,0
17_6,,,,,2.0,,,2.0,True,0
17_7,,,,,2.0,,,2.0,True,0
17_8,,,,,2.0,,,2.0,True,0
17_9,,,,,2.0,,,2.0,True,0
17_10,,,,,2.0,,,2.0,True,0
17_11,,,,,0.0,,,0.0,True,0
17_12,,,,,0.0,,,2.0,True,0
17_13,,,,,0.0,,,0.0,True,0
17_14,,,,,2.0,,,2.0,True,0
17_15,,,,,2.0,,,2.0,True,0
17_16,,,,,2.0,,,0.0,True,0
17_17,,,,,2.0,,,2.0,True,0
17_18,,,,,2.0,,,2.0,True,0
17_19,,,,,2.0,,,2.0,True,0
18_0,,,,,2.0,,,2.0,True,0
18_1,,,,,2.0,,,2.0,True,0
18_2,,,,,2.0,,,2.0,True,0
18_3,,,,,2.0,,,2.0,True,0
18_4,,,,,2.0,,,2.0,True,0
18_5,,,,,2.0,,,2.0,True,0
18_6,,,,,2.0,,,2.0,True,0
18_7,,,,,2.0,,,2.0,True,0
18_8,,,,,2.0,,,2.0,True,0
18_9,,,,,2.0,,,2.0,True,0
18_10,,,,,2.0,,,2.0,True,0
18_11,,,,,2.0,,,2.0,True,0
18_12,,,,,2.0,,,0.0,True,0
18_13,,,,,2.0,,,2.0,True,0
18_14,,,,,2.0,,,0.0,True,0
18_15,,,,,2.0,,,2.0,True,0
18_16,,,,,2.0,,,2.0,True,0
18_17,,,,,2.0,,,2.0,True,0
18_18,,,,,2.0,,,2.0,True,0
18_19,,,,,2.0,,,2.0,True,0
19_0,,,,,2.0,,,2.0,True,0
19_1,,,,,2.0,,,0.0,True,0
19_2,,,,,2.0,,,2.0,True,0
19_3,,,,,2.0,,,2.0,True,0
19_4,,,,,2.0,,,2.0,True,0
19_5,,,,,2.0,,,2.0,True,0
19_6,,,,,2.0,,,2.0,True,0
19_7,,,,,2.0,,,2.0,True,0
19_8,,,,,2.0,,,2.0,True,0
19_9,,,,,2.0,,,2.0,True,0
19_10,,,,,2.0,,,2.0,True,0
19_11,,,,,2.0,,,0.0,True,0
19_12,,,,,2.0,,,2.0,True,0
19_13,,,,,2.0,,,2.0,True,0
19_14,,,,,2.0,,,2.0,True,0
19_15,,,,,2.0,,,2.0,True,0
19_16,,,,,2.0,,,0.0,True,0
19_17,,,,,2.0,,,2.0,True,0
19_18,,,,,2.0,,,2.0,True,0
19_19,,,,,2.0,,,2.0,True,0
20_0,,,,,2.0,,,0.0,True,0
20_1,,,,,2.0,,,2.0,True,0
20_2,,,,,2.0,,,0.0,True,0
20_3,,,,,0.0,,,0.0,True,0
20_4,,,,,0.0,,,0.0,True,0
20_5,,,,,2.0,,,0.0,True,0
20_6,,,,,0.0,,,0.0,True,0
20_7,,,,,0.0,,,2.0,True,0
20_8,,,,,2.0,,,0.0,True,0
20_9,,,,,0.0,,,2.0,True,0
20_10,,,,,2.0,,,2.0,True,0
20_12,,,,,2.0,,,0.0,True,0
20_13,,,,,2.0,,,2.0,True,0
20_14,,,,,2.0,,,0.0,True,0
20_15,,,,,2.0,,,0.0,True,0
20_16,,,,,2.0,,,2.0,True,0
20_17,,,,,2.0,,,2.0,True,0
20_18,,,,,2.0,,,2.0,True,0
20_19,,,,,2.0,,,2.0,True,0
20_20,,,,,0.0,,,0.0,True,0
20_21,,,,,2.0,,,2.0,True,0
20_22,,,,,2.0,,,0.0,True,0
20_23,,,,,2.0,,,0.0,True,0
20_24,,,,,2.0,,,0.0,True,0
20_25,,,,,0.0,,,0.0,True,0
20_26,,,,,2.0,,,0.0,True,0
20_27,,,,,2.0,,,0.0,True,0
20_28,,,,,2.0,,,0.0,True,0
20_29,,,,,0.0,,,0.0,True,0
21_0,,,,,0.0,,,2.0,True,0
21_1,,,,,0.0,,,2.0,True,0
21_2,,,,,0.0,,,0.0,True,0
21_3,,,,,0.0,,,2.0,True,0
21_4,,,,,0.0,,,2.0,True,0
21_5,,,,,0.0,,,2.0,True,0
21_6,,,,,0.0,,,2.0,True,0
21_7,,,,,0.0,,,2.0,True,0
21_8,,,,,0.0,,,0.0,True,0
21_9,,,,,0.0,,,2.0,True,0
21_10,,,,,0.0,,,0.0,True,0
21_11,,,,,0.0,,,0.0,True,0
21_12,,,,,0.0,,,0.0,True,0
21_13,,,,,0.0,,,0.0,True,0
21_14,,,,,0.0,,,0.0,True,0
21_15,,,,,0.0,,,0.0,True,0
21_16,,,,,0.0,,,0.0,True,0
21_17,,,,,0.0,,,0.0,True,0
21_18,,,,,0.0,,,0.0,True,0
21_19,,,,,0.0,,,0.0,True,0
22_0,,,,,2.0,,,2.0,True,0
22_1,,,,,2.0,,,2.0,True,0
22_2,,,,,0.0,,,0.0,True,0
22_3,,,,,2.0,,,2.0,True,0
22_4,,,,,2.0,,,2.0,True,0
22_5,,,,,2.0,,,2.0,True,0
22_6,,,,,2.0,,,2.0,True,0
22_7,,,,,0.0,,,2.0,True,0
22_8,,,,,2.0,,,2.0,True,0
22_9,,,,,2.0,,,2.0,True,0
22_10,,,,,2.0,,,2.0,True,0
22_11,,,,,2.0,,,2.0,True,0
22_12,,,,,2.0,,,0.0,True,0
22_13,,,,,0.0,,,2.0,True,0
22_14,,,,,2.0,,,2.0,True,0
22_15,,,,,2.0,,,2.0,True,0
22_16,,,,,2.0,,,2.0,True,0
22_17,,,,,2.0,,,2.0,True,0
22_18,,,,,2.0,,,2.0,True,0
22_19,,,,,2.0,,,0.0,True,0
23_0,,,,,0.0,,,0.0,True,0
23_1,,,,,2.0,,,2.0,True,0
23_2,,,,,0.0,,,2.0,True,0
23_3,,,,,0.0,,,0.0,True,0
23_4,,,,,2.0,,,2.0,True,0
23_5,,,,,2.0,,,2.0,True,0
23_6,,,,,2.0,,,2.0,True,0
23_7,,,,,2.0,,,2.0,True,0
23_8,,,,,0.0,,,0.0,True,0
23_9,,,,,0.0,,,2.0,True,0
23_10,,,,,2.0,,,2.0,True,0
23_11,,,,,2.0,,,2.0,True,0
23_12,,,,,0.0,,,0.0,True,0
23_13,,,,,0.0,,,0.0,True,0
23_14,,,,,0.0,,,0.0,True,0
23_15,,,,,2.0,,,2.0,True,0
23_16,,,,,0.0,,,0.0,True,0
23_17,,,,,0.0,,,0.0,True,0
23_18,,,,,0.0,,,0.0,True,0
23_19,,,,,2.0,,,2.0,True,0
23_20,,,,,0.0,,,2.0,True,0
23_21,,,,,2.0,,,0.0,True,0
23_22,,,,,0.0,,,0.0,True,0
23_23,,,,,2.0,,,2.0,True,0
23_24,,,,,2.0,,,0.0,True,0
23_25,,,,,2.0,,,2.0,True,0
23_26,,,,,2.0,,,0.0,True,0
23_27,,,,,0.0,,,0.0,True,0
23_28,,,,,2.0,,,2.0,True,0
23_29,,,,,0.0,,,0.0,True,0
24_0,,,,,2.0,,,2.0,True,0
24_1,,,,,2.0,,,2.0,True,0
24_2,,,,,0.0,,,2.0,True,0
24_3,,,,,2.0,,,2.0,True,0
24_4,,,,,2.0,,,2.0,True,0
24_5,,,,,2.0,,,2.0,True,0
24_7,,,,,2.0,,,2.0,True,0
24_8,,,,,2.0,,,2.0,True,0
24_9,,,,,2.0,,,2.0,True,0
24_10,,,,,2.0,,,2.0,True,0
24_11,,,,,2.0,,,2.0,True,0
24_12,,,,,2.0,,,2.0,True,0
24_13,,,,,2.0,,,2.0,True,0
24_14,,,,,2.0,,,2.0,True,0
24_15,,,,,2.0,,,2.0,True,0
