,sent_id,file_id,cpt,category,hotel_id
37_17,17,37,1,renovation_room,445
37_18,18,37,1,renovation_room,445
37_19,19,37,1,renovation_room,445
38_0,0,38,0,restaurant,445
38_1,1,38,0,restaurant,445
38_2,2,38,0,restaurant,445
38_3,3,38,0,restaurant,445
38_4,4,38,0,restaurant,445
38_5,5,38,0,restaurant,445
38_6,6,38,0,restaurant,445
38_7,7,38,0,restaurant,445
38_8,8,38,0,restaurant,445
38_9,9,38,0,restaurant,445
38_10,10,38,1,restaurant,445
38_11,11,38,1,restaurant,445
38_12,12,38,1,restaurant,445
38_13,13,38,1,restaurant,445
38_14,14,38,1,restaurant,445
38_15,15,38,1,restaurant,445
38_16,16,38,1,restaurant,445
38_17,17,38,1,restaurant,445
38_18,18,38,1,restaurant,445
38_19,19,38,1,restaurant,445
39_0,0,39,0,room,445
39_1,1,39,0,room,445
39_2,2,39,0,room,445
39_3,3,39,0,room,445
39_4,4,39,0,room,445
39_5,5,39,0,room,445
39_6,6,39,0,room,445
39_7,7,39,0,room,445
39_8,8,39,0,room,445
39_9,9,39,0,room,445
39_10,10,39,1,room,445
39_11,11,39,1,room,445
39_12,12,39,1,room,445
39_13,13,39,1,room,445
39_14,14,39,1,room,445
39_15,15,39,1,room,445
39_16,16,39,1,room,445
39_17,17,39,1,room,445
39_18,18,39,1,room,445
39_19,19,39,1,room,445
40_0,0,40,0,facility,136
40_1,1,40,0,facility,136
40_2,2,40,0,facility,136
40_3,3,40,0,facility,136
40_4,4,40,0,facility,136
40_5,5,40,0,facility,136
40_6,6,40,0,facility,136
40_7,7,40,0,facility,136
40_8,8,40,0,facility,136
40_9,9,40,0,facility,136
40_10,10,40,1,facility,136
40_11,11,40,1,facility,136
40_12,12,40,1,facility,136
40_13,13,40,1,facility,136
40_14,14,40,2,facility,136
40_15,15,40,2,facility,136
40_16,16,40,2,facility,136
40_17,17,40,2,facility,136
40_18,18,40,2,facility,136
40_19,19,40,2,facility,136
40_20,20,40,2,facility,136
41_0,0,41,0,pool,136
41_1,1,41,0,pool,136
41_2,2,41,0,pool,136
41_3,3,41,0,pool,136
41_4,4,41,0,pool,136
41_5,5,41,0,pool,136
41_6,6,41,0,pool,136
41_7,7,41,0,pool,136
41_8,8,41,0,pool,136
41_9,9,41,0,pool,136
41_10,10,41,1,pool,136
41_11,11,41,1,pool,136
41_12,12,41,1,pool,136
41_13,13,41,1,pool,136
41_14,14,41,1,pool,136
41_15,15,41,1,pool,136
41_16,16,41,1,pool,136
41_17,17,41,1,pool,136
41_18,18,41,1,pool,136
41_19,19,41,1,pool,136
42_0,0,42,0,renovation_room,136
42_1,1,42,0,renovation_room,136
42_2,2,42,0,renovation_room,136
42_3,3,42,0,renovation_room,136
42_4,4,42,0,renovation_room,136
42_5,5,42,0,renovation_room,136
42_6,6,42,0,renovation_room,136
42_7,7,42,0,renovation_room,136
42_8,8,42,0,renovation_room,136
42_9,9,42,0,renovation_room,136
42_10,10,42,1,renovation_room,136
42_11,11,42,1,renovation_room,136
42_12,12,42,1,renovation_room,136
42_13,13,42,1,renovation_room,136
42_14,14,42,1,renovation_room,136
42_15,15,42,1,renovation_room,136
42_16,16,42,1,renovation_room,136
42_17,17,42,1,renovation_room,136
42_18,18,42,1,renovation_room,136
42_19,19,42,1,renovation_room,136
43_0,0,43,0,restaurant,136
43_1,1,43,0,restaurant,136
43_2,2,43,0,restaurant,136
43_3,3,43,0,restaurant,136
43_4,4,43,0,restaurant,136
43_5,5,43,0,restaurant,136
43_6,6,43,0,restaurant,136
43_7,7,43,0,restaurant,136
43_8,8,43,0,restaurant,136
43_9,9,43,0,restaurant,136
43_10,10,43,1,restaurant,136
43_11,11,43,1,restaurant,136
43_12,12,43,1,restaurant,136
43_13,13,43,1,restaurant,136
43_14,14,43,1,restaurant,136
43_15,15,43,1,restaurant,136
43_16,16,43,1,restaurant,136
43_17,17,43,1,restaurant,136
43_18,18,43,1,restaurant,136
43_19,19,43,1,restaurant,136
44_0,0,44,0,room,136
44_1,1,44,0,room,136
44_2,2,44,0,room,136
44_3,3,44,0,room,136
44_4,4,44,0,room,136
44_5,5,44,0,room,136
44_6,6,44,0,room,136
44_7,7,44,0,room,136
44_8,8,44,0,room,136
44_9,9,44,0,room,136
44_10,10,44,1,room,136
44_11,11,44,1,room,136
44_12,12,44,1,room,136
44_13,13,44,1,room,136
44_14,14,44,1,room,136
44_15,15,44,1,room,136
44_16,16,44,1,room,136
44_17,17,44,1,room,136
44_18,18,44,1,room,136
44_19,19,44,1,room,136
44_20,20,44,2,room,136
44_21,21,44,2,room,136
44_22,22,44,2,room,136
44_23,23,44,2,room,136
44_24,24,44,2,room,136
44_25,25,44,2,room,136
44_26,26,44,2,room,136
44_27,27,44,2,room,136
44_28,28,44,2,room,136
44_29,29,44,2,room,136
45_0,0,45,0,reception,243
45_1,1,45,0,reception,243
45_2,2,45,0,reception,243
45_3,3,45,0,reception,243
45_4,4,45,0,reception,243
45_5,5,45,0,reception,243
45_6,6,45,0,reception,243
45_7,7,45,0,reception,243
45_8,8,45,0,reception,243
45_9,9,45,0,reception,243
45_10,10,45,1,reception,243
45_11,11,45,1,reception,243
45_12,12,45,1,reception,243
45_13,13,45,1,reception,243
45_14,14,45,1,reception,243
45_15,15,45,1,reception,243
45_16,16,45,1,reception,243
45_17,17,45,1,reception,243
45_18,18,45,1,reception,243
45_19,19,45,1,reception,243
45_21,21,45,2,reception,243
45_22,22,45,2,reception,243
45_23,23,45,2,reception,243
45_24,24,45,2,reception,243
45_25,25,45,3,reception,243
45_26,26,45,3,reception,243
45_27,27,45,3,reception,243
45_28,28,45,3,reception,243
45_29,29,45,3,reception,243
45_30,30,45,3,reception,243
45_31,31,45,3,reception,243
45_32,32,45,3,reception,243
45_33,33,45,3,reception,243
45_34,34,45,3,reception,243
46_0,0,46,0,pool,243
46_1,1,46,0,pool,243
46_2,2,46,0,pool,243
46_3,3,46,0,pool,243
46_4,4,46,0,pool,243
46_5,5,46,0,pool,243
46_6,6,46,0,pool,243
46_7,7,46,0,pool,243
46_8,8,46,0,pool,243
46_9,9,46,0,pool,243
46_10,10,46,1,pool,243
46_11,11,46,1,pool,243
46_12,12,46,1,pool,243
46_13,13,46,1,pool,243
46_14,14,46,1,pool,243
46_15,15,46,2,pool,243
46_16,16,46,2,pool,243
46_17,17,46,2,pool,243
46_18,18,46,2,pool,243
46_19,19,46,2,pool,243
46_20,20,46,2,pool,243
46_21,21,46,2,pool,243
46_22,22,46,2,pool,243
46_23,23,46,2,pool,243
46_24,24,46,2,pool,243
46_25,25,46,3,pool,243
46_26,26,46,3,pool,243
46_27,27,46,3,pool,243
46_28,28,46,3,pool,243
46_29,29,46,3,pool,243
46_30,30,46,3,pool,243
46_31,31,46,3,pool,243
46_32,32,46,3,pool,243
46_33,33,46,3,pool,243
46_34,34,46,3,pool,243
47_0,0,47,0,renovation_room,243
47_1,1,47,0,renovation_room,243
47_2,2,47,0,renovation_room,243
47_3,3,47,0,renovation_room,243
47_4,4,47,0,renovation_room,243
47_5,5,47,0,renovation_room,243
47_6,6,47,0,renovation_room,243
47_7,7,47,0,renovation_room,243
47_8,8,47,0,renovation_room,243
47_9,9,47,0,renovation_room,243
47_10,10,47,1,renovation_room,243
47_11,11,47,1,renovation_room,243
47_12,12,47,1,renovation_room,243
47_13,13,47,1,renovation_room,243
47_14,14,47,1,renovation_room,243
47_15,15,47,1,renovation_room,243
47_16,16,47,1,renovation_room,243
47_17,17,47,1,renovation_room,243
47_18,18,47,1,renovation_room,243
47_19,19,47,1,renovation_room,243
48_0,0,48,0,restaurant,243
48_1,1,48,0,restaurant,243
48_2,2,48,0,restaurant,243
48_3,3,48,0,restaurant,243
48_4,4,48,0,restaurant,243
48_5,5,48,0,restaurant,243
48_6,6,48,0,restaurant,243
48_7,7,48,0,restaurant,243
48_8,8,48,0,restaurant,243
48_9,9,48,0,restaurant,243
48_10,10,48,1,restaurant,243
48_11,11,48,1,restaurant,243
48_12,12,48,1,restaurant,243
48_13,13,48,1,restaurant,243
48_14,14,48,1,restaurant,243
48_15,15,48,1,restaurant,243
48_16,16,48,1,restaurant,243
48_17,17,48,1,restaurant,243
48_18,18,48,1,restaurant,243
48_19,19,48,1,restaurant,243
49_0,0,49,0,room,243
49_1,1,49,0,room,243
49_2,2,49,0,room,243
49_3,3,49,0,room,243
49_4,4,49,0,room,243
49_5,5,49,0,room,243
49_6,6,49,0,room,243
49_7,7,49,0,room,243
49_8,8,49,0,room,243
49_9,9,49,0,room,243
49_10,10,49,1,room,243
49_11,11,49,1,room,243
49_12,12,49,1,room,243
49_13,13,49,1,room,243
49_14,14,49,1,room,243
49_15,15,49,1,room,243
49_16,16,49,1,room,243
49_17,17,49,1,room,243
49_18,18,49,1,room,243
49_19,19,49,1,room,243
49_20,20,49,2,room,243
49_21,21,49,2,room,243
49_22,22,49,2,room,243
49_23,23,49,2,room,243
49_24,24,49,2,room,243
49_25,25,49,2,room,243
49_26,26,49,2,room,243
49_27,27,49,2,room,243
49_28,28,49,2,room,243
49_29,29,49,2,room,243
49_30,30,49,3,room,243
49_31,31,49,3,room,243
49_32,32,49,3,room,243
49_33,33,49,3,room,243
49_34,34,49,3,room,243
49_35,35,49,3,room,243
49_36,36,49,3,room,243
49_37,37,49,3,room,243
49_38,38,49,3,room,243
49_39,39,49,3,room,243
49_40,40,49,4,room,243
49_41,41,49,4,room,243
49_42,42,49,4,room,243
49_43,43,49,4,room,243
49_44,44,49,4,room,243
49_45,45,49,4,room,243
49_46,46,49,4,room,243
49_47,47,49,4,room,243
49_48,48,49,4,room,243
49_49,49,49,4,room,243
50_0,0,50,0,facility,315
50_1,1,50,0,facility,315
50_2,2,50,0,facility,315
50_3,3,50,0,facility,315
50_4,4,50,0,facility,315
50_5,5,50,0,facility,315
50_6,6,50,0,facility,315
50_7,7,50,0,facility,315
50_8,8,50,0,facility,315
50_9,9,50,0,facility,315
50_10,10,50,1,facility,315
50_11,11,50,1,facility,315
50_12,12,50,1,facility,315
50_13,13,50,1,facility,315
50_14,14,50,1,facility,315
50_15,15,50,1,facility,315
50_16,16,50,1,facility,315
50_17,17,50,1,facility,315
50_18,18,50,1,facility,315
50_19,19,50,1,facility,315
51_0,0,51,0,reception,315
51_1,1,51,0,reception,315
51_2,2,51,0,reception,315
51_3,3,51,0,reception,315
51_4,4,51,0,reception,315
51_5,5,51,0,reception,315
51_6,6,51,0,reception,315
51_7,7,51,0,reception,315
51_8,8,51,0,reception,315
51_9,9,51,0,reception,315
51_10,10,51,1,reception,315
51_11,11,51,1,reception,315
51_12,12,51,1,reception,315
51_13,13,51,1,reception,315
51_14,14,51,1,reception,315
51_15,15,51,1,reception,315
51_16,16,51,1,reception,315
51_17,17,51,1,reception,315
51_18,18,51,1,reception,315
51_19,19,51,2,reception,315
51_20,20,51,2,reception,315
51_21,21,51,2,reception,315
51_22,22,51,2,reception,315
51_25,25,51,2,reception,315
51_26,26,51,2,reception,315
51_27,27,51,2,reception,315
51_28,28,51,2,reception,315
51_29,29,51,3,reception,315
51_30,30,51,3,reception,315
51_31,31,51,3,reception,315
51_32,32,51,3,reception,315
51_33,33,51,3,reception,315
51_34,34,51,3,reception,315
51_35,35,51,3,reception,315
51_36,36,51,3,reception,315
51_37,37,51,3,reception,315
51_38,38,51,3,reception,315
52_0,0,52,0,pool,315
52_1,1,52,0,pool,315
52_2,2,52,0,pool,315
52_3,3,52,0,pool,315
52_4,4,52,0,pool,315
52_5,5,52,0,pool,315
52_6,6,52,0,pool,315
52_7,7,52,0,pool,315
52_8,8,52,0,pool,315
52_9,9,52,0,pool,315
52_10,10,52,1,pool,315
52_11,11,52,1,pool,315
52_12,12,52,1,pool,315
52_13,13,52,1,pool,315
52_14,14,52,1,pool,315
52_15,15,52,1,pool,315
52_16,16,52,1,pool,315
52_17,17,52,1,pool,315
52_18,18,52,1,pool,315
52_19,19,52,1,pool,315
52_20,20,52,2,pool,315
52_21,21,52,2,pool,315
52_22,22,52,2,pool,315
52_23,23,52,2,pool,315
52_24,24,52,2,pool,315
52_25,25,52,2,pool,315
52_26,26,52,2,pool,315
52_27,27,52,2,pool,315
52_28,28,52,2,pool,315
52_29,29,52,2,pool,315
53_0,0,53,0,renovation_room,315
53_1,1,53,0,renovation_room,315
53_2,2,53,0,renovation_room,315
53_3,3,53,0,renovation_room,315
53_4,4,53,0,renovation_room,315
53_5,5,53,0,renovation_room,315
53_6,6,53,0,renovation_room,315
53_7,7,53,0,renovation_room,315
53_8,8,53,0,renovation_room,315
53_9,9,53,0,renovation_room,315
54_0,0,54,0,restaurant,315
54_1,1,54,0,restaurant,315
54_2,2,54,0,restaurant,315
54_3,3,54,0,restaurant,315
54_4,4,54,0,restaurant,315
54_5,5,54,0,restaurant,315
54_6,6,54,0,restaurant,315
54_7,7,54,0,restaurant,315
54_8,8,54,0,restaurant,315
54_9,9,54,0,restaurant,315
54_10,10,54,1,restaurant,315
54_11,11,54,1,restaurant,315
54_12,12,54,1,restaurant,315
54_13,13,54,1,restaurant,315
54_14,14,54,1,restaurant,315
54_15,15,54,1,restaurant,315
54_16,16,54,1,restaurant,315
54_17,17,54,1,restaurant,315
54_18,18,54,1,restaurant,315
54_19,19,54,1,restaurant,315
55_0,0,55,0,facility,113
55_1,1,55,0,facility,113
55_2,2,55,0,facility,113
55_3,3,55,0,facility,113
55_4,4,55,0,facility,113
55_5,5,55,0,facility,113
55_6,6,55,0,facility,113
55_7,7,55,0,facility,113
55_8,8,55,0,facility,113
55_9,9,55,0,facility,113
55_10,10,55,1,facility,113
55_11,11,55,1,facility,113
55_13,13,55,1,facility,113
55_14,14,55,1,facility,113
55_15,15,55,1,facility,113
55_16,16,55,1,facility,113
55_17,17,55,1,facility,113
55_18,18,55,1,facility,113
55_19,19,55,1,facility,113
56_0,0,56,0,pool,113
56_1,1,56,0,pool,113
56_2,2,56,0,pool,113
56_3,3,56,0,pool,113
56_4,4,56,0,pool,113
56_5,5,56,0,pool,113
56_6,6,56,0,pool,113
56_7,7,56,0,pool,113
56_8,8,56,0,pool,113
56_9,9,56,0,pool,113
56_10,10,56,1,pool,113
56_11,11,56,1,pool,113
56_12,12,56,1,pool,113
56_13,13,56,1,pool,113
56_14,14,56,1,pool,113
56_15,15,56,1,pool,113
56_16,16,56,1,pool,113
56_17,17,56,1,pool,113
56_18,18,56,1,pool,113
56_19,19,56,1,pool,113
57_0,0,57,0,renovation_room,113
57_1,1,57,0,renovation_room,113
57_2,2,57,0,renovation_room,113
57_3,3,57,0,renovation_room,113
57_4,4,57,0,renovation_room,113
57_5,5,57,0,renovation_room,113
57_6,6,57,0,renovation_room,113
57_7,7,57,0,renovation_room,113
57_8,8,57,0,renovation_room,113
57_9,9,57,0,renovation_room,113
57_10,10,57,1,renovation_room,113
57_11,11,57,1,renovation_room,113
57_12,12,57,1,renovation_room,113
57_13,13,57,1,renovation_room,113
57_14,14,57,1,renovation_room,113
57_15,15,57,1,renovation_room,113
57_16,16,57,1,renovation_room,113
57_17,17,57,1,renovation_room,113
57_18,18,57,1,renovation_room,113
57_19,19,57,1,renovation_room,113
58_0,0,58,0,restaurant,113
58_1,1,58,0,restaurant,113
58_2,2,58,0,restaurant,113
58_3,3,58,0,restaurant,113
58_4,4,58,0,restaurant,113
58_5,5,58,0,restaurant,113
58_6,6,58,0,restaurant,113
58_7,7,58,0,restaurant,113
58_8,8,58,0,restaurant,113
58_9,9,58,0,restaurant,113
58_10,10,58,1,restaurant,113
58_11,11,58,1,restaurant,113
58_12,12,58,1,restaurant,113
58_13,13,58,1,restaurant,113
58_14,14,58,1,restaurant,113
58_15,15,58,1,restaurant,113
58_16,16,58,1,restaurant,113
58_17,17,58,1,restaurant,113
58_18,18,58,1,restaurant,113
58_19,19,58,1,restaurant,113
58_20,20,58,2,restaurant,113
58_21,21,58,2,restaurant,113
58_22,22,58,2,restaurant,113
58_23,23,58,2,restaurant,113
58_24,24,58,2,restaurant,113
58_25,25,58,2,restaurant,113
58_26,26,58,2,restaurant,113
58_27,27,58,2,restaurant,113
58_28,28,58,2,restaurant,113
58_29,29,58,2,restaurant,113
59_0,0,59,0,room,113
59_1,1,59,0,room,113
59_2,2,59,0,room,113
59_3,3,59,0,room,113
59_4,4,59,0,room,113
59_5,5,59,0,room,113
59_6,6,59,0,room,113
59_7,7,59,0,room,113
59_8,8,59,0,room,113
59_9,9,59,0,room,113
59_10,10,59,1,room,113
59_11,11,59,1,room,113
59_12,12,59,1,room,113
59_13,13,59,1,room,113
59_14,14,59,1,room,113
59_15,15,59,1,room,113
59_16,16,59,1,room,113
59_17,17,59,1,room,113
59_18,18,59,1,room,113
59_19,19,59,1,room,113
59_20,20,59,2,room,113
59_21,21,59,2,room,113
59_22,22,59,2,room,113
59_23,23,59,2,room,113
59_24,24,59,2,room,113
59_25,25,59,2,room,113
59_26,26,59,2,room,113
59_27,27,59,2,room,113
59_28,28,59,2,room,113
59_29,29,59,2,room,113
60_0,0,60,0,reception,356
60_1,1,60,0,reception,356
60_2,2,60,0,reception,356
60_3,3,60,0,reception,356
60_4,4,60,0,reception,356
60_5,5,60,0,reception,356
60_6,6,60,0,reception,356
60_7,7,60,0,reception,356
60_8,8,60,0,reception,356
60_9,9,60,0,reception,356
60_10,10,60,1,reception,356
60_11,11,60,1,reception,356
60_12,12,60,1,reception,356
60_13,13,60,1,reception,356
60_14,14,60,1,reception,356
60_15,15,60,1,reception,356
60_16,16,60,1,reception,356
60_17,17,60,1,reception,356
60_18,18,60,1,reception,356
60_19,19,60,1,reception,356
61_0,0,61,0,pool,356
61_1,1,61,0,pool,356
61_2,2,61,0,pool,356
61_3,3,61,0,pool,356
61_4,4,61,0,pool,356
61_5,5,61,0,pool,356
61_6,6,61,0,pool,356
61_7,7,61,0,pool,356
61_8,8,61,0,pool,356
61_9,9,61,0,pool,356
61_10,10,61,1,pool,356
61_11,11,61,1,pool,356
61_12,12,61,1,pool,356
61_13,13,61,1,pool,356
61_14,14,61,1,pool,356
61_15,15,61,1,pool,356
61_16,16,61,1,pool,356
61_18,18,61,1,pool,356
61_19,19,61,1,pool,356
62_0,0,62,0,renovation_room,356
62_1,1,62,0,renovation_room,356
62_2,2,62,0,renovation_room,356
62_3,3,62,0,renovation_room,356
62_4,4,62,0,renovation_room,356
62_5,5,62,0,renovation_room,356
62_6,6,62,0,renovation_room,356
62_7,7,62,0,renovation_room,356
62_8,8,62,0,renovation_room,356
62_9,9,62,0,renovation_room,356
62_10,10,62,1,renovation_room,356
62_11,11,62,1,renovation_room,356
62_12,12,62,1,renovation_room,356
62_13,13,62,1,renovation_room,356
63_0,0,63,0,restaurant,356
63_1,1,63,0,restaurant,356
63_2,2,63,0,restaurant,356
63_3,3,63,0,restaurant,356
63_4,4,63,0,restaurant,356
63_5,5,63,0,restaurant,356
63_6,6,63,0,restaurant,356
63_7,7,63,0,restaurant,356
63_8,8,63,0,restaurant,356
63_9,9,63,0,restaurant,356
63_10,10,63,1,restaurant,356
63_11,11,63,1,restaurant,356
63_12,12,63,1,restaurant,356
63_13,13,63,1,restaurant,356
63_14,14,63,1,restaurant,356
63_16,16,63,1,restaurant,356
63_17,17,63,1,restaurant,356
63_18,18,63,1,restaurant,356
63_19,19,63,1,restaurant,356
64_0,0,64,0,room,356
64_1,1,64,0,room,356
64_2,2,64,0,room,356
64_3,3,64,0,room,356
64_4,4,64,0,room,356
64_5,5,64,0,room,356
64_6,6,64,0,room,356
64_7,7,64,0,room,356
64_8,8,64,0,room,356
64_9,9,64,0,room,356
64_10,10,64,1,room,356
64_11,11,64,1,room,356
64_12,12,64,1,room,356
64_13,13,64,1,room,356
64_14,14,64,1,room,356
64_15,15,64,1,room,356
64_16,16,64,1,room,356
64_17,17,64,1,room,356
64_18,18,64,1,room,356
64_19,19,64,1,room,356
64_20,20,64,2,room,356
64_21,21,64,2,room,356
64_22,22,64,2,room,356
64_23,23,64,2,room,356
64_24,24,64,2,room,356
64_25,25,64,2,room,356
64_26,26,64,2,room,356
64_27,27,64,2,room,356
64_28,28,64,2,room,356
64_29,29,64,2,room,356
65_0,0,65,0,facility,348
65_1,1,65,0,facility,348
65_2,2,65,0,facility,348
65_3,3,65,0,facility,348
65_4,4,65,0,facility,348
65_5,5,65,0,facility,348
65_6,6,65,0,facility,348
65_7,7,65,0,facility,348
65_8,8,65,0,facility,348
65_9,9,65,0,facility,348
65_10,10,65,1,facility,348
65_11,11,65,1,facility,348
65_12,12,65,1,facility,348
65_13,13,65,1,facility,348
65_14,14,65,1,facility,348
65_15,15,65,1,facility,348
65_16,16,65,1,facility,348
65_17,17,65,1,facility,348
65_18,18,65,1,facility,348
65_19,19,65,1,facility,348
66_0,0,66,0,reception,348
66_1,1,66,0,reception,348
66_2,2,66,0,reception,348
66_3,3,66,0,reception,348
66_5,5,66,0,reception,348
66_6,6,66,0,reception,348
66_7,7,66,0,reception,348
66_8,8,66,0,reception,348
66_9,9,66,0,reception,348
66_10,10,66,1,reception,348
66_11,11,66,1,reception,348
66_12,12,66,1,reception,348
66_13,13,66,1,reception,348
66_14,14,66,1,reception,348
66_15,15,66,1,reception,348
66_16,16,66,1,reception,348
66_17,17,66,1,reception,348
66_18,18,66,1,reception,348
66_19,19,66,1,reception,348
66_20,20,66,2,reception,348
66_21,21,66,2,reception,348
66_22,22,66,2,reception,348
66_23,23,66,2,reception,348
66_24,24,66,2,reception,348
66_25,25,66,2,reception,348
66_26,26,66,2,reception,348
66_27,27,66,2,reception,348
66_28,28,66,2,reception,348
66_29,29,66,2,reception,348
66_30,30,66,3,reception,348
66_31,31,66,3,reception,348
66_32,32,66,3,reception,348
66_33,33,66,3,reception,348
66_34,34,66,3,reception,348
66_35,35,66,3,reception,348
66_36,36,66,3,reception,348
66_37,37,66,3,reception,348
66_38,38,66,3,reception,348
66_39,39,66,3,reception,348
67_0,0,67,0,pool,348
67_1,1,67,0,pool,348
67_2,2,67,0,pool,348
67_3,3,67,0,pool,348
67_4,4,67,0,pool,348
67_5,5,67,0,pool,348
67_6,6,67,0,pool,348
67_7,7,67,0,pool,348
67_8,8,67,0,pool,348
67_9,9,67,0,pool,348
67_10,10,67,1,pool,348
67_11,11,67,1,pool,348
67_12,12,67,1,pool,348
67_13,13,67,1,pool,348
67_14,14,67,1,pool,348
67_15,15,67,1,pool,348
67_16,16,67,1,pool,348
67_17,17,67,1,pool,348
68_0,0,68,0,restaurant,348
68_1,1,68,0,restaurant,348
68_2,2,68,0,restaurant,348
68_3,3,68,0,restaurant,348
68_4,4,68,0,restaurant,348
68_5,5,68,0,restaurant,348
68_6,6,68,0,restaurant,348
68_7,7,68,0,restaurant,348
68_8,8,68,0,restaurant,348
68_9,9,68,0,restaurant,348
68_10,10,68,1,restaurant,348
68_11,11,68,1,restaurant,348
68_12,12,68,1,restaurant,348
68_13,13,68,1,restaurant,348
68_14,14,68,1,restaurant,348
68_15,15,68,1,restaurant,348
68_16,16,68,1,restaurant,348
68_17,17,68,1,restaurant,348
68_18,18,68,1,restaurant,348
68_19,19,68,1,restaurant,348
68_20,20,68,2,restaurant,348
68_21,21,68,2,restaurant,348
68_22,22,68,2,restaurant,348
68_23,23,68,2,restaurant,348
68_24,24,68,2,restaurant,348
68_25,25,68,2,restaurant,348
68_26,26,68,2,restaurant,348
68_27,27,68,2,restaurant,348
68_28,28,68,2,restaurant,348
68_29,29,68,2,restaurant,348
69_0,0,69,0,room,348
69_1,1,69,0,room,348
69_2,2,69,0,room,348
69_3,3,69,0,room,348
69_4,4,69,0,room,348
69_5,5,69,0,room,348
69_6,6,69,0,room,348
69_7,7,69,0,room,348
69_8,8,69,0,room,348
69_9,9,69,0,room,348
69_10,10,69,1,room,348
69_11,11,69,1,room,348
69_12,12,69,1,room,348
69_13,13,69,1,room,348
69_14,14,69,1,room,348
69_15,15,69,1,room,348
69_16,16,69,1,room,348
69_17,17,69,1,room,348
69_18,18,69,1,room,348
69_19,19,69,1,room,348
69_20,20,69,2,room,348
69_21,21,69,2,room,348
69_22,22,69,2,room,348
69_23,23,69,2,room,348
69_24,24,69,2,room,348
69_25,25,69,2,room,348
69_26,26,69,2,room,348
69_27,27,69,2,room,348
69_28,28,69,2,room,348
69_29,29,69,2,room,348
70_0,0,70,0,facility,350
70_1,1,70,0,facility,350
70_2,2,70,0,facility,350
70_3,3,70,0,facility,350
70_4,4,70,0,facility,350
70_5,5,70,0,facility,350
70_6,6,70,0,facility,350
70_7,7,70,0,facility,350
70_8,8,70,0,facility,350
70_9,9,70,0,facility,350
70_10,10,70,1,facility,350
70_11,11,70,1,facility,350
70_12,12,70,1,facility,350
70_13,13,70,1,facility,350
70_14,14,70,1,facility,350
70_16,16,70,1,facility,350
70_17,17,70,1,facility,350
70_18,18,70,1,facility,350
70_19,19,70,1,facility,350
71_0,0,71,0,reception,350
71_1,1,71,0,reception,350
71_2,2,71,0,reception,350
71_3,3,71,0,reception,350
71_4,4,71,0,reception,350
71_5,5,71,0,reception,350
71_6,6,71,0,reception,350
71_7,7,71,0,reception,350
71_8,8,71,0,reception,350
71_9,9,71,0,reception,350
71_10,10,71,1,reception,350
71_11,11,71,1,reception,350
71_12,12,71,1,reception,350
71_13,13,71,1,reception,350
71_14,14,71,1,reception,350
71_15,15,71,1,reception,350
71_16,16,71,1,reception,350
71_17,17,71,1,reception,350
71_18,18,71,1,reception,350
71_19,19,71,1,reception,350
71_20,20,71,2,reception,350
71_21,21,71,2,reception,350
71_22,22,71,2,reception,350
71_23,23,71,2,reception,350
71_24,24,71,2,reception,350
71_25,25,71,2,reception,350
71_26,26,71,2,reception,350
71_27,27,71,2,reception,350
71_28,28,71,2,reception,350
71_29,29,71,2,reception,350
72_0,0,72,0,renovation_room,350
72_1,1,72,0,renovation_room,350
72_2,2,72,0,renovation_room,350
72_3,3,72,0,renovation_room,350
72_4,4,72,0,renovation_room,350
72_5,5,72,0,renovation_room,350
72_6,6,72,0,renovation_room,350
72_7,7,72,0,renovation_room,350
72_8,8,72,0,renovation_room,350
72_9,9,72,0,renovation_room,350
72_10,10,72,1,renovation_room,350
72_11,11,72,1,renovation_room,350
72_12,12,72,1,renovation_room,350
72_13,13,72,1,renovation_room,350
72_14,14,72,1,renovation_room,350
72_15,15,72,1,renovation_room,350
