,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,sentiment,cpt_id,cpt_label,ts_len
337_9,2,pool,6,1,337,9,True,0.4976047277450562,337_1,,9
337_10,2,pool,6,1,337,10,True,0.4708780646324158,337_1,,9
337_11,2,pool,6,1,337,11,True,0.4865145087242127,337_1,,9
337_12,2,pool,6,1,337,12,True,0.4989137649536133,337_1,,9
337_13,2,pool,6,1,337,13,True,0.4995906949043274,337_1,,9
338_0,2,facility,95,0,338,0,True,0.4764664173126221,338_0,b,6
338_1,2,facility,95,0,338,1,True,0.4986823201179504,338_0,b,6
338_3,2,facility,95,0,338,3,True,0.4998626708984375,338_0,b,6
338_4,2,facility,95,0,338,4,True,0.4912465214729309,338_0,b,6
338_5,2,facility,95,0,338,5,True,0.4992808699607849,338_0,b,6
338_6,2,facility,95,0,338,6,True,0.496124804019928,338_0,b,6
338_12,2,facility,95,1,338,12,True,-0.4486023187637329,338_1,,3
338_15,2,facility,95,1,338,15,True,-0.4963414072990418,338_1,,3
338_18,2,facility,95,1,338,18,True,-0.385854035615921,338_1,,3
344_1,2,room,424,0,344,1,True,0.36393582820892334,344_0,c,3
344_2,2,room,424,0,344,2,True,0.4896484017372131,344_0,c,3
344_3,2,room,424,0,344,3,True,0.4990536570549011,344_0,c,3
344_21,2,room,424,2,344,21,True,0.05788892507553101,344_2,a,3
344_24,2,room,424,2,344,24,True,-0.009147584438323976,344_2,a,3
344_26,2,room,424,2,344,26,True,0.06690001487731934,344_2,a,3
344_27,2,room,424,3,344,27,True,0.43526345491409296,344_3,,6
344_32,2,room,424,3,344,32,True,0.40235596895217896,344_3,,6
344_33,2,room,424,3,344,33,True,0.4996480941772461,344_3,,6
344_34,2,room,424,3,344,34,True,0.489777147769928,344_3,,6
344_35,2,room,424,3,344,35,True,0.490664005279541,344_3,,6
344_36,2,room,424,3,344,36,True,0.4991003274917602,344_3,,6
345_0,2,reception,162,0,345,0,True,0.2988514304161072,345_0,b,6
345_3,2,reception,162,0,345,3,True,0.4994099140167236,345_0,b,6
345_4,2,reception,162,0,345,4,True,0.4991965889930725,345_0,b,6
345_6,2,reception,162,0,345,6,True,0.4998769760131836,345_0,b,6
345_7,2,reception,162,0,345,7,True,0.4984757304191589,345_0,b,6
345_8,2,reception,162,0,345,8,True,0.3978149294853209,345_0,b,6
345_14,2,reception,162,1,345,14,True,-0.4905553758144378,345_1,,4
345_15,2,reception,162,1,345,15,True,-0.48409119248390203,345_1,,4
345_17,2,reception,162,1,345,17,True,-0.4619078636169434,345_1,,4
345_19,2,reception,162,1,345,19,True,-0.4966537952423096,345_1,,4
346_0,2,renovation_room,321,0,346,0,True,0.4977109432220459,346_0,b,7
346_2,2,renovation_room,321,0,346,2,True,0.4819573163986206,346_0,b,7
346_4,2,renovation_room,321,0,346,4,True,0.4946877956390381,346_0,b,7
346_5,2,renovation_room,321,0,346,5,True,0.4644633531570434,346_0,b,7
346_7,2,renovation_room,321,0,346,7,True,0.4732913970947266,346_0,b,7
346_8,2,renovation_room,321,0,346,8,True,0.4996833801269531,346_0,b,7
346_9,2,renovation_room,321,0,346,9,True,0.4307975172996521,346_0,b,7
346_10,2,renovation_room,321,1,346,10,True,-0.4524812400341034,346_1,,5
346_12,2,renovation_room,321,1,346,12,True,-0.4936789572238922,346_1,,5
346_17,2,renovation_room,321,1,346,17,True,-0.4886667430400848,346_1,,5
346_18,2,renovation_room,321,1,346,18,True,-0.4906960129737854,346_1,,5
346_19,2,renovation_room,321,1,346,19,True,-0.3652196228504181,346_1,,5
347_0,2,pool,158,0,347,0,True,-0.3332018256187439,347_0,a,5
347_2,2,pool,158,0,347,2,True,-0.4953036904335022,347_0,a,5
347_3,2,pool,158,0,347,3,True,-0.2334989309310913,347_0,a,5
347_7,2,pool,158,0,347,7,True,-0.4889313280582428,347_0,a,5
347_9,2,pool,158,0,347,9,True,-0.4283563494682312,347_0,a,5
347_10,2,pool,158,1,347,10,True,0.4824965000152588,347_1,,10
347_11,2,pool,158,1,347,11,True,0.499582827091217,347_1,,10
347_12,2,pool,158,1,347,12,True,0.4997817873954773,347_1,,10
347_13,2,pool,158,1,347,13,True,0.4960777163505554,347_1,,10
347_14,2,pool,158,1,347,14,True,0.4984920024871826,347_1,,10
347_15,2,pool,158,1,347,15,True,0.4895163178443909,347_1,,10
347_16,2,pool,158,1,347,16,True,0.4981922507286072,347_1,,10
347_17,2,pool,158,1,347,17,True,0.4996322393417358,347_1,,10
347_18,2,pool,158,1,347,18,True,0.4968452453613281,347_1,,10
347_19,2,pool,158,1,347,19,True,0.4830693006515503,347_1,,10
348_0,2,room,230,0,348,0,True,-0.4964245855808258,348_0,a,6
348_1,2,room,230,0,348,1,True,-0.4847756028175354,348_0,a,6
348_4,2,room,230,0,348,4,True,-0.489430844783783,348_0,a,6
348_6,2,room,230,0,348,6,True,-0.4828087389469147,348_0,a,6
348_7,2,room,230,0,348,7,True,-0.4889213740825653,348_0,a,6
348_9,2,room,230,0,348,9,True,-0.4918248355388642,348_0,a,6
348_10,2,room,230,1,348,10,True,0.4912446141242981,348_1,,6
348_11,2,room,230,1,348,11,True,0.4486208558082581,348_1,,6
348_14,2,room,230,1,348,14,True,0.4989426732063294,348_1,,6
348_16,2,room,230,1,348,16,True,0.4974355101585388,348_1,,6
348_17,2,room,230,1,348,17,True,0.4995161294937134,348_1,,6
348_18,2,room,230,1,348,18,True,0.4737682342529297,348_1,,6
351_3,2,facility,194,0,351,3,True,-0.4872387647628784,351_0,a,3
351_7,2,facility,194,0,351,7,True,-0.4949902892112732,351_0,a,3
351_8,2,facility,194,0,351,8,True,-0.07297983765602112,351_0,a,3
351_11,2,facility,194,1,351,11,True,0.4987917542457581,351_1,,7
351_13,2,facility,194,1,351,13,True,0.4876480102539063,351_1,,7
351_14,2,facility,194,1,351,14,True,0.4966747760772705,351_1,,7
351_15,2,facility,194,1,351,15,True,0.39170360565185547,351_1,,7
351_16,2,facility,194,1,351,16,True,0.4879683256149292,351_1,,7
351_18,2,facility,194,1,351,18,True,0.4989751577377319,351_1,,7
351_19,2,facility,194,1,351,19,True,0.4940588474273682,351_1,,7
354_2,2,facility,179,0,354,2,True,-0.4862443804740906,354_0,a,3
354_6,2,facility,179,0,354,6,True,-0.486900269985199,354_0,a,3
354_9,2,facility,179,0,354,9,True,-0.4811879396438599,354_0,a,3
354_10,2,facility,179,1,354,10,True,0.499302864074707,354_1,,3
354_13,2,facility,179,1,354,13,True,0.4939151406288147,354_1,,3
354_15,2,facility,179,1,354,15,True,0.4985237717628479,354_1,,3
356_0,2,renovation_room,412,0,356,0,True,-0.4992615580558777,356_0,a,9
356_1,2,renovation_room,412,0,356,1,True,-0.4940645396709442,356_0,a,9
356_2,2,renovation_room,412,0,356,2,True,-0.4976072609424591,356_0,a,9
356_3,2,renovation_room,412,0,356,3,True,-0.4823327660560608,356_0,a,9
356_4,2,renovation_room,412,0,356,4,True,-0.4779773056507111,356_0,a,9
356_5,2,renovation_room,412,0,356,5,True,-0.4942061007022858,356_0,a,9
356_6,2,renovation_room,412,0,356,6,True,-0.4767347574234009,356_0,a,9
356_8,2,renovation_room,412,0,356,8,True,-0.4972105920314789,356_0,a,9
356_9,2,renovation_room,412,0,356,9,True,-0.4856157302856445,356_0,a,9
356_10,2,renovation_room,412,1,356,10,True,0.4845387935638428,356_1,,10
356_11,2,renovation_room,412,1,356,11,True,0.4716899394989014,356_1,,10
356_12,2,renovation_room,412,1,356,12,True,0.4986692667007446,356_1,,10
356_13,2,renovation_room,412,1,356,13,True,0.4540789127349854,356_1,,10
356_14,2,renovation_room,412,1,356,14,True,0.4979766011238098,356_1,,10
356_15,2,renovation_room,412,1,356,15,True,0.4987816214561462,356_1,,10
356_16,2,renovation_room,412,1,356,16,True,0.4883842468261719,356_1,,10
356_17,2,renovation_room,412,1,356,17,True,0.498872458934784,356_1,,10
356_18,2,renovation_room,412,1,356,18,True,0.4998737573623657,356_1,,10
356_19,2,renovation_room,412,1,356,19,True,0.4987561702728272,356_1,,10
357_0,2,room,309,0,357,0,True,0.4741713404655457,357_0,b,7
357_1,2,room,309,0,357,1,True,0.4997990727424622,357_0,b,7
357_3,2,room,309,0,357,3,True,0.4946728348731994,357_0,b,7
357_5,2,room,309,0,357,5,True,0.4949540495872498,357_0,b,7
357_6,2,room,309,0,357,6,True,0.2993803024291992,357_0,b,7
357_7,2,room,309,0,357,7,True,0.4987586736679077,357_0,b,7
357_9,2,room,309,0,357,9,True,0.478003740310669,357_0,b,7
357_12,2,room,309,1,357,12,True,-0.4969973564147949,357_1,,3
357_14,2,room,309,1,357,14,True,-0.4850309789180756,357_1,,3
357_15,2,room,309,1,357,15,True,-0.4966607093811035,357_1,,3
358_0,2,room,203,0,358,0,True,0.4972726702690125,358_0,b,7
358_1,2,room,203,0,358,1,True,0.4957156777381897,358_0,b,7
358_2,2,room,203,0,358,2,True,0.06360667943954468,358_0,b,7
358_3,2,room,203,0,358,3,True,0.4990897178649902,358_0,b,7
358_4,2,room,203,0,358,4,True,0.4987082481384277,358_0,b,7
358_6,2,room,203,0,358,6,True,0.4997619986534119,358_0,b,7
358_8,2,room,203,0,358,8,True,0.4963029623031616,358_0,b,7
358_12,2,room,203,1,358,12,True,-0.02169930934906006,358_1,c,4
358_15,2,room,203,1,358,15,True,-0.0714905858039856,358_1,c,4
358_18,2,room,203,1,358,18,True,-0.04884907603263855,358_1,c,4
358_19,2,room,203,1,358,19,True,-0.03140279650688172,358_1,c,4
358_20,2,room,203,2,358,20,True,-0.4956831932067871,358_2,,3
358_25,2,room,203,2,358,25,True,-0.4908560812473297,358_2,,3
358_26,2,room,203,2,358,26,True,-0.4881420433521271,358_2,,3
360_1,2,facility,486,0,360,1,True,-0.3709308207035065,360_0,a,3
360_3,2,facility,486,0,360,3,True,-0.4973585903644562,360_0,a,3
360_6,2,facility,486,0,360,6,True,-0.4298951029777527,360_0,a,3
360_11,2,facility,486,1,360,11,True,0.4997363686561585,360_1,,9
360_12,2,facility,486,1,360,12,True,0.4995818734169006,360_1,,9
360_13,2,facility,486,1,360,13,True,0.4927252531051636,360_1,,9
360_14,2,facility,486,1,360,14,True,0.4537288546562195,360_1,,9
360_15,2,facility,486,1,360,15,True,0.4930692911148071,360_1,,9
360_16,2,facility,486,1,360,16,True,0.4909145832061768,360_1,,9
360_17,2,facility,486,1,360,17,True,0.4998739957809448,360_1,,9
360_18,2,facility,486,1,360,18,True,0.35297107696533203,360_1,,9
360_19,2,facility,486,1,360,19,True,0.4993879795074463,360_1,,9
361_0,2,reception,486,0,361,0,True,-0.4971973896026611,361_0,a,6
361_1,2,reception,486,0,361,1,True,-0.4882405698299408,361_0,a,6
361_4,2,reception,486,0,361,4,True,-0.458720326423645,361_0,a,6
361_6,2,reception,486,0,361,6,True,-0.4948844313621521,361_0,a,6
361_8,2,reception,486,0,361,8,True,-0.4950623214244842,361_0,a,6
361_9,2,reception,486,0,361,9,True,-0.4323423802852631,361_0,a,6
361_11,2,reception,486,1,361,11,True,0.163982093334198,361_1,c,7
361_12,2,reception,486,1,361,12,True,0.07700353860855103,361_1,c,7
361_13,2,reception,486,1,361,13,True,0.11372607946395875,361_1,c,7
361_14,2,reception,486,1,361,14,True,0.11319178342819215,361_1,c,7
361_15,2,reception,486,1,361,15,True,0.08916717767715454,361_1,c,7
361_16,2,reception,486,1,361,16,True,0.08753293752670288,361_1,c,7
361_19,2,reception,486,1,361,19,True,0.18468654155731198,361_1,c,7
362_1,2,pool,486,0,362,1,True,-0.4985995292663574,362_0,a,6
362_2,2,pool,486,0,362,2,True,-0.4845017492771149,362_0,a,6
362_4,2,pool,486,0,362,4,True,-0.4862532615661621,362_0,a,6
362_5,2,pool,486,0,362,5,True,-0.4795761704444885,362_0,a,6
362_8,2,pool,486,0,362,8,True,-0.4332782626152039,362_0,a,6
362_9,2,pool,486,0,362,9,True,-0.4927463531494141,362_0,a,6
362_10,2,pool,486,1,362,10,True,0.1925007700920105,362_1,,8
362_11,2,pool,486,1,362,11,True,0.14897900819778442,362_1,,8
362_13,2,pool,486,1,362,13,True,0.4996340274810791,362_1,,8
362_14,2,pool,486,1,362,14,True,0.4364337325096129,362_1,,8
362_15,2,pool,486,1,362,15,True,0.4550168514251709,362_1,,8
362_16,2,pool,486,1,362,16,True,0.4970321655273438,362_1,,8
362_18,2,pool,486,1,362,18,True,0.4985005855560303,362_1,,8
362_19,2,pool,486,1,362,19,True,0.4961342811584473,362_1,,8
363_0,2,renovation_room,486,0,363,0,True,-0.339333176612854,363_0,a,8
363_1,2,renovation_room,486,0,363,1,True,-0.4923617541790009,363_0,a,8
363_3,2,renovation_room,486,0,363,3,True,-0.4983153343200684,363_0,a,8
363_4,2,renovation_room,486,0,363,4,True,-0.35006558895111084,363_0,a,8
363_5,2,renovation_room,486,0,363,5,True,-0.3685595989227295,363_0,a,8
363_6,2,renovation_room,486,0,363,6,True,-0.4667225182056427,363_0,a,8
363_8,2,renovation_room,486,0,363,8,True,-0.4864090979099274,363_0,a,8
363_9,2,renovation_room,486,0,363,9,True,-0.4967597126960754,363_0,a,8
363_10,2,renovation_room,486,1,363,10,True,0.4996422529220581,363_1,,8
363_11,2,renovation_room,486,1,363,11,True,0.4998129010200501,363_1,,8
363_12,2,renovation_room,486,1,363,12,True,0.479900062084198,363_1,,8
363_13,2,renovation_room,486,1,363,13,True,0.4996740818023682,363_1,,8
363_14,2,renovation_room,486,1,363,14,True,0.2616943120956421,363_1,,8
363_15,2,renovation_room,486,1,363,15,True,0.498735249042511,363_1,,8
363_16,2,renovation_room,486,1,363,16,True,0.4987708926200866,363_1,,8
363_18,2,renovation_room,486,1,363,18,True,0.4991111159324646,363_1,,8
364_0,2,restaurant,486,0,364,0,True,0.4993071556091309,364_0,b,6
364_1,2,restaurant,486,0,364,1,True,0.4463340640068054,364_0,b,6
364_2,2,restaurant,486,0,364,2,True,0.4971323013305664,364_0,b,6
364_3,2,restaurant,486,0,364,3,True,0.4994285702705383,364_0,b,6
364_5,2,restaurant,486,0,364,5,True,0.4996041655540466,364_0,b,6
364_8,2,restaurant,486,0,364,8,True,0.4983431100845337,364_0,b,6
364_12,2,restaurant,486,1,364,12,True,-0.06733521819114685,364_1,b,4
364_14,2,restaurant,486,1,364,14,True,0.02341073751449585,364_1,b,4
364_15,2,restaurant,486,1,364,15,True,-0.05307957530021668,364_1,b,4
364_16,2,restaurant,486,1,364,16,True,0.026177167892456055,364_1,b,4
364_17,2,restaurant,486,2,364,17,True,-0.4618075788021088,364_2,,3
364_22,2,restaurant,486,2,364,22,True,-0.4895599484443665,364_2,,3
364_25,2,restaurant,486,2,364,25,True,-0.1488458514213562,364_2,,3
365_0,2,room,486,0,365,0,True,0.22175365686416626,365_0,b,6
365_1,2,room,486,0,365,1,True,0.4937775135040283,365_0,b,6
365_4,2,room,486,0,365,4,True,0.13840866088867188,365_0,b,6
365_5,2,room,486,0,365,5,True,0.4774686098098755,365_0,b,6
365_8,2,room,486,0,365,8,True,0.4968151450157166,365_0,b,6
365_9,2,room,486,0,365,9,True,0.4979162812232971,365_0,b,6
365_10,2,room,486,1,365,10,True,-0.2767366170883179,365_1,c,4
365_11,2,room,486,1,365,11,True,-0.2622515559196472,365_1,c,4
365_16,2,room,486,1,365,16,True,-0.2440613806247711,365_1,c,4
365_17,2,room,486,1,365,17,True,-0.2710823118686676,365_1,c,4
365_25,2,room,486,3,365,25,True,0.05575460195541382,365_3,a,5
365_27,2,room,486,3,365,27,True,-0.09044983983039856,365_3,a,5
365_28,2,room,486,3,365,28,True,-0.06798294186592102,365_3,a,5
365_30,2,room,486,3,365,30,True,0.033227205276489265,365_3,a,5
365_34,2,room,486,3,365,34,True,0.06178516149520874,365_3,a,5
365_35,2,room,486,4,365,35,True,0.4972687363624573,365_4,,5
365_36,2,room,486,4,365,36,True,0.497327446937561,365_4,,5
365_37,2,room,486,4,365,37,True,0.4565481543540954,365_4,,5
365_38,2,room,486,4,365,38,True,0.2370630502700805,365_4,,5
365_39,2,room,486,4,365,39,True,0.4964027404785156,365_4,,5
366_7,2,facility,399,0,366,7,True,-0.488226443529129,366_0,a,3
366_8,2,facility,399,0,366,8,True,-0.4915569126605988,366_0,a,3
366_9,2,facility,399,0,366,9,True,-0.4839121997356415,366_0,a,3
366_10,2,facility,399,1,366,10,True,0.4985547661781311,366_1,,7
366_11,2,facility,399,1,366,11,True,0.4997044205665589,366_1,,7
366_13,2,facility,399,1,366,13,True,0.4996789693832398,366_1,,7
366_15,2,facility,399,1,366,15,True,0.4976868629455566,366_1,,7
366_16,2,facility,399,1,366,16,True,0.4945955872535706,366_1,,7
366_18,2,facility,399,1,366,18,True,0.4790747761726379,366_1,,7
366_19,2,facility,399,1,366,19,True,0.4998581409454346,366_1,,7
367_0,2,reception,399,0,367,0,True,-0.24722298979759216,367_0,c,7
367_1,2,reception,399,0,367,1,True,-0.4082271158695221,367_0,c,7
367_2,2,reception,399,0,367,2,True,-0.3787142038345337,367_0,c,7
367_4,2,reception,399,0,367,4,True,-0.4301730394363403,367_0,c,7
367_6,2,reception,399,0,367,6,True,-0.4874404668807984,367_0,c,7
367_7,2,reception,399,0,367,7,True,-0.4639598429203034,367_0,c,7
367_9,2,reception,399,0,367,9,True,-0.3989313840866089,367_0,c,7
367_21,2,reception,399,2,367,21,True,0.1590556502342224,367_2,b,5
367_25,2,reception,399,2,367,25,True,0.2266014814376831,367_2,b,5
367_26,2,reception,399,2,367,26,True,0.2388938069343567,367_2,b,5
367_27,2,reception,399,2,367,27,True,0.2276824116706848,367_2,b,5
367_29,2,reception,399,2,367,29,True,0.24228858947753906,367_2,b,5
367_31,2,reception,399,3,367,31,True,-0.4903164803981781,367_3,,4
367_32,2,reception,399,3,367,32,True,-0.4584853649139404,367_3,,4
367_33,2,reception,399,3,367,33,True,-0.4919800758361816,367_3,,4
367_34,2,reception,399,3,367,34,True,-0.2283506393432617,367_3,,4
369_0,2,renovation_room,399,0,369,0,True,-0.3949889540672302,369_0,a,8
369_1,2,renovation_room,399,0,369,1,True,-0.4875026941299439,369_0,a,8
369_2,2,renovation_room,399,0,369,2,True,-0.4826321303844452,369_0,a,8
369_3,2,renovation_room,399,0,369,3,True,-0.4936812818050385,369_0,a,8
369_5,2,renovation_room,399,0,369,5,True,-0.4972227215766907,369_0,a,8
369_7,2,renovation_room,399,0,369,7,True,-0.4963338077068329,369_0,a,8
369_8,2,renovation_room,399,0,369,8,True,-0.4820974469184876,369_0,a,8
369_9,2,renovation_room,399,0,369,9,True,-0.4744808077812195,369_0,a,8
369_10,2,renovation_room,399,1,369,10,True,0.4946658611297608,369_1,,10
369_11,2,renovation_room,399,1,369,11,True,0.4960162043571472,369_1,,10
369_12,2,renovation_room,399,1,369,12,True,0.4935575127601624,369_1,,10
369_13,2,renovation_room,399,1,369,13,True,0.4975535273551941,369_1,,10
369_14,2,renovation_room,399,1,369,14,True,0.4985182881355286,369_1,,10
369_15,2,renovation_room,399,1,369,15,True,0.4995014667510986,369_1,,10
369_16,2,renovation_room,399,1,369,16,True,0.4951983094215393,369_1,,10
369_17,2,renovation_room,399,1,369,17,True,0.4960516095161438,369_1,,10
369_18,2,renovation_room,399,1,369,18,True,0.4975639581680298,369_1,,10
369_19,2,renovation_room,399,1,369,19,True,0.4988349080085754,369_1,,10
370_0,2,restaurant,399,0,370,0,True,-0.4970036745071411,370_0,a,6
370_2,2,restaurant,399,0,370,2,True,0.012716054916381836,370_0,a,6
370_3,2,restaurant,399,0,370,3,True,-0.4792289733886719,370_0,a,6
370_6,2,restaurant,399,0,370,6,True,-0.4836545586585999,370_0,a,6
370_8,2,restaurant,399,0,370,8,True,-0.4890314936637878,370_0,a,6
370_9,2,restaurant,399,0,370,9,True,-0.4624390006065369,370_0,a,6
370_10,2,restaurant,399,1,370,10,True,0.12629401683807373,370_1,c,3
370_12,2,restaurant,399,1,370,12,True,0.11164462566375732,370_1,c,3
370_14,2,restaurant,399,1,370,14,True,0.18373554944992065,370_1,c,3
371_14,2,room,399,1,371,14,True,-0.10860016942024232,371_1,a,5
371_15,2,room,399,1,371,15,True,-0.0648232102394104,371_1,a,5
371_17,2,room,399,1,371,17,True,-0.1151742935180664,371_1,a,5
371_18,2,room,399,1,371,18,True,-0.06393036246299744,371_1,a,5
371_19,2,room,399,1,371,19,True,-0.08970409631729126,371_1,a,5
371_31,2,room,399,3,371,31,True,0.4993641972541809,371_3,,4
371_35,2,room,399,3,371,35,True,0.4934483170509338,371_3,,4
371_36,2,room,399,3,371,36,True,0.4877243041992188,371_3,,4
371_38,2,room,399,3,371,38,True,0.4994271993637085,371_3,,4
372_0,2,facility,221,0,372,0,True,-0.4554988443851471,372_0,a,5
372_1,2,facility,221,0,372,1,True,-0.4928265810012818,372_0,a,5
372_3,2,facility,221,0,372,3,True,-0.4066540002822876,372_0,a,5
372_6,2,facility,221,0,372,6,True,-0.4254083931446075,372_0,a,5
372_8,2,facility,221,0,372,8,True,0.059709370136260986,372_0,a,5
372_10,2,facility,221,1,372,10,True,0.21336537599563601,372_1,,7
372_11,2,facility,221,1,372,11,True,0.28408950567245483,372_1,,7
372_12,2,facility,221,1,372,12,True,0.2772265076637268,372_1,,7
372_13,2,facility,221,1,372,13,True,0.2798491716384888,372_1,,7
372_14,2,facility,221,1,372,14,True,0.2429710030555725,372_1,,7
372_15,2,facility,221,1,372,15,True,0.2900863885879517,372_1,,7
372_18,2,facility,221,1,372,18,True,0.2946687936782837,372_1,,7
375_3,2,renovation_room,221,0,375,3,True,-0.4707985520362854,375_0,a,4
375_4,2,renovation_room,221,0,375,4,True,-0.23778676986694336,375_0,a,4
375_5,2,renovation_room,221,0,375,5,True,-0.4975995123386383,375_0,a,4
375_6,2,renovation_room,221,0,375,6,True,-0.4167264699935913,375_0,a,4
375_10,2,renovation_room,221,1,375,10,True,0.4605680108070374,375_1,,10
375_11,2,renovation_room,221,1,375,11,True,0.3400272727012634,375_1,,10
375_12,2,renovation_room,221,1,375,12,True,0.4961801767349243,375_1,,10
375_13,2,renovation_room,221,1,375,13,True,0.4994279742240906,375_1,,10
375_14,2,renovation_room,221,1,375,14,True,0.4929518103599548,375_1,,10
375_15,2,renovation_room,221,1,375,15,True,0.4981688261032105,375_1,,10
375_16,2,renovation_room,221,1,375,16,True,0.498881995677948,375_1,,10
375_17,2,renovation_room,221,1,375,17,True,0.4951964020729065,375_1,,10
375_18,2,renovation_room,221,1,375,18,True,0.4870758652687073,375_1,,10
375_19,2,renovation_room,221,1,375,19,True,0.3967567682266235,375_1,,10
376_0,2,restaurant,221,0,376,0,True,-0.4956390559673309,376_0,a,7
376_1,2,restaurant,221,0,376,1,True,-0.496662974357605,376_0,a,7
376_3,2,restaurant,221,0,376,3,True,-0.4121301770210266,376_0,a,7
376_5,2,restaurant,221,0,376,5,True,-0.4922243356704712,376_0,a,7
376_7,2,restaurant,221,0,376,7,True,-0.480942577123642,376_0,a,7
376_8,2,restaurant,221,0,376,8,True,-0.4834825396537781,376_0,a,7
376_9,2,restaurant,221,0,376,9,True,0.04876816272735597,376_0,a,7
376_10,2,restaurant,221,1,376,10,True,0.4987004995346069,376_1,,9
376_11,2,restaurant,221,1,376,11,True,0.4971747398376465,376_1,,9
376_12,2,restaurant,221,1,376,12,True,0.4996780157089234,376_1,,9
376_13,2,restaurant,221,1,376,13,True,0.40975964069366455,376_1,,9
376_14,2,restaurant,221,1,376,14,True,0.4984617233276367,376_1,,9
376_15,2,restaurant,221,1,376,15,True,0.4970754384994507,376_1,,9
376_16,2,restaurant,221,1,376,16,True,0.4949604272842407,376_1,,9
376_17,2,restaurant,221,1,376,17,True,0.4971719384193421,376_1,,9
376_19,2,restaurant,221,1,376,19,True,0.4959779977798462,376_1,,9
377_11,2,room,221,1,377,11,True,0.2798491716384888,377_1,a,6
377_12,2,room,221,1,377,12,True,0.2429710030555725,377_1,a,6
377_13,2,room,221,1,377,13,True,0.20641732215881348,377_1,a,6
377_17,2,room,221,1,377,17,True,0.19264072179794312,377_1,a,6
377_18,2,room,221,1,377,18,True,0.2131269574165344,377_1,a,6
377_19,2,room,221,1,377,19,True,0.2494270205497741,377_1,a,6
377_20,2,room,221,2,377,20,True,0.4966014623641968,377_2,,6
377_21,2,room,221,2,377,21,True,0.4989996552467346,377_2,,6
377_23,2,room,221,2,377,23,True,0.4935562014579773,377_2,,6
377_24,2,room,221,2,377,24,True,0.4964885711669922,377_2,,6
377_25,2,room,221,2,377,25,True,0.4939489364624024,377_2,,6
377_29,2,room,221,2,377,29,True,0.499603807926178,377_2,,6
378_2,2,facility,122,0,378,2,True,0.4915027618408203,378_0,b,4
378_4,2,facility,122,0,378,4,True,0.4900146722793579,378_0,b,4
378_5,2,facility,122,0,378,5,True,0.4980925917625427,378_0,b,4
378_8,2,facility,122,0,378,8,True,0.4993656277656555,378_0,b,4
378_10,2,facility,122,1,378,10,True,-0.4972710907459259,378_1,,3
378_11,2,facility,122,1,378,11,True,-0.4925050437450409,378_1,,3
378_12,2,facility,122,1,378,12,True,-0.4900108575820923,378_1,,3
379_2,2,reception,122,0,379,2,True,0.4955665469169617,379_0,b,4
379_4,2,reception,122,0,379,4,True,0.4994176626205444,379_0,b,4
379_5,2,reception,122,0,379,5,True,0.499925971031189,379_0,b,4
379_6,2,reception,122,0,379,6,True,0.4964558482170105,379_0,b,4
379_22,2,reception,122,2,379,22,True,-0.4981964528560638,379_2,,3
379_24,2,reception,122,2,379,24,True,-0.4739534258842468,379_2,,3
379_27,2,reception,122,2,379,27,True,-0.4982641637325287,379_2,,3
381_0,2,renovation_room,122,0,381,0,True,0.4898303151130676,381_0,b,10
381_1,2,renovation_room,122,0,381,1,True,0.4946107864379883,381_0,b,10
381_2,2,renovation_room,122,0,381,2,True,0.4988021850585938,381_0,b,10
381_3,2,renovation_room,122,0,381,3,True,0.4384617209434509,381_0,b,10
381_4,2,renovation_room,122,0,381,4,True,0.4990703463554382,381_0,b,10
381_5,2,renovation_room,122,0,381,5,True,0.2337726950645447,381_0,b,10
381_6,2,renovation_room,122,0,381,6,True,0.4857229590415954,381_0,b,10
381_7,2,renovation_room,122,0,381,7,True,0.4575363397598266,381_0,b,10
381_8,2,renovation_room,122,0,381,8,True,0.49970358610153204,381_0,b,10
381_9,2,renovation_room,122,0,381,9,True,0.4991957545280457,381_0,b,10
381_10,2,renovation_room,122,1,381,10,True,-0.43281716108322144,381_1,,6
381_12,2,renovation_room,122,1,381,12,True,-0.4694444537162781,381_1,,6
381_13,2,renovation_room,122,1,381,13,True,-0.4546281695365906,381_1,,6
381_15,2,renovation_room,122,1,381,15,True,-0.31253916025161743,381_1,,6
381_17,2,renovation_room,122,1,381,17,True,-0.3958170413970947,381_1,,6
381_18,2,renovation_room,122,1,381,18,True,-0.4858000576496124,381_1,,6
382_0,2,restaurant,122,0,382,0,True,0.4916786551475525,382_0,b,8
382_2,2,restaurant,122,0,382,2,True,0.4985923171043396,382_0,b,8
382_3,2,restaurant,122,0,382,3,True,0.4657212495803833,382_0,b,8
382_4,2,restaurant,122,0,382,4,True,0.4995834231376648,382_0,b,8
382_5,2,restaurant,122,0,382,5,True,0.4974868297576904,382_0,b,8
382_6,2,restaurant,122,0,382,6,True,0.4990180730819702,382_0,b,8
382_7,2,restaurant,122,0,382,7,True,0.4969773292541504,382_0,b,8
382_8,2,restaurant,122,0,382,8,True,0.3175240159034729,382_0,b,8
382_20,2,restaurant,122,2,382,20,True,-0.4439644515514374,382_2,,5
382_23,2,restaurant,122,2,382,23,True,-0.4822782576084137,382_2,,5
382_25,2,restaurant,122,2,382,25,True,-0.4584058821201325,382_2,,5
382_28,2,restaurant,122,2,382,28,True,-0.4715355932712555,382_2,,5
