,Edita,Alina,Andrei,Liviu,Oana,Silviu,Mada,Meli,least2,gold
3_26,,,,,3.0,,,3.0,True,1
3_27,,,,,3.0,,,3.0,True,1
3_28,,,,,3.0,,,3.0,True,1
3_29,,,,,3.0,,,3.0,True,1
3_30,,,,,3.0,,,3.0,True,1
3_32,,,,,3.0,,,3.0,True,1
3_33,,,,,1.0,,,3.0,True,1
3_34,,,,,3.0,,,3.0,True,1
3_35,,,,,3.0,,,3.0,True,1
3_36,,,,,1.0,,,3.0,True,1
3_37,,,,,1.0,,,3.0,True,1
3_38,,,,,3.0,,,3.0,True,1
3_39,,,,,3.0,,,3.0,True,1
3_40,,,,,3.0,,,3.0,True,1
3_41,,,,,1.0,,,3.0,True,1
3_42,,,,,3.0,,,3.0,True,1
3_43,,,,,3.0,,,3.0,True,1
3_44,,,,,1.0,,,1.0,True,1
3_45,,,,,1.0,,,3.0,True,1
3_46,,,,,1.0,,,3.0,True,1
3_47,,,,,1.0,,,3.0,True,1
3_48,,,,,1.0,,,3.0,True,1
3_49,,,,,1.0,,,1.0,True,1
3_50,,,,,1.0,,,3.0,True,1
3_51,,,,,1.0,,,3.0,True,1
3_52,,,,,1.0,,,1.0,True,1
3_53,,,,,1.0,,,3.0,True,1
4_0,,,,,3.0,,,3.0,True,1
4_1,,,,,3.0,,,3.0,True,1
4_2,,,,,1.0,,,1.0,True,1
4_3,,,,,1.0,,,3.0,True,1
4_4,,,,,1.0,,,1.0,True,1
4_6,,,,,3.0,,,3.0,True,1
4_7,,,,,3.0,,,3.0,True,1
4_8,,,,,1.0,,,1.0,True,1
4_9,,,,,3.0,,,3.0,True,1
4_10,,,,,3.0,,,3.0,True,1
4_11,,,,,3.0,,,3.0,True,1
4_12,,,,,3.0,,,3.0,True,1
4_13,,,,,3.0,,,3.0,True,1
4_15,,,,,3.0,,,3.0,True,1
4_16,,,,,3.0,,,3.0,True,1
4_17,,,,,3.0,,,3.0,True,1
4_18,,,,,1.0,,,1.0,True,1
4_19,,,,,3.0,,,3.0,True,1
4_20,,,,,1.0,,,3.0,True,1
4_21,,,,,1.0,,,3.0,True,1
4_22,,,,,1.0,,,3.0,True,1
4_23,,,,,3.0,,,3.0,True,1
4_24,,,,,3.0,,,3.0,True,1
4_25,,,,,3.0,,,1.0,True,1
4_26,,,,,1.0,,,3.0,True,1
4_27,,,,,1.0,,,3.0,True,1
4_28,,,,,3.0,,,3.0,True,1
4_29,,,,,3.0,,,3.0,True,1
4_30,,,,,3.0,,,3.0,True,1
4_31,,,,,1.0,,,3.0,True,1
4_32,,,,,3.0,,,3.0,True,1
4_33,,,,,1.0,,,1.0,True,1
4_35,,,,,1.0,,,1.0,True,1
5_0,,,,,3.0,,,3.0,True,1
5_1,,,,,3.0,,,3.0,True,1
5_2,,,,,1.0,,,3.0,True,1
5_3,,,,,1.0,,,3.0,True,1
5_4,,,,,1.0,,,3.0,True,1
5_5,,,,,1.0,,,1.0,True,1
5_6,,,,,3.0,,,3.0,True,1
5_7,,,,,3.0,,,3.0,True,1
5_8,,,,,3.0,,,3.0,True,1
5_9,,,,,3.0,,,3.0,True,1
5_10,,,,,3.0,,,3.0,True,1
5_11,,,,,3.0,,,3.0,True,1
5_12,,,,,1.0,,,3.0,True,1
5_13,,,,,3.0,,,3.0,True,1
5_14,,,,,3.0,,,3.0,True,1
5_15,,,,,3.0,,,3.0,True,1
5_16,,,,,3.0,,,3.0,True,1
5_17,,,,,3.0,,,3.0,True,1
5_18,,,,,3.0,,,3.0,True,1
5_19,,,,,3.0,,,3.0,True,1
6_0,,,,,3.0,,,3.0,True,1
6_1,,,,,3.0,,,3.0,True,1
6_2,,,,,3.0,,,3.0,True,1
6_3,,,,,3.0,,,3.0,True,1
6_4,,,,,3.0,,,3.0,True,1
6_5,,,,,1.0,,,3.0,True,1
6_6,,,,,1.0,,,3.0,True,1
6_7,,,,,3.0,,,3.0,True,1
6_8,,,,,3.0,,,3.0,True,1
6_9,,,,,3.0,,,3.0,True,1
6_10,,,,,3.0,,,1.0,True,1
6_11,,,,,3.0,,,3.0,True,1
6_13,,,,,1.0,,,3.0,True,1
6_14,,,,,1.0,,,3.0,True,1
6_15,,,,,3.0,,,3.0,True,1
6_16,,,,,1.0,,,3.0,True,1
6_17,,,,,3.0,,,1.0,True,1
6_18,,,,,3.0,,,3.0,True,1
6_19,,,,,1.0,,,3.0,True,1
6_20,,,,,3.0,,,3.0,True,1
6_21,,,,,3.0,,,3.0,True,1
6_22,,,,,3.0,,,3.0,True,1
6_23,,,,,1.0,,,3.0,True,1
6_24,,,,,3.0,,,3.0,True,1
6_25,,,,,1.0,,,3.0,True,1
6_26,,,,,3.0,,,3.0,True,1
6_27,,,,,1.0,,,1.0,True,1
6_28,,,,,1.0,,,1.0,True,1
6_29,,,,,1.0,,,1.0,True,1
7_0,,,,,1.0,,,1.0,True,1
7_1,,,,,1.0,,,1.0,True,1
7_2,,,,,1.0,,,1.0,True,1
7_3,,,,,1.0,,,3.0,True,1
7_4,,,,,1.0,,,1.0,True,1
7_5,,,,,3.0,,,3.0,True,1
7_6,,,,,3.0,,,3.0,True,1
7_7,,,,,1.0,,,3.0,True,1
7_8,,,,,3.0,,,3.0,True,1
7_9,,,,,3.0,,,3.0,True,1
7_10,,,,,3.0,,,3.0,True,1
7_11,,,,,3.0,,,3.0,True,1
7_12,,,,,3.0,,,3.0,True,1
7_13,,,,,3.0,,,3.0,True,1
7_14,,,,,3.0,,,3.0,True,1
7_15,,,,,3.0,,,3.0,True,1
7_16,,,,,3.0,,,3.0,True,1
7_17,,,,,1.0,,,3.0,True,1
7_18,,,,,3.0,,,3.0,True,1
7_19,,,,,3.0,,,3.0,True,1
8_0,,,,,3.0,,,1.0,True,1
8_1,,,,,3.0,,,1.0,True,1
8_2,,,,,1.0,,,3.0,True,1
8_3,,,,,1.0,,,3.0,True,1
8_4,,,,,1.0,,,3.0,True,1
8_5,,,,,3.0,,,3.0,True,1
8_6,,,,,3.0,,,3.0,True,1
8_7,,,,,1.0,,,3.0,True,1
8_8,,,,,3.0,,,1.0,True,1
8_9,,,,,3.0,,,3.0,True,1
8_10,,,,,3.0,,,3.0,True,1
8_11,,,,,3.0,,,3.0,True,1
8_12,,,,,3.0,,,3.0,True,1
8_13,,,,,3.0,,,3.0,True,1
8_14,,,,,1.0,,,3.0,True,1
8_15,,,,,3.0,,,3.0,True,1
8_16,,,,,1.0,,,3.0,True,1
8_17,,,,,3.0,,,3.0,True,1
8_18,,,,,1.0,,,3.0,True,1
8_19,,,,,3.0,,,3.0,True,1
8_20,,,,,1.0,,,1.0,True,1
8_21,,,,,1.0,,,1.0,True,1
8_22,,,,,3.0,,,3.0,True,1
8_23,,,,,3.0,,,3.0,True,1
8_24,,,,,3.0,,,3.0,True,1
8_25,,,,,1.0,,,1.0,True,1
8_26,,,,,3.0,,,3.0,True,1
8_27,,,,,1.0,,,3.0,True,1
8_28,,,,,3.0,,,3.0,True,1
8_29,,,,,3.0,,,3.0,True,1
8_30,,,,,3.0,,,3.0,True,1
8_31,,,,,3.0,,,3.0,True,1
8_32,,,,,3.0,,,3.0,True,1
8_33,,,,,3.0,,,3.0,True,1
8_34,,,,,3.0,,,3.0,True,1
8_35,,,,,3.0,,,3.0,True,1
8_36,,,,,3.0,,,3.0,True,1
8_37,,,,,3.0,,,3.0,True,1
9_0,,,,,1.0,,,3.0,True,1
9_1,,,,,3.0,,,3.0,True,1
9_2,,,,,3.0,,,1.0,True,1
9_3,,,,,1.0,,,3.0,True,1
9_4,,,,,1.0,,,1.0,True,1
9_5,,,,,3.0,,,1.0,True,1
9_6,,,,,3.0,,,3.0,True,1
9_7,,,,,3.0,,,3.0,True,1
9_8,,,,,1.0,,,3.0,True,1
9_9,,,,,3.0,,,1.0,True,1
9_10,,,,,3.0,,,3.0,True,1
9_11,,,,,3.0,,,3.0,True,1
9_12,,,,,3.0,,,3.0,True,1
9_13,,,,,1.0,,,3.0,True,1
9_14,,,,,3.0,,,3.0,True,1
9_15,,,,,3.0,,,3.0,True,1
9_16,,,,,3.0,,,3.0,True,1
9_17,,,,,3.0,,,3.0,True,1
9_18,,,,,3.0,,,3.0,True,1
9_19,,,,,3.0,,,3.0,True,1
10_0,,,,,3.0,,,3.0,True,1
10_1,,,,,3.0,,,3.0,True,1
10_2,,,,,3.0,,,3.0,True,1
10_3,,,,,3.0,,,3.0,True,1
10_4,,,,,3.0,,,3.0,True,1
10_5,,,,,3.0,,,3.0,True,1
10_6,,,,,3.0,,,3.0,True,1
10_7,,,,,3.0,,,3.0,True,1
10_8,,,,,3.0,,,3.0,True,1
10_9,,,,,3.0,,,3.0,True,1
10_10,,,,,3.0,,,3.0,True,1
10_11,,,,,1.0,,,3.0,True,1
10_12,,,,,1.0,,,3.0,True,1
10_13,,,,,1.0,,,3.0,True,1
10_14,,,,,1.0,,,1.0,True,1
10_15,,,,,1.0,,,1.0,True,1
10_16,,,,,1.0,,,1.0,True,1
10_17,,,,,3.0,,,3.0,True,1
10_18,,,,,3.0,,,3.0,True,1
10_19,,,,,1.0,,,3.0,True,1
11_0,,,,,3.0,,,3.0,True,1
11_1,,,,,3.0,,,3.0,True,1
11_2,,,,,3.0,,,3.0,True,1
11_3,,,,,3.0,,,3.0,True,1
11_4,,,,,3.0,,,3.0,True,1
11_5,,,,,3.0,,,3.0,True,1
11_6,,,,,3.0,,,3.0,True,1
11_7,,,,,3.0,,,3.0,True,1
11_8,,,,,3.0,,,3.0,True,1
11_9,,,,,3.0,,,3.0,True,1
11_10,,,,,1.0,,,3.0,True,1
11_11,,,,,3.0,,,1.0,True,1
11_12,,,,,1.0,,,1.0,True,1
11_13,,,,,1.0,,,1.0,True,1
11_14,,,,,3.0,,,3.0,True,1
11_15,,,,,3.0,,,3.0,True,1
11_16,,,,,3.0,,,3.0,True,1
11_17,,,,,3.0,,,3.0,True,1
11_18,,,,,3.0,,,3.0,True,1
11_19,,,,,1.0,,,1.0,True,1
12_0,,,,,1.0,,,3.0,True,1
12_1,,,,,3.0,,,3.0,True,1
12_2,,,,,3.0,,,3.0,True,1
12_3,,,,,3.0,,,3.0,True,1
12_4,,,,,1.0,,,3.0,True,1
12_5,,,,,3.0,,,3.0,True,1
12_6,,,,,3.0,,,3.0,True,1
12_7,,,,,3.0,,,3.0,True,1
12_8,,,,,3.0,,,1.0,True,1
12_9,,,,,3.0,,,3.0,True,1
13_0,,,,,3.0,,,3.0,True,1
13_1,,,,,3.0,,,3.0,True,1
13_2,,,,,3.0,,,3.0,True,1
13_3,,,,,1.0,,,3.0,True,1
13_4,,,,,3.0,,,3.0,True,1
13_5,,,,,1.0,,,3.0,True,1
13_6,,,,,1.0,,,3.0,True,1
13_7,,,,,3.0,,,3.0,True,1
13_8,,,,,3.0,,,3.0,True,1
13_9,,,,,1.0,,,1.0,True,1
13_10,,,,,3.0,,,1.0,True,1
13_11,,,,,1.0,,,3.0,True,1
13_12,,,,,3.0,,,3.0,True,1
13_13,,,,,3.0,,,3.0,True,1
13_14,,,,,3.0,,,3.0,True,1
13_15,,,,,3.0,,,3.0,True,1
13_16,,,,,3.0,,,3.0,True,1
13_17,,,,,3.0,,,3.0,True,1
13_18,,,,,3.0,,,3.0,True,1
13_19,,,,,3.0,,,3.0,True,1
14_0,,,,,3.0,,,3.0,True,1
14_1,,,,,1.0,,,3.0,True,1
14_2,,,,,3.0,,,3.0,True,1
14_3,,,,,3.0,,,3.0,True,1
14_4,,,,,3.0,,,3.0,True,1
14_5,,,,,3.0,,,3.0,True,1
14_6,,,,,3.0,,,3.0,True,1
14_7,,,,,3.0,,,3.0,True,1
14_8,,,,,3.0,,,3.0,True,1
14_9,,,,,3.0,,,3.0,True,1
14_10,,,,,1.0,,,3.0,True,1
14_11,,,,,1.0,,,3.0,True,1
14_12,,,,,1.0,,,3.0,True,1
14_13,,,,,3.0,,,3.0,True,1
14_14,,,,,3.0,,,3.0,True,1
14_15,,,,,1.0,,,3.0,True,1
14_16,,,,,3.0,,,3.0,True,1
14_17,,,,,3.0,,,1.0,True,1
14_18,,,,,1.0,,,3.0,True,1
14_19,,,,,1.0,,,3.0,True,1
14_20,,,,,3.0,,,3.0,True,1
14_21,,,,,3.0,,,3.0,True,1
14_22,,,,,3.0,,,3.0,True,1
14_23,,,,,3.0,,,3.0,True,1
14_24,,,,,3.0,,,3.0,True,1
15_0,,,,,3.0,,,1.0,True,1
15_1,,,,,3.0,,,3.0,True,1
15_2,,,,,1.0,,,1.0,True,1
15_3,,,,,3.0,,,3.0,True,1
15_4,,,,,3.0,,,3.0,True,1
15_5,,,,,3.0,,,3.0,True,1
15_6,,,,,3.0,,,3.0,True,1
15_7,,,,,3.0,,,3.0,True,1
15_8,,,,,3.0,,,3.0,True,1
15_9,,,,,3.0,,,3.0,True,1
15_10,,,,,3.0,,,3.0,True,1
15_11,,,,,3.0,,,3.0,True,1
15_12,,,,,3.0,,,3.0,True,1
15_13,,,,,3.0,,,3.0,True,1
15_14,,,,,3.0,,,3.0,True,1
15_15,,,,,3.0,,,3.0,True,1
15_16,,,,,3.0,,,3.0,True,1
15_17,,,,,3.0,,,3.0,True,1
15_18,,,,,3.0,,,3.0,True,1
15_19,,,,,3.0,,,3.0,True,1
16_0,,,,,1.0,,,1.0,True,1
16_1,,,,,3.0,,,3.0,True,1
16_2,,,,,3.0,,,3.0,True,1
16_3,,,,,3.0,,,3.0,True,1
16_4,,,,,3.0,,,3.0,True,1
16_5,,,,,3.0,,,3.0,True,1
16_6,,,,,3.0,,,3.0,True,1
16_7,,,,,3.0,,,3.0,True,1
16_8,,,,,3.0,,,3.0,True,1
16_10,,,,,3.0,,,3.0,True,1
16_11,,,,,3.0,,,3.0,True,1
16_12,,,,,3.0,,,3.0,True,1
16_13,,,,,3.0,,,3.0,True,1
16_14,,,,,3.0,,,3.0,True,1
16_15,,,,,3.0,,,3.0,True,1
16_16,,,,,3.0,,,3.0,True,1
16_17,,,,,3.0,,,3.0,True,1
16_18,,,,,3.0,,,3.0,True,1
16_19,,,,,3.0,,,3.0,True,1
17_0,,,,,3.0,,,3.0,True,1
17_1,,,,,3.0,,,3.0,True,1
17_2,,,,,3.0,,,3.0,True,1
17_3,,,,,1.0,,,3.0,True,1
17_4,,,,,1.0,,,3.0,True,1
17_5,,,,,1.0,,,3.0,True,1
17_6,,,,,3.0,,,3.0,True,1
17_7,,,,,3.0,,,3.0,True,1
17_8,,,,,1.0,,,1.0,True,1
17_9,,,,,1.0,,,1.0,True,1
17_10,,,,,3.0,,,3.0,True,1
17_11,,,,,1.0,,,3.0,True,1
17_12,,,,,1.0,,,1.0,True,1
17_13,,,,,1.0,,,3.0,True,1
17_14,,,,,3.0,,,3.0,True,1
17_15,,,,,3.0,,,3.0,True,1
17_16,,,,,3.0,,,3.0,True,1
17_17,,,,,3.0,,,3.0,True,1
17_18,,,,,3.0,,,3.0,True,1
17_19,,,,,3.0,,,3.0,True,1
18_0,,,,,3.0,,,3.0,True,1
18_1,,,,,3.0,,,3.0,True,1
18_2,,,,,3.0,,,3.0,True,1
18_3,,,,,3.0,,,3.0,True,1
18_4,,,,,3.0,,,3.0,True,1
18_5,,,,,3.0,,,3.0,True,1
18_6,,,,,3.0,,,3.0,True,1
18_7,,,,,3.0,,,3.0,True,1
18_8,,,,,3.0,,,1.0,True,1
18_9,,,,,3.0,,,3.0,True,1
18_10,,,,,3.0,,,3.0,True,1
18_11,,,,,3.0,,,3.0,True,1
18_12,,,,,3.0,,,3.0,True,1
18_13,,,,,3.0,,,3.0,True,1
18_14,,,,,3.0,,,3.0,True,1
18_15,,,,,3.0,,,3.0,True,1
18_16,,,,,3.0,,,3.0,True,1
18_17,,,,,3.0,,,3.0,True,1
18_18,,,,,3.0,,,3.0,True,1
18_19,,,,,3.0,,,3.0,True,1
19_0,,,,,3.0,,,3.0,True,1
19_1,,,,,3.0,,,3.0,True,1
19_2,,,,,1.0,,,1.0,True,1
19_3,,,,,3.0,,,3.0,True,1
19_4,,,,,3.0,,,3.0,True,1
19_5,,,,,3.0,,,3.0,True,1
19_6,,,,,3.0,,,3.0,True,1
19_7,,,,,1.0,,,1.0,True,1
19_8,,,,,3.0,,,3.0,True,1
19_9,,,,,3.0,,,3.0,True,1
19_10,,,,,3.0,,,3.0,True,1
19_11,,,,,3.0,,,3.0,True,1
19_12,,,,,3.0,,,3.0,True,1
19_13,,,,,3.0,,,3.0,True,1
19_14,,,,,3.0,,,3.0,True,1
19_15,,,,,3.0,,,3.0,True,1
19_16,,,,,3.0,,,3.0,True,1
19_17,,,,,3.0,,,3.0,True,1
19_18,,,,,3.0,,,3.0,True,1
19_19,,,,,3.0,,,3.0,True,1
20_0,,,,,3.0,,,3.0,True,1
20_1,,,,,3.0,,,3.0,True,1
20_2,,,,,3.0,,,3.0,True,1
20_3,,,,,1.0,,,3.0,True,1
20_4,,,,,1.0,,,3.0,True,1
20_5,,,,,3.0,,,3.0,True,1
20_6,,,,,1.0,,,3.0,True,1
20_7,,,,,1.0,,,3.0,True,1
20_8,,,,,3.0,,,3.0,True,1
20_9,,,,,1.0,,,3.0,True,1
20_10,,,,,3.0,,,3.0,True,1
20_12,,,,,3.0,,,3.0,True,1
20_13,,,,,1.0,,,3.0,True,1
20_14,,,,,3.0,,,3.0,True,1
20_15,,,,,3.0,,,3.0,True,1
20_16,,,,,3.0,,,3.0,True,1
20_17,,,,,3.0,,,3.0,True,1
20_18,,,,,3.0,,,3.0,True,1
20_19,,,,,1.0,,,1.0,True,1
20_20,,,,,1.0,,,3.0,True,1
20_21,,,,,3.0,,,3.0,True,1
20_22,,,,,3.0,,,3.0,True,1
20_23,,,,,3.0,,,3.0,True,1
20_24,,,,,3.0,,,3.0,True,1
20_25,,,,,1.0,,,3.0,True,1
20_26,,,,,3.0,,,3.0,True,1
20_27,,,,,1.0,,,3.0,True,1
20_28,,,,,3.0,,,3.0,True,1
20_29,,,,,1.0,,,3.0,True,1
21_0,,,,,1.0,,,3.0,True,1
21_1,,,,,1.0,,,3.0,True,1
21_2,,,,,1.0,,,3.0,True,1
21_3,,,,,1.0,,,3.0,True,1
21_4,,,,,1.0,,,3.0,True,1
21_5,,,,,1.0,,,3.0,True,1
21_6,,,,,1.0,,,3.0,True,1
21_7,,,,,1.0,,,3.0,True,1
21_8,,,,,1.0,,,3.0,True,1
21_9,,,,,1.0,,,3.0,True,1
21_10,,,,,1.0,,,3.0,True,1
21_11,,,,,1.0,,,3.0,True,1
21_12,,,,,1.0,,,3.0,True,1
21_13,,,,,1.0,,,3.0,True,1
21_14,,,,,1.0,,,3.0,True,1
21_15,,,,,1.0,,,3.0,True,1
21_16,,,,,1.0,,,3.0,True,1
21_17,,,,,1.0,,,3.0,True,1
21_18,,,,,1.0,,,3.0,True,1
21_19,,,,,1.0,,,3.0,True,1
22_0,,,,,3.0,,,3.0,True,1
22_1,,,,,3.0,,,3.0,True,1
22_2,,,,,1.0,,,3.0,True,1
22_3,,,,,3.0,,,3.0,True,1
22_4,,,,,3.0,,,3.0,True,1
22_5,,,,,3.0,,,3.0,True,1
22_6,,,,,3.0,,,3.0,True,1
22_7,,,,,1.0,,,3.0,True,1
22_8,,,,,3.0,,,3.0,True,1
22_9,,,,,3.0,,,3.0,True,1
22_10,,,,,3.0,,,3.0,True,1
22_11,,,,,3.0,,,3.0,True,1
22_12,,,,,3.0,,,3.0,True,1
22_13,,,,,1.0,,,3.0,True,1
22_14,,,,,3.0,,,3.0,True,1
22_15,,,,,3.0,,,3.0,True,1
22_16,,,,,3.0,,,3.0,True,1
22_17,,,,,3.0,,,3.0,True,1
22_18,,,,,3.0,,,3.0,True,1
22_19,,,,,3.0,,,3.0,True,1
23_0,,,,,1.0,,,3.0,True,1
23_1,,,,,3.0,,,3.0,True,1
23_2,,,,,1.0,,,3.0,True,1
23_3,,,,,1.0,,,3.0,True,1
23_4,,,,,1.0,,,1.0,True,1
23_5,,,,,3.0,,,3.0,True,1
23_6,,,,,3.0,,,3.0,True,1
23_7,,,,,3.0,,,3.0,True,1
23_8,,,,,1.0,,,3.0,True,1
23_9,,,,,1.0,,,1.0,True,1
23_10,,,,,3.0,,,3.0,True,1
23_11,,,,,1.0,,,1.0,True,1
23_12,,,,,1.0,,,3.0,True,1
23_13,,,,,1.0,,,3.0,True,1
23_14,,,,,1.0,,,3.0,True,1
23_15,,,,,3.0,,,3.0,True,1
23_16,,,,,1.0,,,3.0,True,1
23_17,,,,,1.0,,,3.0,True,1
23_18,,,,,1.0,,,3.0,True,1
23_19,,,,,3.0,,,3.0,True,1
23_20,,,,,1.0,,,3.0,True,1
23_21,,,,,3.0,,,3.0,True,1
23_22,,,,,1.0,,,3.0,True,1
23_23,,,,,3.0,,,1.0,True,1
23_24,,,,,3.0,,,3.0,True,1
23_25,,,,,3.0,,,3.0,True,1
23_26,,,,,3.0,,,3.0,True,1
23_27,,,,,1.0,,,3.0,True,1
23_28,,,,,3.0,,,3.0,True,1
23_29,,,,,1.0,,,3.0,True,1
24_0,,,,,3.0,,,3.0,True,1
24_1,,,,,1.0,,,3.0,True,1
24_2,,,,,1.0,,,1.0,True,1
24_3,,,,,3.0,,,3.0,True,1
24_4,,,,,3.0,,,3.0,True,1
24_5,,,,,3.0,,,3.0,True,1
24_7,,,,,3.0,,,3.0,True,1
24_8,,,,,3.0,,,3.0,True,1
24_9,,,,,3.0,,,3.0,True,1
24_10,,,,,3.0,,,3.0,True,1
24_11,,,,,1.0,,,1.0,True,1
24_12,,,,,3.0,,,3.0,True,1
24_13,,,,,1.0,,,1.0,True,1
24_14,,,,,3.0,,,1.0,True,1
24_15,,,,,3.0,,,3.0,True,1
24_16,,,,,3.0,,,3.0,True,1
24_17,,,,,1.0,,,1.0,True,1
24_18,,,,,3.0,,,3.0,True,1
24_19,,,,,3.0,,,3.0,True,1
25_0,,,,,3.0,,,3.0,True,1
25_1,,,,,3.0,,,1.0,True,1
25_2,,,,,3.0,,,3.0,True,1
25_3,,,,,1.0,,,3.0,True,1
25_4,,,,,1.0,,,3.0,True,1
25_5,,,,,1.0,,,1.0,True,1
25_6,,,,,1.0,,,3.0,True,1
25_7,,,,,1.0,,,3.0,True,1
25_8,,,,,3.0,,,3.0,True,1
25_9,,,,,3.0,,,3.0,True,1
25_10,,,,,3.0,,,3.0,True,1
25_11,,,,,3.0,,,3.0,True,1
25_12,,,,,3.0,,,3.0,True,1
25_13,,,,,3.0,,,3.0,True,1
25_14,,,,,3.0,,,3.0,True,1
25_15,,,,,3.0,,,3.0,True,1
25_16,,,,,3.0,,,3.0,True,1
25_17,,,,,3.0,,,3.0,True,1
25_18,,,,,3.0,,,3.0,True,1
25_19,,,,,3.0,,,3.0,True,1
26_0,,,,,1.0,,,3.0,True,1
26_1,,,,,1.0,,,3.0,True,1
26_2,,,,,1.0,,,3.0,True,1
26_3,,,,,3.0,,,1.0,True,1
26_4,,,,,1.0,,,3.0,True,1
26_5,,,,,1.0,,,3.0,True,1
26_6,,,,,1.0,,,3.0,True,1
26_7,,,,,3.0,,,1.0,True,1
26_8,,,,,3.0,,,1.0,True,1
26_9,,,,,1.0,,,3.0,True,1
26_10,,,,,3.0,,,3.0,True,1
26_11,,,,,3.0,,,3.0,True,1
26_12,,,,,3.0,,,3.0,True,1
26_13,,,,,3.0,,,3.0,True,1
26_14,,,,,3.0,,,3.0,True,1
26_15,,,,,3.0,,,3.0,True,1
26_16,,,,,1.0,,,1.0,True,1
26_17,,,,,3.0,,,3.0,True,1
26_18,,,,,3.0,,,3.0,True,1
26_19,,,,,3.0,,,3.0,True,1
27_0,,,,,3.0,,,3.0,True,1
27_1,,,,,3.0,,,3.0,True,1
27_2,,,,,3.0,,,3.0,True,1
27_3,,,,,3.0,,,3.0,True,1
27_4,,,,,3.0,,,3.0,True,1
27_5,,,,,3.0,,,3.0,True,1
27_6,,,,,3.0,,,3.0,True,1
27_7,,,,,3.0,,,3.0,True,1
27_8,,,,,3.0,,,3.0,True,1
27_9,,,,,3.0,,,3.0,True,1
27_10,,,,,3.0,,,3.0,True,1
27_11,,,,,3.0,,,3.0,True,1
27_12,,,,,3.0,,,1.0,True,1
27_13,,,,,3.0,,,3.0,True,1
27_14,,,,,3.0,,,3.0,True,1
27_15,,,,,1.0,,,1.0,True,1
27_16,,,,,3.0,,,3.0,True,1
27_17,,,,,3.0,,,3.0,True,1
27_18,,,,,1.0,,,1.0,True,1
27_19,,,,,3.0,,,3.0,True,1
27_20,,,,,3.0,,,3.0,True,1
27_21,,,,,3.0,,,3.0,True,1
27_22,,,,,1.0,,,3.0,True,1
27_23,,,,,1.0,,,1.0,True,1
27_24,,,,,3.0,,,3.0,True,1
27_25,,,,,1.0,,,1.0,True,1
27_26,,,,,3.0,,,3.0,True,1
28_0,,,,,3.0,,,3.0,True,1
28_1,,,,,3.0,,,1.0,True,1
28_2,,,,,3.0,,,3.0,True,1
28_3,,,,,3.0,,,3.0,True,1
28_4,,,,,3.0,,,3.0,True,1
28_5,,,,,3.0,,,3.0,True,1
28_6,,,,,3.0,,,3.0,True,1
28_7,,,,,3.0,,,3.0,True,1
28_8,,,,,3.0,,,3.0,True,1
28_9,,,,,3.0,,,3.0,True,1
28_10,,,,,3.0,,,3.0,True,1
28_11,,,,,3.0,,,3.0,True,1
28_12,,,,,3.0,,,3.0,True,1
28_13,,,,,3.0,,,3.0,True,1
28_14,,,,,3.0,,,3.0,True,1
28_15,,,,,3.0,,,3.0,True,1
28_16,,,,,3.0,,,3.0,True,1
28_17,,,,,3.0,,,3.0,True,1
28_18,,,,,3.0,,,3.0,True,1
28_19,,,,,3.0,,,3.0,True,1
29_0,,,,,3.0,,,3.0,True,1
29_1,,,,,3.0,,,1.0,True,1
29_2,,,,,1.0,,,3.0,True,1
29_3,,,,,3.0,,,1.0,True,1
29_4,,,,,3.0,,,1.0,True,1
29_5,,,,,1.0,,,3.0,True,1
29_6,,,,,1.0,,,3.0,True,1
29_7,,,,,3.0,,,1.0,True,1
29_8,,,,,1.0,,,3.0,True,1
29_9,,,,,1.0,,,1.0,True,1
29_10,,,,,3.0,,,3.0,True,1
29_11,,,,,3.0,,,3.0,True,1
29_12,,,,,3.0,,,3.0,True,1
29_13,,,,,3.0,,,3.0,True,1
29_14,,,,,1.0,,,3.0,True,1
29_15,,,,,3.0,,,3.0,True,1
29_16,,,,,3.0,,,3.0,True,1
29_17,,,,,3.0,,,3.0,True,1
29_18,,,,,3.0,,,3.0,True,1
29_19,,,,,1.0,,,1.0,True,1
30_0,,,,,3.0,,,3.0,True,1
30_1,,,,,3.0,,,3.0,True,1
30_2,,,,,3.0,,,3.0,True,1
30_3,,,,,3.0,,,3.0,True,1
30_4,,,,,3.0,,,3.0,True,1
30_5,,,,,3.0,,,3.0,True,1
30_6,,,,,3.0,,,3.0,True,1
30_7,,,,,3.0,,,3.0,True,1
30_8,,,,,3.0,,,3.0,True,1
30_9,,,,,3.0,,,3.0,True,1
30_10,,,,,1.0,,,3.0,True,1
30_11,,,,,1.0,,,3.0,True,1
30_12,,,,,1.0,,,3.0,True,1
30_13,,,,,3.0,,,3.0,True,1
30_14,,,,,3.0,,,3.0,True,1
30_15,,,,,3.0,,,3.0,True,1
30_16,,,,,3.0,,,3.0,True,1
30_17,,,,,3.0,,,3.0,True,1
30_18,,,,,1.0,,,1.0,True,1
30_19,,,,,1.0,,,3.0,True,1
30_20,,,,,3.0,,,3.0,True,1
30_21,,,,,3.0,,,3.0,True,1
30_22,,,,,1.0,,,3.0,True,1
30_23,,,,,1.0,,,3.0,True,1
30_24,,,,,1.0,,,3.0,True,1
30_26,,,,,1.0,,,3.0,True,1
30_27,,,,,3.0,,,3.0,True,1
31_0,,,,,3.0,,,1.0,True,1
