,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label
368_8,2,2,0,0,pool,399,1,4,368,8,True,True,Pool gym and sauna were well kept with everything you need to get a complete body workout,2019-03-24,0.4930689334869385,"[0, 5, 167]",0.05414072528420161,"['2015-04-11', '2020-02-18']",368_1,
368_9,1,1,1,1,pool,399,1,4,368,9,False,False,There is a pool restaurant and bar burger bar snack bar meeting rooms,2019-08-09,0.3951159715652466,"[0, 5, 167]",0.05414072528420161,"['2015-04-11', '2020-02-18']",368_1,
369_0,2,2,0,0,renovation_room,399,0,4,369,0,True,True,Rooms need updated,2015-01-27,-0.3949889540672302,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_1,2,2,0,0,renovation_room,399,0,4,369,1,True,True,should remodel rooms every thing is so old A C is loud,2015-05-13,-0.4875026941299439,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_2,2,2,0,0,renovation_room,399,0,4,369,2,True,True,bathroom needs full remodel,2015-10-10,-0.4826321303844452,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_3,2,2,0,0,renovation_room,399,0,4,369,3,True,True,Desperately in need of room updates,2016-01-27,-0.4936812818050385,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_4,1,1,1,1,renovation_room,399,0,4,369,4,False,False,Had a maintenance issue in the bathroom that never was addressed thankfully no one got hurt,2016-05-10,-0.4877919852733612,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_5,2,2,0,0,renovation_room,399,0,4,369,5,True,True,Bathroom was in terrible shape and in need of an update,2017-01-12,-0.4972227215766907,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_7,2,2,0,0,renovation_room,399,0,4,369,7,True,True,The rugs are dingy and stained the walls are stained and somewhat grimy and the rooms need a major facelift,2017-04-24,-0.4963338077068329,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_8,2,2,0,0,renovation_room,399,0,4,369,8,True,True,Rooms require renovation and the bathrooms are nearly falling apart,2017-07-17,-0.4820974469184876,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_9,2,2,0,0,renovation_room,399,0,4,369,9,True,True,But this room was a little worse than the second and in severe need of a refresh,2017-08-29,-0.4744808077812195,"[0, 75, 156]",-0.3309858351945877,"['2015-01-19', '2017-09-03']",369_0,a
369_10,2,2,0,0,renovation_room,399,1,4,369,10,True,True,Lucky enough to be staying in one of the renovated rooms while the hotel hosts the Florida Writers Conference,2017-10-21,0.4946658611297608,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_11,2,2,0,0,renovation_room,399,1,4,369,11,True,True,We were given a renovated room and they were gorgeous,2017-11-17,0.4960162043571472,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_12,2,2,0,0,renovation_room,399,1,4,369,12,True,True,The room was renovated and comfortable,2018-01-02,0.4935575127601624,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_13,2,2,0,0,renovation_room,399,1,4,369,13,True,True,Great staff and newly renovated rooms,2018-01-13,0.4975535273551941,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_14,2,2,0,0,renovation_room,399,1,4,369,14,True,True,Excellent service and beautifully remodeled rooms,2018-03-16,0.4985182881355286,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_15,2,2,0,0,renovation_room,399,1,4,369,15,True,True,Rooms were recently remodeled and the beds were really comfortable,2018-06-01,0.4995014667510986,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_16,2,2,0,0,renovation_room,399,1,4,369,16,True,True,Overall the renovated rooms are nice,2018-07-20,0.4951983094215393,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_17,2,2,0,0,renovation_room,399,1,4,369,17,True,True,Room was recently remodeled and very nice,2018-08-16,0.4960516095161438,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_18,2,2,0,0,renovation_room,399,1,4,369,18,True,True,It had clean comfortable renovated rooms,2018-11-05,0.4975639581680298,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
369_19,2,2,0,0,renovation_room,399,1,4,369,19,True,True,Clean Updated Rooms and great Gym with lots of weights and equipment,2019-10-23,0.4988349080085754,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,
370_0,2,2,0,0,restaurant,399,0,4,370,0,True,True,A little disappointing the breakfast on the executive floor twice there was no bacon and or egg at the buffet,2015-03-26,-0.4970036745071411,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_1,0,2,2,0,restaurant,399,0,4,370,1,True,False,The restaurant offers both a buffet and a menu for breakfast,2015-05-25,-0.2238926887512207,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_2,2,2,0,0,restaurant,399,0,4,370,2,True,True,He said they gave us free breakfast coupons to make up for it,2015-11-16,0.012716054916381836,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_3,2,2,0,0,restaurant,399,0,4,370,3,True,True,We were given 3 drink coupons and 3 coupons for appetizers but they did not HAVE any of those coupons so we were given more breakfast coupons and were told to tell the bartender they were good for appetizers,2015-11-16,-0.4792289733886719,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_4,1,1,1,1,restaurant,399,0,4,370,4,False,False,We sat at the bar for two hours they were supposed to come and let us know our room was ready,2016-03-20,-0.096847265958786,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_5,0,2,2,0,restaurant,399,0,4,370,5,True,False,I would especially like to commend two workers from the restaurant,2016-11-26,-0.4364931881427765,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_6,2,2,0,0,restaurant,399,0,4,370,6,True,True,My food was cold she over charged me Anyway other than the visit to the restaurant the rest of my stay was Nice,2017-06-12,-0.4836545586585999,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_7,0,2,2,0,restaurant,399,0,4,370,7,True,False,Bar and restaurant staff are very friendly but this contrasts with the reception staff,2017-07-22,0.002284705638885498,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_8,2,2,0,0,restaurant,399,0,4,370,8,True,True,For a buffet and very poor service,2018-02-20,-0.4890314936637878,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_9,2,2,0,0,restaurant,399,0,4,370,9,True,True,Most of the dinners left much uneaten even the cheesecake was not good,2018-05-17,-0.4624390006065369,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a
370_10,2,2,0,0,restaurant,399,1,4,370,10,True,True,Bar restaurant was good food and stiff drinks,2018-10-24,0.12629401683807373,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c
370_11,1,1,1,1,restaurant,399,1,4,370,11,False,False,We even had one perform “ the worm ” on the floor by our dinner table while a half a dozen kids cheered him on,2019-04-13,0.09544366598129272,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c
370_12,2,2,0,0,restaurant,399,1,4,370,12,True,True,Breakfast was good though the lounge on the 7th floor is a rather dull place to eat,2019-06-24,0.11164462566375732,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c
370_13,1,2,1,0,restaurant,399,1,4,370,13,True,False,Left early got one breakfast comped,2019-08-13,0.10851562023162843,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c
370_14,2,2,0,0,restaurant,399,1,4,370,14,True,True,It makes you look so godThe bar looked fun and there were some bar specials,2019-11-05,0.18373554944992065,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c
370_15,1,0,1,2,restaurant,399,2,4,370,15,False,False,Lots of restaurants nearby and easy access to I4 Not close to the amusement parks but that was not what we where in town for anyway,2020-02-17,-0.07409828901290894,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
370_16,1,1,1,1,restaurant,399,2,4,370,16,False,False,The room was nice and having the bar with TV ’s was nice to sit and visit,2020-02-18,0.4997043013572693,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
370_17,2,2,0,0,restaurant,399,2,4,370,17,True,True,The restaurant inside the hotel had a great lunch and dinner menu,2020-03-01,0.4803087711334229,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
370_18,1,0,1,2,restaurant,399,2,4,370,18,False,False,This hotel has good access to restaurants and a local mall,2020-03-01,0.4967256784439087,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
370_19,1,0,1,2,restaurant,399,2,4,370,19,False,False,There ’s a lot of restaurants and stores around which is amazing,2020-03-04,0.4449562430381775,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
370_20,2,2,0,0,restaurant,399,2,4,370,20,True,True,Bartenders were great cleaning staff breakfast staff every single person that helped us treated us like family,2020-03-04,0.4988571405410767,"[0, 495, 655, 663]",-0.17639613958696526,"['2020-02-12', '2020-03-20']",370_2,
371_0,1,2,1,0,room,399,0,4,371,0,True,False,The room was clean but dated,2015-02-18,0.04944831132888794,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_1,0,1,2,1,room,399,0,4,371,1,False,False,So I go to the frobt desk who is helpful and provides me another room,2015-03-31,0.4216105341911316,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_2,1,2,1,0,room,399,0,4,371,2,True,False,Good business hotel but needs updating in rooms,2015-04-13,0.4723672270774841,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_3,1,2,1,0,room,399,0,4,371,3,True,False,The rooms are great and clean the staff is friendly,2015-09-17,0.4988503456115722,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_4,1,2,1,0,room,399,0,4,371,4,True,False,The lobby is very nice but the rooms are dated,2015-09-18,0.2420102953910828,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_5,0,1,2,1,room,399,0,4,371,5,False,False,Nice staff but loud rooms and spotty housekeeping,2016-01-05,0.21644461154937744,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_6,1,2,1,0,room,399,0,4,371,6,True,False,The room was large and the bed comfortable,2016-01-16,0.4993407130241394,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_7,1,1,1,1,room,399,0,4,371,7,False,False,Nice Room Great Hospitality,2016-01-19,0.4974485039710999,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_8,1,1,1,1,room,399,0,4,371,8,False,False,Room location Air Conditioning,2016-02-21,0.377034604549408,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_9,1,2,1,0,room,399,0,4,371,9,True,False,The staff accommodates our needs and the rooms are comfortable,2016-10-18,0.4974408149719238,"[0, 360, 565, 915, 962]",-0.05687414208412289,"['2015-01-01', '2016-11-13']",371_0,b
371_10,0,0,2,2,room,399,1,4,371,10,False,False,Went on a business trip when I booked a room in this hotel,2016-11-16,-0.09421011805534364,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_11,1,0,1,2,room,399,1,4,371,11,False,False,I ask about access to the lounge so we can get access to the wifi have a refreshment and get away from the cluster of kids and Marching band hanging out in the lobby because their rooms are ready either,2016-11-20,-0.15626183152198792,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_12,1,1,1,1,room,399,1,4,371,12,False,False,Our room became ready about 10 minutes to 4 made our way to the room and what is happening,2016-11-20,-0.1522233784198761,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_13,1,0,1,2,room,399,1,4,371,13,False,False,We had to get ready for the wedding in the lobby bathroom,2016-11-21,-0.06394481658935547,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_14,2,2,0,0,room,399,1,4,371,14,True,True,Common areas are good but bathrooms could not be any older,2017-02-05,-0.10860016942024232,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_15,2,2,0,0,room,399,1,4,371,15,True,True,Overall it is satisfactory the rooms could use an overhaul which I think they are planning,2017-02-22,-0.0648232102394104,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_16,0,2,2,0,room,399,1,4,371,16,True,False,It is not the newest Hilton that I have stayed in but the room was clean and comfortable,2017-03-02,-0.15393134951591492,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_17,2,2,0,0,room,399,1,4,371,17,True,True,Also found hair all over the tub and bathroom floor,2017-03-13,-0.1151742935180664,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_18,2,2,0,0,room,399,1,4,371,18,True,True,Spacious room but tiny bathroom,2017-08-05,-0.06393036246299744,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_19,2,2,0,0,room,399,1,4,371,19,True,True,They do not provide any perks and the room is disgusting,2017-08-21,-0.08970409631729126,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a
371_20,1,2,1,0,room,399,2,4,371,20,True,False,And who was the design genius who thought it was a good idea to have a sliding bathroom door installed that left 1 inch gaps on either side of the dorGaps on the bathroom door of a bathroom that does n’t have an exhaust fan,2018-02-26,0.09071868658065796,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_21,1,2,1,0,room,399,2,4,371,21,True,False,We got a different room same thing,2018-05-29,-0.027332395315170288,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_22,0,0,2,2,room,399,2,4,371,22,False,False,While at the pool they I have my small bag sitting there with my room card and my Fitbit in it,2018-06-03,-0.04593178629875183,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_23,1,2,1,0,room,399,2,4,371,23,True,False,For meetings I had to be in this Area and I was recommended this hotel hotel looks a little outdated staff was very friendly and efficient in the room that I got at the club room level was OK it had a freshly updated bathroom and the bed was like all Hilton ’s pretty good the air conditioner made quite some noise and it was quite irritating apparently I was not the only one more people were complaining about the loud air conditioners the club was OK the breakfast was OK just not the top that I expect from a Hilton,2018-06-12,-0.1806268990039825,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_24,1,2,1,0,room,399,2,4,371,24,True,False,The rooms have recent remodeling and big televisions,2018-06-20,-0.02351522445678711,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_25,2,2,0,0,room,399,2,4,371,25,True,True,The rooms are large the beds are very comfortable but oh that noisy air conditioner was so noisy I had to revert to home made earplugs in order to be able to get to sleep,2019-01-09,-0.013142585754394531,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_26,1,2,1,0,room,399,2,4,371,26,True,False,The room was renovated more like painted and the tub reglazed,2019-03-20,-0.15656456351280212,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_27,1,0,1,2,room,399,2,4,371,27,False,False,We enjoyed the pol hot tub very much during our stay,2019-03-25,0.03525012731552124,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_28,1,1,1,1,room,399,2,4,371,28,False,False,It was great but they did give me wrong room at first,2019-05-04,0.06422942876815796,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_29,1,2,1,0,room,399,2,4,371,29,True,False,The room was in nice condition although the air conditioning system was noisy,2019-08-16,-0.1262606680393219,"[0, 360, 565, 915, 962]",0.09399728756291219,"['2017-10-24', '2019-11-28']",371_2,a
371_30,1,0,1,2,room,399,3,4,371,30,False,False,We enjoyed the hot tub and exercise room,2020-01-01,0.4873122572898865,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_31,2,2,0,0,room,399,3,4,371,31,True,True,Comfortable beds clean rooms and bathroom,2020-01-05,0.4993641972541809,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_32,1,0,1,2,room,399,3,4,371,32,False,False,Good parking our room service lady was really Good,2020-01-08,0.4996607303619385,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_33,0,1,2,1,room,399,3,4,371,33,False,False,They were on tables bath vanity desk everywhere,2020-01-19,0.3163238763809204,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_34,1,0,1,2,room,399,3,4,371,34,False,False,Lobby bar had multiple TVs and friendly bar staff,2020-01-27,0.4988787770271301,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_35,2,2,0,0,room,399,3,4,371,35,True,True,They went out of their way to make sure that I get a good room,2020-01-27,0.4934483170509338,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_36,2,2,0,0,room,399,3,4,371,36,True,True,The second room was perfect for our stay,2020-02-07,0.4877243041992188,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_38,2,2,0,0,room,399,3,4,371,38,True,True,Loved this hotel rooms are clean and comfortable,2020-02-17,0.4994271993637085,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
371_39,0,0,2,2,room,399,3,4,371,39,False,False,From now on I am going to always say wherever I go to not be anywhere near a room with a baby,2020-03-09,0.0966278314590454,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,
372_0,2,2,0,0,facility,221,0,4,372,0,True,True,I ran into the director of operations in the elevator and he asked if there was anything he could do for me,2015-02-03,-0.4554988443851471,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_1,2,2,0,0,facility,221,0,4,372,1,True,True,Lobby area is very formal with wood paneling and is filled with men in suits shmoozing after work,2015-02-09,-0.4928265810012818,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_2,0,1,2,1,facility,221,0,4,372,2,False,False,We patiently waited in the lobby where I ordered a capucino that was served in a mug,2016-02-29,-0.42042994499206543,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_3,2,2,0,0,facility,221,0,4,372,3,True,True,I did not have time to try any of the amenities in the hotel such as the spa or fitness center but I am sure they were great as well,2016-07-04,-0.4066540002822876,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_4,0,1,2,1,facility,221,0,4,372,4,False,False,One was so messed up that she passed out cold on the floor and staff just stood by while he scooped her up and headed to the elevator with his suspicious entourage,2016-07-20,-0.4974096715450287,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_5,0,1,2,1,facility,221,0,4,372,5,False,False,The room next door and the hallway was taken over by teenagers and they were completely obnoxious,2016-08-29,-0.4964094758033752,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_6,2,2,0,0,facility,221,0,4,372,6,True,True,Downstairs main lounge area made some good stout drinks but were quite pricy,2016-10-12,-0.4254083931446075,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_7,1,1,1,1,facility,221,0,4,372,7,False,False,Band was in lobby but noise did not travel up to rooms,2016-10-14,-0.4955607652664185,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_8,2,2,0,0,facility,221,0,4,372,8,True,True,They have a great exercise facility that was redone several years ago when they expanded it,2017-02-28,0.059709370136260986,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_9,0,2,2,0,facility,221,0,4,372,9,True,False,The gym was well equipped but the Spa area was extremely disappointing too noisy for a relaxing massage which is why we came to this hotel,2017-03-08,-0.4582355022430421,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a
372_10,2,2,0,0,facility,221,1,4,372,10,True,True,When the elevator opens on the 18th floor you are in a large lobby like space this is the Club Lounge,2017-06-12,0.21336537599563601,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_11,2,2,0,0,facility,221,1,4,372,11,True,True,They even had a sushi station in the lobby longue,2017-06-28,0.28408950567245483,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_12,2,2,0,0,facility,221,1,4,372,12,True,True,Lobby at is redecorated and a great place to meet for cocktails or high end bar food,2017-07-09,0.2772265076637268,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_13,2,2,0,0,facility,221,1,4,372,13,True,True,Our room had all of the amenities you would need,2017-07-11,0.2798491716384888,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_14,2,2,0,0,facility,221,1,4,372,14,True,True,Recently renovated room was bright and modern although the lobby was older and more traditional Ritz,2017-08-20,0.2429710030555725,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_15,2,2,0,0,facility,221,1,4,372,15,True,True,The open lobby area is always comfortable and very busy on weekends,2017-08-28,0.2900863885879517,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_16,1,1,1,1,facility,221,1,4,372,16,False,False,At checkout the front desk staff offered to take a picture of our family in the lobby as we were leaving a thoughtful gesture,2018-07-04,0.2630208134651184,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_17,2,1,0,1,facility,221,1,4,372,17,False,True,My visit to the Ritz Carlton was for my employers Town Hall meeting,2018-12-04,0.20528429746627808,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
372_18,2,2,0,0,facility,221,1,4,372,18,True,True,Bar in lobby is well laid out with several seating options,2019-03-03,0.2946687936782837,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,
373_0,1,1,1,1,reception,221,0,4,373,0,False,False,Service in the club lounge was non existent,2015-01-19,-0.4928798675537109,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_1,1,2,1,0,reception,221,0,4,373,1,True,False,As a Mariot platinum member who stays frequently at RC and other Mariot properties I have been consistently disappointed with the service at the Saint Louis Ritz Carlton,2015-05-04,-0.4947658479213714,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_2,1,1,1,1,reception,221,0,4,373,2,False,False,This room is located through the kitchen getting there is a little odd but we were guided by a staff member,2015-11-14,-0.4952955543994904,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_3,1,1,1,1,reception,221,0,4,373,3,False,False,When one stays in a high end hotel it is such a comfort when the employees take pride in what they do,2015-11-16,-0.17417174577713013,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_4,0,1,2,1,reception,221,0,4,373,4,False,False,When I checked into the room the early check out sheet from the previous guest was on the desk,2016-01-07,-0.459976851940155,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_5,1,1,1,1,reception,221,0,4,373,5,False,False,I ordered room service for breakfast and after completing my order she inquired if I would like a fresh fruit bowl,2016-01-15,-0.31067049503326416,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_6,1,1,1,1,reception,221,0,4,373,6,False,False,I suggest you move this to the lobby near the front desk or back off the lobby bar near your conference rooms,2016-03-14,-0.481696754693985,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_7,1,2,1,0,reception,221,0,4,373,7,True,False,Eventually a lady walked in and told me she was sorry but the spa staff would not be showing up that day and my service was canceled,2016-03-20,-0.4825254380702973,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_8,1,0,1,2,reception,221,0,4,373,8,False,False,Full wood grained walls in the stairwells towel service in stl restrooms,2016-04-17,-0.4918476939201355,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_9,2,2,0,0,reception,221,0,4,373,9,True,True,spa small no real waiting lounge but pleased with the service staff helpful and freindly great location no shopes but do nt use thme anyway,2016-08-06,0.08884578943252562,"[0, 195, 630]",0.2865864164742109,"['2015-01-01', '2016-09-03']",373_0,a
373_10,1,1,1,1,reception,221,1,4,373,10,False,False,Hotel was beautiful the staff was beyond friendly to both myself and my son,2016-09-05,0.4975255131721497,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_11,2,2,0,0,reception,221,1,4,373,11,True,True,Service was outstanding and the equipment and amenities were all top of the line,2017-05-18,0.4993392825126648,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_12,2,2,0,0,reception,221,1,4,373,12,True,True,Absolutely amazing service from beginning to end,2017-06-13,0.499090313911438,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_13,1,1,1,1,reception,221,1,4,373,13,False,False,The staff could not have been more helpful our room was nicely appointed and the bed was divine,2017-07-10,0.4997866749763489,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_14,1,1,1,1,reception,221,1,4,373,14,False,False,We attended an Expo and the service food and drinks provided were supurb,2018-02-12,0.4994600415229797,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_15,2,2,0,0,reception,221,1,4,373,15,True,True,The quality and service of the staff is exactly what anyone could expect from a top tier hotel,2018-10-19,0.4962576627731323,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
